0.000008,-0.41186,-0.17958,9.55813,-0.43980,0.41916,-0.12846,-0.03038,0.05573,0.03954,4917,-5317,0.000000,5.517601,0.000000,5.517601,0.000000
0.032268,-0.42188,-0.17109,9.58385,-0.44366,0.41951,-0.12898,0.02999,0.05835,0.04042,4917,-5317,0.000000,5.517601,0.000000,5.517580,-0.000022
0.048448,-0.41396,-0.18365,9.58325,-0.45178,0.42392,-0.12817,-0.00938,0.02773,-0.02958,4917,-5317,0.000000,5.517601,0.000000,5.517588,0.000008
0.065013,-0.43908,-0.17587,9.56710,-0.44002,0.42644,-0.13307,0.14812,-0.03352,-0.02083,4917,-5317,0.000000,5.517601,0.000000,5.517594,0.000006
0.081810,-0.43011,-0.19023,9.56710,-0.44366,0.42168,-0.12509,-0.01813,-0.03352,0.11042,4917,-5317,0.000000,5.517601,0.000000,5.517561,-0.000033
0.098195,-0.43609,-0.19262,9.55693,-0.44366,0.42168,-0.12509,-0.00063,0.10648,0.06667,4917,-5317,0.000000,5.517601,0.000000,5.517542,-0.000019
0.114702,-0.41396,-0.17288,9.60419,-0.44058,0.42168,-0.12383,0.06937,0.04523,0.02292,4917,-5317,0.000000,5.517601,0.000000,5.517536,-0.000006
0.131363,-0.58624,-0.17647,9.55275,-0.44282,0.42280,-0.12537,-2.27563,0.01023,-0.10833,4917,-5317,0.000000,5.517601,0.000000,5.517564,0.000028
0.147745,-0.40977,-0.15494,9.59342,-0.44282,0.42280,-0.12537,-0.16688,-0.02477,-0.05583,4917,-5317,0.000000,5.517601,0.000000,5.517580,0.000015
0.164303,-0.43908,-0.17946,9.52702,-0.44702,0.42056,-0.11781,0.10437,0.11523,0.03167,4917,-5317,0.000000,5.517601,0.000000,5.517571,-0.000009
0.180792,-0.42891,-0.15494,9.51207,-0.44590,0.42252,-0.12971,0.06062,-0.03352,0.13667,4917,-5317,0.000000,5.517601,0.000000,5.517532,-0.000039
0.197261,-0.54257,-0.20818,9.51027,-0.44590,0.42252,-0.12971,0.06062,0.04523,0.09292,4917,-5317,0.000000,5.517601,0.000000,5.517505,-0.000028
0.213928,-0.36550,-0.22672,9.55155,-0.43666,0.42476,-0.12789,0.06062,-0.02477,0.04917,4917,-5317,0.000000,5.517601,0.000000,5.517488,-0.000016
0.230689,-0.45523,-0.03888,9.53420,-0.44562,0.41804,-0.11431,-0.07938,-0.04227,-0.06458,4917,-5317,0.000000,5.517601,0.000000,5.517512,0.000024
0.247176,-0.42772,-0.15015,9.57727,-0.44562,0.41804,-0.11431,0.00812,0.01023,0.06667,4917,-5317,0.000000,5.517601,0.000000,5.517494,-0.000018
0.263611,-0.42592,-0.18843,9.62094,-0.44758,0.42000,-0.12257,0.03437,0.03648,0.14542,4917,-5317,0.000000,5.517601,0.000000,5.517452,-0.000042
0.280082,-0.45823,-0.16869,9.55813,-0.44282,0.42168,-0.12341,0.16562,-0.11227,-0.00333,4917,-5317,0.000000,5.517601,0.000000,5.517453,0.000001
