0.000009,-0.44889,-0.09637,9.55412,0.12183,-0.45486,0.06105,0.00026,-0.06806,0.00564,4956,-5328,0.000000,1.826228,0.000000,1.826228,0.000000
0.032552,-0.50085,-0.09781,9.56695,0.11627,-0.46074,0.05824,-0.53349,0.00675,-0.01667,4956,-5328,0.000000,1.826228,0.000000,1.826235,0.000008
0.048820,-0.49113,-0.09392,9.57368,0.11774,-0.45612,0.05068,-0.25786,-0.16606,-0.08011,4956,-5328,0.000000,1.826228,0.000000,1.826257,0.000022
0.065912,-0.46780,-0.09033,9.56591,0.11774,-0.45612,0.05068,-2.25286,0.05269,0.04239,4956,-5328,0.000000,1.826228,0.000000,1.826240,-0.000017
0.083362,-0.49472,-0.11127,9.54676,0.12110,-0.45668,0.06006,0.02214,0.11394,-0.02761,4956,-5328,0.000000,1.826228,0.000000,1.826247,0.000006
0.099766,-0.47198,-0.06640,9.54317,0.11774,-0.46032,0.05880,-0.05661,-0.20106,-0.06261,4956,-5328,0.000000,1.826228,0.000000,1.826265,0.000018
0.117183,-0.48514,-0.10050,9.50429,0.11774,-0.46032,0.05880,-0.03036,0.21894,-0.01886,4956,-5328,0.000000,1.826228,0.000000,1.826271,0.000006
0.133708,-0.46660,-0.10229,9.50010,0.11830,-0.45556,0.06258,0.07464,-0.01731,0.04239,4956,-5328,0.000000,1.826228,0.000000,1.826258,-0.000013
0.150260,-0.46421,-0.08076,9.54736,0.11578,-0.45388,0.05222,0.04839,0.20144,0.05114,4956,-5328,0.000000,1.826228,0.000000,1.826244,-0.000014
0.166317,-0.48156,-0.10768,9.59821,0.11578,-0.45388,0.05222,0.10964,0.05269,-0.15011,4956,-5328,0.000000,1.826228,0.000000,1.826286,0.000042
0.182729,-0.48754,-0.11246,9.54796,0.11046,-0.45304,0.05250,-0.01286,0.06144,0.20864,4956,-5328,0.000000,1.826228,0.000000,1.826225,-0.000061
0.199782,-0.46600,-0.07956,9.55992,0.11214,-0.45780,0.06650,-0.13536,-0.11356,-0.10636,4956,-5328,0.000000,1.826228,0.000000,1.826257,0.000031
0.216111,-0.48514,-0.08435,9.57967,0.11214,-0.45780,0.06650,0.04839,-0.06106,0.10364,4956,-5328,0.000000,1.826228,0.000000,1.826227,-0.000030
0.233134,-0.47079,-0.08375,9.49472,0.11802,-0.45808,0.06986,-0.11786,0.00019,-0.05386,4956,-5328,0.000000,1.826228,0.000000,1.826243,0.000016
0.250545,-0.49591,-0.11127,9.54018,0.11606,-0.45500,0.06370,-0.13536,0.00894,-0.16761,4956,-5328,0.000000,1.826228,0.000000,1.826293,0.000050
0.266759,-0.48933,-0.09332,9.57608,0.11606,-0.45500,0.06370,-0.01286,0.10519,-0.26386,4956,-5328,0.000000,1.826228,0.000000,1.826368,0.000075
0.283616,-0.49890,-0.09930,9.60958,0.11522,-0.45472,0.06048,-0.14411,0.01769,0.11239,4956,-5328,0.000000,1.826228,0.000000,1.826334,-0.000034
0.300030,-0.47737,-0.08973,9.53779,0.12026,-0.45836,0.04998,-0.17036,-0.10481,-0.11511,4956,-5328,0.000000,1.826228,0.000000,1.826366,0.000032
0.316153,-0.50189,-0.07717,9.56411,0.12026,-0.45836,0.04998,-0.07411,0.16644,0.06864,4956,-5328,0.000000,1.826228,0.000000,1.826347,-0.000019
0.332375,-0.47737,-0.05623,9.51207,0.11522,-0.46340,0.06216,-0.13536,0.04394,-0.26386,4956,-5328,0.000000,1.826228,0.000000,1.826423,0.000076
0.349263,-0.48754,-0.11007,9.50908,0.11298,-0.45752,0.06510,0.06589,0.09644,-0.05386,4956,-5328,0.000000,1.826228,0.000000,1.826438,0.000015
0.366099,-0.46002,-0.08853,9.52164,0.11298,-0.45752,0.06510,0.03964,-0.18356,-0.20261,4956,-5328,0.000000,1.826228,0.000000,1.826498,0.000059
0.382281,-0.48634,-0.10708,9.55275,0.11830,-0.45360,0.05194,0.13589,-0.18356,-0.01886,4956,-5328,0.000000,1.826228,0.000000,1.826502,0.000004
0.398282,-0.48335,-0.08674,9.55514,0.11186,-0.45696,0.06328,0.03964,-0.06981,0.03364,4956,-5328,0.000000,1.826228,0.000000,1.826492,-0.000009
0.414594,-0.46361,-0.10349,9.57787,0.11186,-0.45696,0.06328,0.15339,-0.17481,-0.10636,4956,-5328,0.000000,1.826228,0.000000,1.826522,0.000030
0.431889,-0.47198,-0.09511,9.52523,0.12026,-0.45808,0.07098,0.10089,-0.27981,0.05989,4956,-5328,0.000000,1.826228,0.000000,1.826503,-0.000019
0.448085,-0.48514,-0.08495,9.51326,0.12138,-0.45584,0.06440,0.02214,-0.09606,-0.08011,4956,-5328,0.000000,1.826228,0.000000,1.826526,0.000023
0.464238,-0.48096,-0.09571,9.50848,0.12138,-0.45584,0.06440,0.14464,-0.06981,-0.05386,4956,-5328,0.000000,1.826228,0.000000,1.826541,0.000015
0.480676,-0.48514,-0.09511,9.59163,0.12474,-0.46228,0.05530,-0.04786,-0.05231,-0.13261,4956,-5328,0.000000,1.826228,0.000000,1.826578,0.000038
0.497731,-0.46540,-0.08913,9.60060,0.11438,-0.45052,0.06258,-0.00411,0.10519,-0.06261,4956,-5328,0.000000,1.826228,0.000000,1.826597,0.000019
0.513950,-0.47677,-0.10528,9.62633,0.11438,-0.45052,0.06258,-0.06536,0.08769,0.14739,4956,-5328,0.000000,1.826228,0.000000,1.826555,-0.000042
0.530401,-0.30927,-0.09571,9.50728,0.11690,-0.45864,0.05236,1.97339,-0.04356,0.13864,4956,-5328,0.000000,1.826228,0.000000,1.826518,-0.000037
0.546602,-0.48814,-0.10708,9.51626,0.11998,-0.46312,0.06706,0.08339,0.14894,0.03364,4956,-5328,0.000000,1.826228,0.000000,1.826510,-0.000008
0.563233,-0.49292,-0.10887,9.57309,0.11998,-0.46312,0.06706,-0.22286,-0.15731,0.04239,4956,-5328,0.000000,1.826228,0.000000,1.826496,-0.000014
0.579680,-0.34098,-0.09631,9.50429,0.12166,-0.45892,0.06118,0.06589,0.10519,0.12989,4956,-5328,0.000000,1.826228,0.000000,1.826459,-0.000037
0.595846,-0.48215,-0.10648,9.52044,0.12894,-0.45696,0.05810,-0.14411,0.13144,0.02489,4956,-5328,0.000000,1.826228,0.000000,1.826451,-0.000007
0.612519,-0.48574,-0.09811,9.52284,0.12894,-0.45696,0.05810,0.24964,-0.06981,0.06864,4956,-5328,0.000000,1.826228,0.000000,1.826431,-0.000020
0.629780,-0.47438,-0.07478,9.50728,0.11550,-0.46004,0.06678,-0.09161,-0.00856,0.03364,4956,-5328,0.000000,1.826228,0.000000,1.826422,-0.000009
0.645823,-0.49292,-0.09990,9.55035,0.11410,-0.46088,0.06202,-0.03911,-0.00856,0.17364,4956,-5328,0.000000,1.826228,0.000000,1.826373,-0.000049
0.662298,-0.47976,-0.11127,9.52702,0.11410,-0.46088,0.06202,0.03089,-0.02606,-0.04511,4956,-5328,0.000000,1.826228,0.000000,1.826385,0.000012
0.679103,-0.49950,-0.10110,9.56531,0.11354,-0.45612,0.06090,0.05714,-0.03481,0.04239,4956,-5328,0.000000,1.826228,0.000000,1.826372,-0.000013
0.696347,-0.47198,-0.09332,9.55693,0.11998,-0.45892,0.06356,0.10089,-0.07856,0.05114,4956,-5328,0.000000,1.826228,0.000000,1.826357,-0.000015
0.712783,-0.48933,-0.11366,9.54317,0.11998,-0.45892,0.06356,0.23214,0.08769,-0.00136,4956,-5328,0.000000,1.826228,0.000000,1.826357,0.000000
0.728973,-0.47019,-0.10528,9.56650,0.11634,-0.45892,0.06650,-0.01286,-0.01731,-0.09761,4956,-5328,0.000000,1.826228,0.000000,1.826384,0.000027
0.745230,-0.61017,-0.09571,9.53121,0.12082,-0.45836,0.05866,-0.00411,-0.07856,0.00739,4956,-5328,0.000000,1.826228,0.000000,1.826382,-0.000002
0.761801,-0.49352,-0.10828,9.52284,0.12082,-0.45836,0.05866,0.00464,-0.00856,0.12114,4956,-5328,0.000000,1.826228,0.000000,1.826346,-0.000036
0.777983,-0.49113,-0.08973,9.54916,0.11438,-0.46312,0.05964,-0.04786,-0.08731,-0.01886,4956,-5328,0.000000,1.826228,0.000000,1.826352,0.000005
0.794366,-0.33440,-0.09392,9.42413,0.11746,-0.45444,0.06888,-0.24911,-0.04356,0.09489,4956,-5328,0.000000,1.826228,0.000000,1.826324,-0.000028
0.810893,-0.50548,-0.07537,9.58505,0.11746,-0.45444,0.06888,0.03089,0.10519,0.06864,4956,-5328,0.000000,1.826228,0.000000,1.826305,-0.000019
0.828212,-0.34337,-0.08375,9.56232,0.12110,-0.45836,0.06384,-0.02161,0.10519,-0.03636,4956,-5328,0.000000,1.826228,0.000000,1.826317,0.000012
0.845540,-0.32662,-0.10050,9.56232,0.12138,-0.46060,0.06482,-0.17036,0.04394,-0.14136,4956,-5328,0.000000,1.826228,0.000000,1.826359,0.000042
0.861957,-0.48275,-0.09511,9.51805,0.12138,-0.46060,0.06482,-0.15286,-0.01731,-0.03636,4956,-5328,0.000000,1.826228,0.000000,1.826369,0.000010
0.878649,-0.48156,-0.09093,9.55933,0.11326,-0.45500,0.07028,0.02214,0.23644,0.01614,4956,-5328,0.000000,1.826228,0.000000,1.826365,-0.000004
0.895085,-0.47019,-0.09392,9.54437,0.11438,-0.45948,0.05250,-0.03036,-0.16606,-0.08011,4956,-5328,0.000000,1.826228,0.000000,1.826388,0.000022
0.911567,-0.49950,-0.08913,9.54916,0.11438,-0.45948,0.05250,0.05714,-0.17481,-0.05386,4956,-5328,0.000000,1.826228,0.000000,1.826403,0.000015
0.927762,-0.49771,-0.08495,9.55035,0.11438,-0.45724,0.06916,0.17089,0.13144,-0.06261,4956,-5328,0.000000,1.826228,0.000000,1.826422,0.000019
0.944113,-0.48814,-0.08614,9.60479,0.11550,-0.46256,0.06132,0.03089,0.10519,0.12114,4956,-5328,0.000000,1.826228,0.000000,1.826388,-0.000034
0.960505,-0.50249,-0.10768,9.51685,0.11550,-0.46256,0.06132,0.03089,0.01769,0.13864,4956,-5328,0.000000,1.826228,0.000000,1.826348,-0.000040
0.977068,-0.49053,-0.11486,9.58864,0.11438,-0.45892,0.04578,-0.04786,-0.13106,0.07739,4956,-5328,0.000000,1.826228,0.000000,1.826324,-0.000024
0.993412,-0.48215,-0.09811,9.56112,0.11690,-0.45192,0.06622,-0.00411,0.10519,-0.07136,4956,-5328,0.000000,1.826228,0.000000,1.826344,0.000020
1.009740,-0.48215,-0.12084,9.53480,0.11690,-0.45192,0.06622,-0.17911,-0.06981,-0.11511,4956,-5328,0.000000,1.826228,0.000000,1.826376,0.000031
1.025918,-0.49173,-0.10409,9.53301,0.11634,-0.45556,0.05516,0.17089,-0.14856,0.09489,4956,-5328,0.000000,1.826228,0.000000,1.826348,-0.000027
1.042418,-0.48215,-0.09691,9.51566,0.11774,-0.45472,0.06174,-0.17911,0.02644,-0.07136,4956,-5328,0.000000,1.826228,0.000000,1.826368,0.000020
1.058666,-0.48335,-0.08794,9.59462,0.11774,-0.45472,0.06174,-0.04786,-0.12231,0.05114,4956,-5328,0.000000,1.826228,0.000000,1.826354,-0.000015
1.075735,-0.48335,-0.08495,9.57488,0.11550,-0.45612,0.05614,0.13589,-0.20106,-0.02761,4956,-5328,0.000000,1.826228,0.000000,1.826362,0.000008
1.092512,-0.48634,-0.09033,9.53420,0.12390,-0.46200,0.05320,0.10089,-0.09606,-0.07136,4956,-5328,0.000000,1.826228,0.000000,1.826383,0.000021
1.108608,-0.48754,-0.09452,9.50609,0.12390,-0.46200,0.05320,-0.03911,-0.01731,-0.03636,4956,-5328,0.000000,1.826228,0.000000,1.826393,0.000010
1.125119,-0.46780,-0.10409,9.55873,0.12026,-0.45920,0.05404,-0.07411,0.03519,-0.16761,4956,-5328,0.000000,1.826228,0.000000,1.826441,0.000048
1.141320,-0.48574,-0.12682,9.57967,0.12026,-0.45948,0.04872,0.35464,-0.23606,-0.09761,4956,-5328,0.000000,1.826228,0.000000,1.826467,0.000026
1.157211,-0.50788,-0.08016,9.56112,0.11830,-0.45948,0.04872,0.01339,0.19269,-0.02761,4956,-5328,0.000000,1.826228,0.000000,1.826476,0.000009
