0.000008,-0.39613,-1.03466,9.40032,-0.52066,-0.09478,-0.15749,0.03819,0.05684,0.02112,4581,-5050,0.000000,0.213472,0.000000,0.213472,0.000000
0.031863,-0.39212,-1.02458,9.38600,-0.52766,-0.09212,-0.15778,0.03600,0.05334,0.15106,4581,-5050,0.000000,0.213472,0.000000,0.212954,-0.000518
0.047642,-0.39601,-1.03908,9.41037,-0.52878,-0.09212,-0.16226,0.13444,-0.06479,0.04825,4581,-5050,0.000000,0.213472,0.000000,0.212579,-0.000375
0.063611,-0.39960,-1.03549,9.41815,-0.52318,-0.09296,-0.16618,0.01194,0.02271,0.23200,4581,-5050,0.000000,0.213472,0.000000,0.212414,-0.000165
0.079549,-0.40020,-1.03011,9.44088,-0.52318,-0.09296,-0.16618,-0.01431,0.00521,-0.02175,4581,-5050,0.000000,0.213472,0.000000,0.212353,-0.000061
0.095404,-0.40738,-1.01695,9.39602,-0.53158,-0.09100,-0.15414,0.17819,-0.07354,0.05700,4581,-5050,0.000000,0.213472,0.000000,0.211866,-0.000488
0.111344,-0.40917,-1.03729,9.35653,-0.52794,-0.10108,-0.15134,0.06444,0.06646,-0.02175,4581,-5050,0.000000,0.213472,0.000000,0.212315,0.000449
0.127199,-0.39482,-1.04028,9.43370,-0.52794,-0.10108,-0.15134,0.13444,0.04896,0.11825,4581,-5050,0.000000,0.213472,0.000000,0.212723,0.000408
0.143154,-0.41755,-1.02951,9.44866,-0.52710,-0.09128,-0.15652,-0.16306,0.07521,-0.09175,4581,-5050,0.000000,0.213472,0.000000,0.212443,-0.000280
0.157892,-0.39601,-1.05224,9.40738,-0.52710,-0.09128,-0.15652,0.18694,0.09271,0.07450,4581,-5050,0.000000,0.213472,0.000000,0.212151,-0.000293
0.178783,-0.39751,-1.02712,9.44447,-0.52570,-0.09156,-0.16044,0.17381,-0.06041,-0.04800,4581,-5050,0.000000,0.213472,0.000000,0.212005,-0.000146
0.190487,-0.42293,-1.04626,9.36192,-0.52850,-0.09744,-0.13902,-0.03181,0.00521,0.15325,4581,-5050,0.000000,0.213472,0.000000,0.212038,0.000034
0.202303,-0.40738,-1.04686,9.29552,-0.52850,-0.09744,-0.13902,-0.01431,0.08396,-0.03050,4581,-5050,0.000000,0.213472,0.000000,0.212116,0.000078
0.223300,-0.39212,-1.04417,9.38884,-0.52934,-0.09128,-0.15414,0.07756,0.04896,0.14450,4581,-5050,0.000000,0.213472,0.000000,0.211786,-0.000331
0.235083,-0.39242,-1.06122,9.39841,-0.53018,-0.09128,-0.15414,0.30944,-0.30104,0.02200,4581,-5050,0.000000,0.213472,0.000000,0.211501,-0.000285
0.255975,-0.39212,-1.03549,9.39273,-0.53158,-0.09184,-0.16030,0.08194,0.07084,-0.00863,4581,-5050,0.000000,0.213472,0.000000,0.211346,-0.000154
0.267680,-0.40199,-1.02891,9.40379,-0.52682,-0.08876,-0.15582,-0.02306,-0.03854,-0.06550,4581,-5050,0.000000,0.213472,0.000000,0.210990,-0.000356
0.288449,-0.39153,-1.02682,9.47139,-0.52682,-0.08876,-0.15582,-0.14119,0.16271,-0.03488,4581,-5050,0.000000,0.213472,0.000000,0.210665,-0.000325
0.300167,-0.40080,-1.01396,9.40559,-0.52738,-0.09352,-0.16100,0.04694,0.00521,0.08325,4581,-5050,0.000000,0.213472,0.000000,0.210767,0.000102
0.312016,-0.39900,-1.04985,9.48455,-0.52738,-0.09352,-0.16100,-0.01431,-0.02104,0.10075,4581,-5050,0.000000,0.213472,0.000000,0.210868,0.000102
0.332815,-0.40140,-1.01725,9.39661,-0.52514,-0.08792,-0.16338,-0.02744,-0.01229,-0.01738,4581,-5050,0.000000,0.213472,0.000000,0.210600,-0.000268
0.344552,-0.39900,-1.01934,9.39183,-0.52374,-0.09128,-0.16086,0.01194,-0.13479,0.05700,4581,-5050,0.000000,0.213472,0.000000,0.210602,0.000002
0.365395,-0.40947,-1.01605,9.42802,-0.52374,-0.09128,-0.16086,-0.07119,-0.09541,0.02637,4581,-5050,0.000000,0.213472,0.000000,0.210608,0.000007
0.377102,-0.40379,-1.01695,9.39362,-0.52122,-0.09240,-0.16660,-0.14556,-0.07354,0.05700,4581,-5050,0.000000,0.213472,0.000000,0.210828,0.000220
0.397862,-0.39691,-1.04477,9.40080,-0.52304,-0.09576,-0.16072,-0.11931,-0.07791,0.04387,4581,-5050,0.000000,0.213472,0.000000,0.211212,0.000384
0.409579,-0.37507,-1.01276,9.37448,-0.52486,-0.09912,-0.15484,0.19569,0.04896,0.08325,4581,-5050,0.000000,0.213472,0.000000,0.211754,0.000541
0.421477,-0.42413,-1.01755,9.50190,-0.52738,-0.08904,-0.16884,-0.22431,0.20646,-0.02175,4581,-5050,0.000000,0.213472,0.000000,0.211590,-0.000164
0.442253,-0.40140,-1.02293,9.41785,-0.52738,-0.08904,-0.16884,0.08631,0.01396,-0.00425,4581,-5050,0.000000,0.213472,0.000000,0.211429,-0.000161
0.454006,-0.38764,-1.02532,9.40798,-0.52878,-0.09268,-0.15666,0.16944,0.12771,-0.03925,4581,-5050,0.000000,0.213472,0.000000,0.211412,-0.000018
0.474905,-0.40499,-1.02503,9.40050,-0.52696,-0.09128,-0.15988,0.03819,0.29834,0.02200,4581,-5050,0.000000,0.213472,0.000000,0.211351,-0.000061
0.486594,-0.39123,-1.03789,9.37867,-0.52514,-0.08988,-0.16310,0.06444,0.38146,-0.15300,4581,-5050,0.000000,0.213472,0.000000,0.211287,-0.000064
0.507312,-0.39362,-1.05194,9.33530,-0.52346,-0.08624,-0.15904,0.12569,0.20209,0.03950,4581,-5050,0.000000,0.213472,0.000000,0.210862,-0.000425
0.519014,-0.37866,-1.04207,9.27219,-0.52346,-0.08624,-0.15904,-0.01431,0.13646,0.04825,4581,-5050,0.000000,0.213472,0.000000,0.210457,-0.000405
0.530873,-0.38524,-1.02772,9.39661,-0.52346,-0.09156,-0.16310,-0.05806,0.14521,0.04825,4581,-5050,0.000000,0.213472,0.000000,0.210562,0.000105
0.551734,-0.40439,-1.02981,9.39063,-0.52626,-0.09450,-0.15841,0.04256,-0.03854,0.10075,4581,-5050,0.000000,0.213472,0.000000,0.210763,0.000201
0.563459,-0.40738,-1.05344,9.61975,-0.52906,-0.09744,-0.15372,0.34444,-0.09104,0.21450,4581,-5050,0.000000,0.213472,0.000000,0.211076,0.000314
0.584364,-0.39422,-1.02174,9.40499,-0.52906,-0.09156,-0.15638,-0.07556,0.01396,-0.04800,4581,-5050,0.000000,0.213472,0.000000,0.210988,-0.000088
0.596133,-0.39422,-1.02473,9.40918,-0.52906,-0.09156,-0.15638,0.13444,-0.02104,0.11825,4581,-5050,0.000000,0.213472,0.000000,0.210863,-0.000125
0.608037,-0.39661,-1.01815,9.48694,-0.52234,-0.09072,-0.16436,0.06444,0.06646,0.11825,4581,-5050,0.000000,0.213472,0.000000,0.210900,0.000037
0.628948,-0.40917,-1.04118,9.46302,-0.52150,-0.09170,-0.16009,-0.10619,0.02709,0.09200,4581,-5050,0.000000,0.213472,0.000000,0.210973,0.000073
0.640693,-0.38883,-1.03011,9.42832,-0.52066,-0.09268,-0.15582,-0.01431,0.08396,0.03950,4581,-5050,0.000000,0.213472,0.000000,0.211109,0.000136
0.661463,-0.39571,-1.03071,9.42413,-0.52766,-0.09884,-0.16058,-0.00994,0.18021,0.16637,4581,-5050,0.000000,0.213472,0.000000,0.211633,0.000524
0.673190,-0.41934,-1.01456,9.44507,-0.52766,-0.09884,-0.16058,0.01194,-0.22229,0.04825,4581,-5050,0.000000,0.213472,0.000000,0.212160,0.000528
0.693997,-0.39362,-1.01755,9.46242,-0.52430,-0.09324,-0.16044,-0.06681,0.02709,-0.08300,4581,-5050,0.000000,0.213472,0.000000,0.212312,0.000151
