Time Stamp, Total Distance Traveled, Distance to Desired Point, Current Angle, Desired Heading, Left Wheel Encoders, Right Wheel Encoders, Left Wheel Speed, Right Wheel Speed, Y-Position, X-position, Bumper Byte, Light Bumper Byte
0.00001, 0.000, 2061.553, 353.651, 14.036, 4110, -4046, 0, 0, 0.000, 0.000, 00000000, 00000000
0.07143, 0.000, 2061.553, 353.651, 14.036, 4110, -4046, 0, 0, 0.000, 0.000, 00000000, 00000000
0.08280, 0.000, 2061.553, 353.651, 14.036, 4110, -4046, 43, 0, 0.000, 0.000, 00000000, 00000000
0.09860, 0.000, 2061.553, 353.651, 14.036, 4110, -4046, 78, 0, 0.000, 0.000, 00000000, 00000000
0.11411, 0.000, 2061.553, 353.651, 14.036, 4110, -4046, 107, 7, 0.000, 0.000, 00000000, 00000000
0.12999, 0.222, 2061.344, 353.759, 14.038, 4111, -4046, 128, 28, -0.024, 0.221, 00000000, 00000000
0.14544, 0.667, 2060.927, 353.976, 14.043, 4113, -4046, 149, 50, -0.071, 0.663, 00000000, 00000000
0.16106, 1.334, 2060.299, 354.301, 14.049, 4116, -4046, 149, 50, -0.137, 1.327, 00000000, 00000000
0.17683, 2.445, 2059.251, 354.627, 14.059, 4120, -4045, 149, 50, -0.241, 2.433, 00000000, 00000000
0.19228, 3.779, 2057.990, 355.060, 14.071, 4125, -4044, 149, 50, -0.356, 3.762, 00000000, 00000000
0.20805, 5.335, 2056.514, 355.602, 14.085, 4131, -4043, 149, 50, -0.475, 5.313, 00000000, 00000000
0.22368, 7.335, 2054.613, 355.927, 14.102, 4137, -4040, 149, 50, -0.617, 7.309, 00000000, 00000000
0.23905, 9.114, 2052.920, 356.361, 14.118, 4143, -4038, 149, 50, -0.730, 9.083, 00000000, 00000000
0.25493, 10.892, 2051.222, 356.794, 14.132, 4149, -4036, 149, 50, -0.830, 10.859, 00000000, 00000000
0.27036, 12.670, 2049.523, 357.011, 14.147, 4154, -4033, 149, 50, -0.922, 12.635, 00000000, 00000000
0.28599, 14.448, 2047.820, 357.445, 14.161, 4160, -4031, 149, 50, -1.002, 14.411, 00000000, 00000000
0.30159, 16.004, 2046.327, 357.770, 14.174, 4165, -4029, 149, 50, -1.062, 15.966, 00000000, 00000000
0.31738, 17.560, 2044.834, 357.878, 14.186, 4169, -4026, 149, 50, -1.120, 17.521, 00000000, 00000000
0.33299, 19.116, 2043.338, 358.203, 14.198, 4174, -4024, 149, 50, -1.169, 19.076, 00000000, 00000000
0.34862, 20.672, 2041.840, 358.529, 14.210, 4179, -4022, 149, 50, -1.209, 20.632, 00000000, 00000000
0.36422, 22.006, 2040.554, 358.745, 14.220, 4183, -4020, 149, 50, -1.238, 21.965, 00000000, 00000000
0.37983, 23.562, 2039.052, 359.071, 14.231, 4188, -4018, 149, 50, -1.263, 23.521, 00000000, 00000000
0.39546, 24.896, 2037.764, 359.287, 14.241, 4192, -4016, 149, 50, -1.280, 24.854, 00000000, 00000000
0.41107, 26.229, 2036.474, 359.504, 14.250, 4196, -4014, 149, 50, -1.291, 26.188, 00000000, 00000000
0.42678, 27.563, 2035.182, 359.938, 14.259, 4201, -4013, 149, 50, -1.293, 27.522, 00000000, 00000000
0.44238, 28.897, 2033.888, 0.154, 14.269, 4205, -4011, 149, 50, -1.289, 28.855, 00000000, 00000000
0.45800, 30.453, 2032.377, 0.480, 14.279, 4210, -4009, 149, 50, -1.276, 30.411, 00000000, 00000000
0.47361, 32.231, 2030.647, 0.913, 14.291, 4216, -4007, 149, 50, -1.248, 32.189, 00000000, 00000000
0.48938, 33.787, 2029.131, 1.238, 14.301, 4221, -4005, 149, 50, -1.214, 33.745, 00000000, 00000000
0.50500, 35.343, 2027.615, 1.347, 14.310, 4225, -4002, 149, 50, -1.177, 35.301, 00000000, 00000000
0.52045, 36.899, 2026.097, 1.672, 14.320, 4230, -4000, 149, 50, -1.132, 36.856, 00000000, 00000000
0.53608, 38.455, 2024.577, 1.997, 14.329, 4235, -3998, 149, 50, -1.078, 38.411, 00000000, 00000000
0.55169, 40.011, 2023.055, 2.322, 14.339, 4240, -3996, 149, 50, -1.015, 39.966, 00000000, 00000000
0.56731, 41.789, 2021.314, 2.539, 14.349, 4245, -3993, 149, 50, -0.936, 41.742, 00000000, 00000000
0.58307, 43.345, 2019.789, 2.864, 14.358, 4250, -3991, 149, 50, -0.858, 43.296, 00000000, 00000000
0.59854, 45.346, 2017.827, 3.189, 14.369, 4256, -3988, 149, 50, -0.747, 45.294, 00000000, 00000000
0.61430, 46.902, 2016.299, 3.515, 14.377, 4261, -3986, 149, 50, -0.652, 46.847, 00000000, 00000000
0.62978, 48.458, 2014.769, 3.840, 14.385, 4266, -3984, 149, 50, -0.547, 48.399, 00000000, 00000000
0.64554, 50.014, 2013.238, 4.165, 14.393, 4271, -3982, 149, 50, -0.434, 49.951, 00000000, 00000000
0.66101, 51.792, 2011.486, 4.382, 14.402, 4276, -3979, 149, 50, -0.299, 51.724, 00000000, 00000000
0.67662, 53.348, 2009.953, 4.707, 14.409, 4281, -3977, 149, 50, -0.171, 53.275, 00000000, 00000000
0.69240, 54.681, 2008.637, 4.924, 14.416, 4285, -3975, 149, 50, -0.056, 54.604, 00000000, 00000000
0.70785, 56.237, 2007.101, 5.249, 14.423, 4290, -3973, 149, 50, 0.086, 56.153, 00000000, 00000000
0.72362, 57.793, 2005.564, 5.574, 14.429, 4295, -3971, 149, 50, 0.237, 57.702, 00000000, 00000000
0.73923, 59.349, 2004.025, 5.899, 14.436, 4300, -3969, 149, 50, 0.397, 59.249, 00000000, 00000000
0.75488, 60.905, 2002.485, 6.224, 14.442, 4305, -3967, 149, 50, 0.566, 60.796, 00000000, 00000000
0.77046, 62.461, 2000.944, 6.549, 14.449, 4310, -3965, 149, 50, 0.743, 62.342, 00000000, 00000000
0.78609, 64.017, 1999.401, 6.875, 14.454, 4315, -3963, 149, 50, 0.929, 63.887, 00000000, 00000000
0.80169, 65.796, 1997.638, 7.091, 14.461, 4320, -3960, 149, 50, 1.149, 65.651, 00000000, 00000000
0.81732, 67.352, 1996.094, 7.417, 14.466, 4325, -3958, 149, 50, 1.350, 67.194, 00000000, 00000000
0.83302, 68.908, 1994.549, 7.525, 14.472, 4329, -3955, 149, 50, 1.554, 68.737, 00000000, 00000000
0.84864, 70.464, 1993.003, 7.850, 14.477, 4334, -3953, 149, 50, 1.766, 70.278, 00000000, 00000000
0.86440, 72.242, 1991.236, 8.067, 14.483, 4339, -3950, 149, 50, 2.016, 72.039, 00000000, 00000000
0.87978, 73.798, 1989.689, 8.392, 14.487, 4344, -3948, 149, 50, 2.243, 73.578, 00000000, 00000000
0.89548, 75.354, 1988.141, 8.717, 14.492, 4349, -3946, 149, 50, 2.479, 75.116, 00000000, 00000000
0.91135, 76.910, 1986.592, 9.042, 14.496, 4354, -3944, 149, 50, 2.723, 76.653, 00000000, 00000000
0.92663, 78.466, 1985.042, 9.368, 14.500, 4359, -3942, 149, 50, 2.976, 78.188, 00000000, 00000000
0.94258, 80.022, 1983.492, 9.693, 14.504, 4364, -3940, 149, 50, 3.238, 79.722, 00000000, 00000000
0.95786, 81.800, 1981.719, 9.910, 14.508, 4369, -3937, 128, 71, 3.544, 81.474, 00000000, 00000000
0.97373, 83.356, 1980.168, 10.235, 14.512, 4374, -3935, 114, 85, 3.821, 83.005, 00000000, 00000000
0.98908, 85.134, 1978.394, 10.451, 14.515, 4379, -3932, 114, 85, 4.143, 84.754, 00000000, 00000000
1.00504, 86.912, 1976.620, 10.668, 14.519, 4384, -3929, 114, 85, 4.473, 86.501, 00000000, 00000000
1.02032, 88.468, 1975.067, 10.777, 14.522, 4388, -3926, 114, 85, 4.764, 88.030, 00000000, 00000000
1.03620, 90.247, 1973.292, 10.993, 14.525, 4393, -3923, 114, 85, 5.103, 89.775, 00000000, 00000000
1.05155, 91.803, 1971.739, 11.102, 14.527, 4397, -3920, 114, 85, 5.402, 91.302, 00000000, 00000000
1.06751, 93.359, 1970.185, 11.210, 14.530, 4401, -3917, 114, 85, 5.705, 92.829, 00000000, 00000000
1.08278, 95.359, 1968.188, 11.319, 14.533, 4406, -3913, 114, 85, 6.097, 94.790, 00000000, 00000000
1.09873, 96.915, 1966.634, 11.427, 14.536, 4410, -3910, 114, 85, 6.406, 96.315, 00000000, 00000000
1.11401, 98.471, 1965.081, 11.535, 14.538, 4414, -3907, 114, 85, 6.717, 97.840, 00000000, 00000000
1.12997, 100.249, 1963.305, 11.535, 14.541, 4418, -3903, 114, 85, 7.072, 99.582, 00000000, 00000000
1.14525, 101.805, 1961.751, 11.644, 14.543, 4422, -3900, 114, 85, 7.386, 101.106, 00000000, 00000000
1.16112, 103.361, 1960.197, 11.752, 14.545, 4426, -3897, 114, 85, 7.703, 102.630, 00000000, 00000000
1.17652, 104.917, 1958.642, 11.861, 14.548, 4430, -3894, 114, 85, 8.023, 104.152, 00000000, 00000000
1.19244, 106.473, 1957.088, 11.969, 14.550, 4434, -3891, 114, 85, 8.346, 105.674, 00000000, 00000000
1.20780, 108.252, 1955.311, 11.969, 14.552, 4438, -3887, 114, 85, 8.715, 107.414, 00000000, 00000000
1.22387, 109.585, 1953.979, 11.969, 14.554, 4441, -3884, 114, 85, 8.991, 108.719, 00000000, 00000000
1.23920, 111.141, 1952.425, 12.077, 14.556, 4445, -3881, 114, 85, 9.317, 110.240, 00000000, 00000000
1.25489, 112.697, 1950.870, 12.186, 14.558, 4449, -3878, 114, 85, 9.645, 111.761, 00000000, 00000000
1.27043, 114.475, 1949.093, 12.186, 14.560, 4453, -3874, 114, 85, 10.021, 113.499, 00000000, 00000000
1.28613, 116.254, 1947.316, 12.403, 14.562, 4458, -3871, 114, 85, 10.402, 115.236, 00000000, 00000000
1.30174, 117.810, 1945.761, 12.511, 14.563, 4462, -3868, 114, 85, 10.740, 116.755, 00000000, 00000000
1.31753, 119.366, 1944.206, 12.619, 14.565, 4466, -3865, 114, 85, 11.079, 118.274, 00000000, 00000000
1.33298, 120.922, 1942.651, 12.728, 14.566, 4470, -3862, 114, 85, 11.422, 119.791, 00000000, 00000000
1.34859, 122.700, 1940.874, 12.728, 14.568, 4474, -3858, 114, 85, 11.814, 121.526, 00000000, 00000000
1.36431, 124.256, 1939.318, 12.836, 14.569, 4478, -3855, 114, 85, 12.160, 123.043, 00000000, 00000000
1.38011, 125.812, 1937.763, 12.944, 14.571, 4482, -3852, 114, 85, 12.508, 124.559, 00000000, 00000000
1.39572, 127.590, 1935.986, 12.944, 14.572, 4486, -3848, 114, 85, 12.907, 126.292, 00000000, 00000000
1.41134, 128.924, 1934.652, 12.944, 14.573, 4489, -3845, 114, 85, 13.205, 127.592, 00000000, 00000000
1.42680, 130.480, 1933.097, 13.053, 14.575, 4493, -3842, 114, 85, 13.557, 129.108, 00000000, 00000000
1.44257, 132.036, 1931.541, 13.161, 14.576, 4497, -3839, 114, 85, 13.911, 130.623, 00000000, 00000000
1.45819, 133.814, 1929.764, 13.378, 14.577, 4502, -3836, 114, 85, 14.323, 132.353, 00000000, 00000000
1.47364, 135.592, 1927.986, 13.378, 14.578, 4506, -3832, 114, 85, 14.734, 134.083, 00000000, 00000000
1.48925, 137.148, 1926.430, 13.486, 14.579, 4510, -3829, 114, 85, 15.097, 135.596, 00000000, 00000000
1.50491, 138.704, 1924.874, 13.595, 14.580, 4514, -3826, 114, 85, 15.463, 137.109, 00000000, 00000000
1.52047, 140.483, 1923.096, 13.595, 14.580, 4518, -3822, 114, 85, 15.881, 138.837, 00000000, 00000000
1.53627, 142.039, 1921.540, 13.703, 14.581, 4522, -3819, 114, 85, 16.249, 140.349, 00000000, 00000000
1.55171, 143.594, 1919.985, 13.595, 14.582, 4525, -3815, 114, 85, 16.615, 141.861, 00000000, 00000000
1.56750, 145.373, 1918.207, 13.812, 14.583, 4530, -3812, 114, 85, 17.039, 143.588, 00000000, 00000000
1.58310, 147.151, 1916.428, 13.812, 14.583, 4534, -3808, 114, 85, 17.464, 145.315, 00000000, 00000000
1.59873, 148.929, 1914.650, 14.028, 14.584, 4539, -3805, 114, 85, 17.895, 147.040, 00000000, 00000000
1.61437, 150.485, 1913.094, 14.137, 14.584, 4543, -3802, 114, 85, 18.275, 148.549, 00000000, 00000000
1.62997, 152.264, 1911.316, 14.137, 14.585, 4547, -3798, 100, 100, 18.709, 150.273, 00000000, 00000000
1.64558, 153.819, 1909.760, 14.245, 14.585, 4551, -3795, 100, 100, 19.092, 151.781, 00000000, 00000000
1.66119, 155.820, 1907.760, 14.354, 14.585, 4556, -3791, 100, 100, 19.588, 153.720, 00000000, 00000000
1.67689, 157.598, 1905.981, 14.354, 14.585, 4560, -3787, 100, 100, 20.029, 155.442, 00000000, 00000000
1.69252, 159.377, 1904.203, 14.354, 14.586, 4564, -3783, 100, 100, 20.470, 157.165, 00000000, 00000000
1.70812, 160.933, 1902.647, 14.245, 14.586, 4567, -3779, 100, 100, 20.853, 158.673, 00000000, 00000000
1.72390, 162.711, 1900.869, 14.245, 14.586, 4571, -3775, 100, 100, 21.290, 160.397, 00000000, 00000000
1.73935, 164.489, 1899.091, 14.245, 14.587, 4575, -3771, 100, 100, 21.728, 162.120, 00000000, 00000000
1.75502, 166.267, 1897.313, 14.245, 14.587, 4579, -3767, 100, 100, 22.166, 163.844, 00000000, 00000000
1.77059, 168.046, 1895.534, 14.245, 14.587, 4583, -3763, 100, 100, 22.603, 165.567, 00000000, 00000000
1.78621, 169.824, 1893.756, 14.245, 14.588, 4587, -3759, 100, 100, 23.041, 167.291, 00000000, 00000000
1.80181, 171.602, 1891.978, 14.245, 14.588, 4591, -3755, 100, 100, 23.478, 169.015, 00000000, 00000000
1.81761, 173.380, 1890.200, 14.245, 14.588, 4595, -3751, 100, 100, 23.916, 170.738, 00000000, 00000000
1.83321, 175.159, 1888.421, 14.245, 14.589, 4599, -3747, 100, 100, 24.353, 172.462, 00000000, 00000000
1.84866, 176.937, 1886.643, 14.245, 14.589, 4603, -3743, 100, 100, 24.791, 174.185, 00000000, 00000000
1.86428, 178.715, 1884.865, 14.245, 14.589, 4607, -3739, 100, 100, 25.229, 175.909, 00000000, 00000000
1.88007, 180.493, 1883.087, 14.245, 14.589, 4611, -3735, 100, 100, 25.666, 177.633, 00000000, 00000000
1.89569, 182.272, 1881.309, 14.245, 14.590, 4615, -3731, 100, 100, 26.104, 179.356, 00000000, 00000000
1.91113, 184.050, 1879.530, 14.245, 14.590, 4619, -3727, 100, 100, 26.541, 181.080, 00000000, 00000000
1.92675, 185.828, 1877.752, 14.245, 14.590, 4623, -3723, 100, 100, 26.979, 182.803, 00000000, 00000000
1.94236, 187.606, 1875.974, 14.245, 14.591, 4627, -3719, 100, 100, 27.416, 184.527, 00000000, 00000000
1.95815, 189.385, 1874.196, 14.245, 14.591, 4631, -3715, 100, 100, 27.854, 186.250, 00000000, 00000000
1.97376, 191.163, 1872.417, 14.245, 14.591, 4635, -3711, 100, 100, 28.292, 187.974, 00000000, 00000000
1.98937, 192.941, 1870.639, 14.245, 14.592, 4639, -3707, 100, 100, 28.729, 189.698, 00000000, 00000000
2.00504, 194.942, 1868.639, 14.354, 14.592, 4644, -3703, 100, 100, 29.225, 191.636, 00000000, 00000000
2.02060, 196.720, 1866.860, 14.354, 14.592, 4648, -3699, 100, 100, 29.666, 193.358, 00000000, 00000000
2.03624, 198.498, 1865.082, 14.137, 14.593, 4651, -3694, 100, 100, 30.100, 195.083, 00000000, 00000000
2.05188, 200.499, 1863.082, 14.245, 14.593, 4656, -3690, 100, 100, 30.593, 197.022, 00000000, 00000000
2.06747, 202.055, 1861.526, 14.137, 14.593, 4659, -3686, 100, 100, 30.973, 198.531, 00000000, 00000000
2.08315, 203.833, 1859.748, 14.137, 14.594, 4663, -3682, 100, 100, 31.407, 200.255, 00000000, 00000000
2.09878, 205.611, 1857.969, 14.137, 14.594, 4667, -3678, 100, 100, 31.841, 201.980, 00000000, 00000000
2.11432, 207.390, 1856.191, 14.137, 14.595, 4671, -3674, 100, 100, 32.276, 203.704, 00000000, 00000000
2.13000, 209.168, 1854.413, 14.137, 14.595, 4675, -3670, 100, 100, 32.710, 205.428, 00000000, 00000000
2.14562, 210.724, 1852.857, 14.245, 14.595, 4679, -3667, 100, 100, 33.093, 206.937, 00000000, 00000000
2.16123, 212.502, 1851.079, 14.245, 14.596, 4683, -3663, 100, 100, 33.530, 208.660, 00000000, 00000000
2.17684, 214.280, 1849.301, 14.245, 14.596, 4687, -3659, 100, 100, 33.968, 210.384, 00000000, 00000000
2.19262, 216.059, 1847.522, 14.245, 14.596, 4691, -3655, 100, 100, 34.405, 212.107, 00000000, 00000000
2.20824, 217.837, 1845.744, 14.245, 14.597, 4695, -3651, 100, 100, 34.843, 213.831, 00000000, 00000000
2.22370, 219.837, 1843.744, 14.137, 14.597, 4699, -3646, 100, 100, 35.332, 215.771, 00000000, 00000000
2.23932, 221.616, 1841.965, 14.137, 14.598, 4703, -3642, 100, 100, 35.766, 217.495, 00000000, 00000000
2.25511, 223.838, 1839.743, 14.137, 14.598, 4708, -3637, 100, 100, 36.309, 219.651, 00000000, 00000000
2.27071, 225.617, 1837.964, 14.137, 14.599, 4712, -3633, 100, 100, 36.743, 221.375, 00000000, 00000000
2.28634, 227.395, 1836.186, 14.137, 14.599, 4716, -3629, 100, 100, 37.177, 223.100, 00000000, 00000000
2.30178, 229.396, 1834.186, 14.028, 14.600, 4720, -3624, 100, 100, 37.662, 225.040, 00000000, 00000000
2.31756, 231.174, 1832.408, 14.028, 14.600, 4724, -3620, 114, 85, 38.093, 226.766, 00000000, 00000000
2.33316, 232.730, 1830.852, 13.920, 14.601, 4727, -3616, 114, 85, 38.468, 228.276, 00000000, 00000000
2.34878, 234.508, 1829.074, 13.920, 14.602, 4731, -3612, 114, 85, 38.896, 230.002, 00000000, 00000000
2.36423, 236.064, 1827.518, 14.028, 14.602, 4735, -3609, 114, 85, 39.273, 231.512, 00000000, 00000000
2.37987, 237.620, 1825.962, 14.137, 14.603, 4739, -3606, 114, 85, 39.653, 233.020, 00000000, 00000000
2.39564, 239.398, 1824.184, 14.137, 14.603, 4743, -3602, 100, 100, 40.087, 234.745, 00000000, 00000000
2.41125, 240.954, 1822.628, 14.245, 14.603, 4747, -3599, 100, 100, 40.470, 236.253, 00000000, 00000000
2.42686, 242.510, 1821.072, 14.354, 14.604, 4751, -3596, 100, 100, 40.856, 237.760, 00000000, 00000000
2.44248, 244.288, 1819.293, 14.137, 14.604, 4754, -3591, 100, 100, 41.290, 239.485, 00000000, 00000000
2.45810, 245.844, 1817.738, 14.245, 14.604, 4758, -3588, 100, 100, 41.673, 240.993, 00000000, 00000000
2.47379, 247.400, 1816.182, 14.137, 14.605, 4761, -3584, 100, 100, 42.053, 242.502, 00000000, 00000000
2.48933, 248.956, 1814.626, 14.245, 14.605, 4765, -3581, 100, 100, 42.436, 244.010, 00000000, 00000000
2.50506, 250.735, 1812.847, 14.245, 14.605, 4769, -3577, 100, 100, 42.873, 245.733, 00000000, 00000000
2.52056, 252.513, 1811.069, 14.245, 14.606, 4773, -3573, 100, 100, 43.311, 247.457, 00000000, 00000000
2.53626, 254.736, 1808.846, 14.245, 14.606, 4778, -3568, 100, 100, 43.858, 249.612, 00000000, 00000000
2.55179, 256.514, 1807.068, 14.245, 14.606, 4782, -3564, 100, 100, 44.296, 251.335, 00000000, 00000000
2.56767, 258.292, 1805.290, 14.245, 14.607, 4786, -3560, 100, 100, 44.733, 253.059, 00000000, 00000000
2.58327, 260.071, 1803.512, 14.245, 14.607, 4790, -3556, 100, 100, 45.171, 254.782, 00000000, 00000000
2.59872, 262.293, 1801.289, 14.245, 14.608, 4795, -3551, 100, 100, 45.718, 256.937, 00000000, 00000000
2.61450, 264.072, 1799.511, 14.245, 14.608, 4799, -3547, 100, 100, 46.155, 258.660, 00000000, 00000000
2.63013, 265.850, 1797.733, 14.245, 14.608, 4803, -3543, 100, 100, 46.593, 260.384, 00000000, 00000000
2.64574, 267.850, 1795.732, 14.137, 14.609, 4807, -3538, 100, 100, 47.081, 262.324, 00000000, 00000000
2.66118, 269.629, 1793.954, 14.137, 14.609, 4811, -3534, 100, 100, 47.516, 264.048, 00000000, 00000000
2.67685, 271.629, 1791.953, 14.245, 14.610, 4816, -3530, 100, 100, 48.008, 265.987, 00000000, 00000000
2.69243, 273.407, 1790.175, 14.245, 14.610, 4820, -3526, 100, 100, 48.446, 267.711, 00000000, 00000000
2.70804, 275.186, 1788.397, 14.245, 14.610, 4824, -3522, 100, 100, 48.883, 269.434, 00000000, 00000000
2.72383, 276.742, 1786.841, 14.137, 14.611, 4827, -3518, 100, 100, 49.263, 270.943, 00000000, 00000000
2.73944, 278.520, 1785.063, 14.137, 14.611, 4831, -3514, 100, 100, 49.698, 272.668, 00000000, 00000000
2.75507, 280.298, 1783.285, 14.137, 14.612, 4835, -3510, 100, 100, 50.132, 274.392, 00000000, 00000000
2.77048, 282.076, 1781.506, 14.137, 14.612, 4839, -3506, 100, 100, 50.566, 276.117, 00000000, 00000000
2.78629, 283.855, 1779.728, 14.137, 14.613, 4843, -3502, 100, 100, 51.000, 277.841, 00000000, 00000000
2.80173, 285.411, 1778.172, 14.245, 14.613, 4847, -3499, 100, 100, 51.383, 279.349, 00000000, 00000000
2.81735, 287.189, 1776.394, 14.245, 14.613, 4851, -3495, 100, 100, 51.821, 281.073, 00000000, 00000000
2.83313, 288.967, 1774.616, 14.245, 14.614, 4855, -3491, 100, 100, 52.259, 282.796, 00000000, 00000000
2.84876, 290.746, 1772.838, 14.245, 14.614, 4859, -3487, 100, 100, 52.696, 284.520, 00000000, 00000000
2.86437, 292.746, 1770.837, 14.137, 14.615, 4863, -3482, 100, 100, 53.185, 286.460, 00000000, 00000000
2.87998, 294.747, 1768.837, 14.245, 14.615, 4868, -3478, 100, 100, 53.677, 288.399, 00000000, 00000000
2.89561, 296.525, 1767.058, 14.245, 14.616, 4872, -3474, 100, 100, 54.115, 290.122, 00000000, 00000000
2.91121, 298.525, 1765.058, 14.137, 14.616, 4876, -3469, 100, 100, 54.603, 292.062, 00000000, 00000000
2.92683, 300.526, 1763.057, 14.245, 14.617, 4881, -3465, 100, 100, 55.095, 294.001, 00000000, 00000000
2.94252, 302.526, 1761.057, 14.137, 14.617, 4885, -3460, 100, 100, 55.584, 295.941, 00000000, 00000000
2.95814, 304.305, 1759.279, 14.137, 14.618, 4889, -3456, 100, 100, 56.018, 297.666, 00000000, 00000000
2.97375, 306.083, 1757.501, 14.137, 14.618, 4893, -3452, 100, 100, 56.453, 299.390, 00000000, 00000000
2.98939, 308.084, 1755.500, 14.245, 14.618, 4898, -3448, 100, 100, 56.945, 301.329, 00000000, 00000000
3.00502, 309.862, 1753.722, 14.245, 14.619, 4902, -3444, 100, 100, 57.383, 303.053, 00000000, 00000000
3.02060, 311.640, 1751.944, 14.245, 14.619, 4906, -3440, 100, 100, 57.820, 304.776, 00000000, 00000000
3.03637, 313.418, 1750.165, 14.245, 14.620, 4910, -3436, 100, 100, 58.258, 306.500, 00000000, 00000000
3.05183, 315.419, 1748.165, 14.354, 14.620, 4915, -3432, 100, 100, 58.754, 308.438, 00000000, 00000000
3.06744, 317.197, 1746.387, 14.354, 14.620, 4919, -3428, 100, 100, 59.194, 310.161, 00000000, 00000000
3.08307, 318.975, 1744.608, 14.354, 14.620, 4923, -3424, 100, 100, 59.635, 311.884, 00000000, 00000000
3.09883, 320.754, 1742.830, 14.354, 14.621, 4927, -3420, 100, 100, 60.076, 313.606, 00000000, 00000000
3.11445, 322.532, 1741.052, 14.354, 14.621, 4931, -3416, 100, 100, 60.517, 315.329, 00000000, 00000000
3.13006, 324.310, 1739.274, 14.354, 14.621, 4935, -3412, 100, 100, 60.958, 317.052, 00000000, 00000000
3.14568, 326.533, 1737.051, 14.354, 14.622, 4940, -3407, 100, 100, 61.509, 319.205, 00000000, 00000000
3.16114, 328.311, 1735.273, 14.354, 14.622, 4944, -3403, 100, 100, 61.950, 320.928, 00000000, 00000000
3.17692, 330.090, 1733.494, 14.354, 14.622, 4948, -3399, 100, 100, 62.391, 322.651, 00000000, 00000000
3.19252, 331.868, 1731.716, 14.354, 14.622, 4952, -3395, 100, 100, 62.831, 324.373, 00000000, 00000000
3.20815, 334.091, 1729.493, 14.354, 14.623, 4957, -3390, 100, 100, 63.382, 326.527, 00000000, 00000000
3.22360, 335.869, 1727.715, 14.354, 14.623, 4961, -3386, 100, 100, 63.823, 328.250, 00000000, 00000000
3.23922, 337.647, 1725.937, 14.354, 14.623, 4965, -3382, 100, 100, 64.264, 329.972, 00000000, 00000000
3.25488, 339.425, 1724.159, 14.354, 14.624, 4969, -3378, 100, 100, 64.705, 331.695, 00000000, 00000000
3.27046, 341.204, 1722.380, 14.354, 14.624, 4973, -3374, 100, 100, 65.146, 333.418, 00000000, 00000000
3.28608, 342.760, 1720.824, 14.245, 14.624, 4976, -3370, 100, 100, 65.529, 334.926, 00000000, 00000000
3.30184, 344.538, 1719.046, 14.245, 14.625, 4980, -3366, 100, 100, 65.966, 336.650, 00000000, 00000000
3.31745, 346.316, 1717.268, 14.245, 14.625, 4984, -3362, 100, 100, 66.404, 338.373, 00000000, 00000000
3.33307, 347.872, 1715.712, 14.354, 14.625, 4988, -3359, 100, 100, 66.790, 339.881, 00000000, 00000000
3.34877, 349.428, 1714.156, 14.245, 14.626, 4991, -3355, 100, 100, 67.172, 341.389, 00000000, 00000000
3.36431, 351.206, 1712.378, 14.245, 14.626, 4995, -3351, 100, 100, 67.610, 343.112, 00000000, 00000000
3.37999, 353.207, 1710.377, 14.354, 14.626, 5000, -3347, 100, 100, 68.106, 345.050, 00000000, 00000000
3.39554, 355.207, 1708.377, 14.245, 14.627, 5004, -3342, 100, 100, 68.598, 346.989, 00000000, 00000000
3.41123, 356.986, 1706.599, 14.245, 14.627, 5008, -3338, 100, 100, 69.036, 348.713, 00000000, 00000000
3.42677, 358.764, 1704.820, 14.245, 14.628, 5012, -3334, 100, 100, 69.473, 350.437, 00000000, 00000000
3.44263, 360.987, 1702.598, 14.245, 14.628, 5017, -3329, 100, 100, 70.020, 352.591, 00000000, 00000000
3.45808, 362.765, 1700.819, 14.245, 14.628, 5021, -3325, 100, 100, 70.458, 354.315, 00000000, 00000000
3.47369, 364.766, 1698.819, 14.137, 14.629, 5025, -3320, 100, 100, 70.947, 356.255, 00000000, 00000000
3.48931, 366.544, 1697.041, 14.137, 14.630, 5029, -3316, 100, 100, 71.381, 357.979, 00000000, 00000000
3.50496, 368.322, 1695.263, 14.137, 14.630, 5033, -3312, 100, 100, 71.815, 359.703, 00000000, 00000000
3.52053, 370.100, 1693.484, 14.137, 14.631, 5037, -3308, 100, 100, 72.249, 361.428, 00000000, 00000000
3.53633, 371.879, 1691.706, 14.137, 14.631, 5041, -3304, 100, 100, 72.684, 363.152, 00000000, 00000000
3.55177, 373.657, 1689.928, 14.137, 14.632, 5045, -3300, 100, 100, 73.118, 364.877, 00000000, 00000000
3.56739, 375.435, 1688.150, 14.137, 14.632, 5049, -3296, 100, 100, 73.552, 366.601, 00000000, 00000000
3.58318, 376.991, 1686.594, 14.245, 14.633, 5053, -3293, 100, 100, 73.935, 368.109, 00000000, 00000000
3.59861, 378.769, 1684.816, 14.245, 14.633, 5057, -3289, 100, 100, 74.373, 369.833, 00000000, 00000000
3.61441, 380.325, 1683.260, 14.137, 14.633, 5060, -3285, 100, 100, 74.753, 371.342, 00000000, 00000000
3.62985, 382.104, 1681.481, 14.137, 14.634, 5064, -3281, 100, 100, 75.187, 373.066, 00000000, 00000000
3.64564, 383.660, 1679.926, 14.245, 14.634, 5068, -3278, 100, 100, 75.570, 374.574, 00000000, 00000000
