0.000000, -0.638285, -0.514457, 9.456435, -0.153554, -0.019093, 0.078785, -0.162680, -0.028420, 0.022750, 8224, 8224, 18028, 24947, 0.000000
0.000421, -0.643669, -0.512064, 9.424132, -0.179804, 0.024657, 0.043785, -0.161840, -0.026180, 0.018550, 0, 0, 10667, -5330, 43.351709
0.045505, -0.503091, -0.528814, 9.396016, 0.091446, 0.059657, -0.166215, -0.161840, -0.026180, 0.018550, 0, 0, 10667, -5330, 43.351709
0.061157, -0.625723, -0.524626, 9.424132, 0.056446, -0.027843, 0.192535, -0.166040, -0.029820, 0.022470, 0, 0, 10667, -5330, 43.351709
0.076761, -0.635893, -0.513859, 9.418748, 0.117696, 0.015907, 0.017535, -0.164640, -0.032060, 0.019950, 0, 0, 10667, -5330, 43.351709
0.092423, -0.495912, -0.506680, 9.423534, 0.021446, 0.042157, 0.000035, -0.164640, -0.032060, 0.019950, 0, 0, 10667, -5330, 43.351709
0.108038, -0.661615, -0.525225, 9.351151, 0.143946, 0.007157, 0.061285, -0.164360, -0.028140, 0.029470, 0, 0, 10667, -5330, 43.351709
0.123691, -0.650848, -0.502493, 9.455239, -0.109804, -0.211593, 0.096285, -0.164360, -0.028980, 0.027930, 0, 0, 10667, -5330, 43.351709
0.139362, -0.628116, -0.526421, 9.487542, -0.153554, 0.199657, -0.008715, -0.165760, -0.028980, 0.027930, 0, 0, 10667, -5330, 43.351709
0.154886, -0.643669, -0.514457, 9.368499, 0.091446, -0.062843, 0.026285, -0.162400, -0.024780, 0.014070, 0, 0, 10667, -5330, 43.351709
0.170488, -0.608375, -0.522832, 9.403793, 0.038946, -0.027843, 0.043785, -0.162400, -0.024780, 0.014070, 0, 0, 10667, -5330, 43.351709
0.186137, -0.658624, -0.501895, 9.358927, 0.030196, -0.054093, 0.192535, -0.166880, -0.027020, 0.032830, 0, 0, 10667, -5330, 43.351709
0.201733, -0.645464, -0.508475, 9.427721, 0.012696, 0.015907, 0.131285, -0.166880, -0.023940, 0.019810, 0, 0, 10667, -5330, 43.351709
0.217344, -0.628116, -0.504287, 9.462417, -0.214804, -0.036593, 0.026285, -0.161840, -0.023940, 0.019810, 0, 0, 10667, -5330, 43.351709
0.232998, -0.634098, -0.532403, 9.392427, -0.083554, -0.001593, 0.113785, -0.161840, -0.024220, 0.026950, 0, 0, 10667, -5330, 43.351709
0.248619, -0.486341, -0.506082, 9.450453, -0.039804, 0.304657, 0.061285, -0.161840, -0.024220, 0.026950, 0, 0, 10667, -5330, 43.351709
0.264247, -0.622134, -0.515055, 9.397213, 0.161446, 0.164657, -0.183715, -0.155120, -0.027860, 0.026390, 0, 0, 10667, -5330, 43.351709
0.279846, -0.628116, -0.513260, 9.452846, 0.178946, 0.059657, 0.000035, -0.162960, -0.026180, 0.041230, 0, 0, 10667, -5330, 43.351709
0.295470, -0.656232, -0.495912, 9.486943, 0.292696, 0.050907, -0.131215, -0.162960, -0.026180, 0.041230, 0, 0, 10667, -5330, 43.351709
0.311157, -0.644267, -0.519243, 9.352347, 0.117696, 0.269657, 0.078785, -0.162680, -0.029260, 0.031290, 0, 0, 10667, -5330, 43.351709
0.326743, -0.761516, -0.522832, 9.439685, 0.152696, 0.042157, 0.052535, -0.162680, -0.029260, 0.021490, 0, 0, 10667, -5330, 43.351709
0.342371, -0.667598, -0.496511, 9.461819, -0.022304, -0.027843, 0.087535, -0.162960, -0.035700, 0.021490, 0, 0, 10667, -5330, 43.351709
0.357980, -0.632902, -0.493520, 9.480961, -0.206054, 0.050907, 0.183785, -0.164360, -0.024780, 0.031430, 0, 0, 10667, -5330, 43.351709
0.373581, -0.635294, -0.523430, 9.398409, -0.109804, -0.106593, 0.000035, -0.164360, -0.024780, 0.031430, 0, 0, 10667, -5330, 43.351709
0.389238, -0.628116, -0.505484, 9.476176, -0.048554, 0.120907, -0.096215, -0.162960, -0.021420, 0.018970, 0, 0, 10667, -5330, 43.351709
0.404863, -0.634098, -0.490529, 9.442676, -0.232304, 0.033407, 0.157535, -0.162400, -0.025900, 0.017990, 0, 0, 10667, -5330, 43.351709
0.420471, -0.647857, -0.493520, 9.341579, -0.197304, -0.010343, 0.017535, -0.162400, -0.025900, 0.017990, 0, 0, 10667, -5330, 43.351709
0.436105, -0.632902, -0.518046, 9.412766, -0.109804, -0.167843, -0.034965, -0.167440, -0.025060, 0.017570, 0, 0, 10667, -5330, 43.351709
0.451718, -0.650250, -0.521037, 9.396614, -0.092304, -0.027843, -0.043715, -0.167440, -0.025060, 0.017570, 0, 0, 10667, -5330, 43.351709
0.467351, -0.641875, -0.521037, 9.378668, -0.241054, 0.024657, 0.297535, -0.155960, -0.024500, 0.032130, 0, 0, 10667, -5330, 43.351709
0.482978, -0.606581, -0.519841, 9.495318, -0.144804, 0.094657, -0.061215, -0.164920, -0.025620, 0.009450, 0, 0, 10667, -5330, 43.351709
0.498596, -0.631107, -0.528216, 9.454640, -0.293554, 0.147157, -0.026215, -0.164920, -0.025620, 0.009450, 0, 0, 10667, -5330, 43.351709
0.514221, -0.623330, -0.518046, 9.507881, -0.136054, -0.036593, 0.227535, -0.162680, -0.022260, 0.022470, 0, 0, 10667, -5330, 43.351709
0.529842, -0.643071, -0.520439, 9.401400, -0.092304, 0.190907, -0.122465, -0.159880, -0.022540, 0.023030, 0, 0, 10667, -5330, 43.351709
0.545454, -0.629312, -0.500698, 9.461221, 0.117696, 0.217157, 0.008785, -0.159880, -0.022540, 0.023030, 0, 0, 10667, -5330, 43.351709
0.561110, -0.641875, -0.524626, 9.410971, 0.283946, 0.033407, 0.175035, -0.156240, -0.031220, 0.021350, 0, 0, 10667, -5330, 43.351709
0.576819, -0.623330, -0.541376, 9.463613, 0.038946, -0.080343, -0.026215, -0.156240, -0.031220, 0.021350, 0, 0, 10667, -5330, 43.351709
0.592349, -0.614357, -0.562912, 9.429516, -0.206054, -0.159093, 0.096285, -0.161840, -0.023660, 0.036190, 0, 0, 10667, -5330, 43.351709
0.607970, -0.653839, -0.520439, 9.458828, -0.066054, 0.243407, 0.105035, -0.161280, -0.027020, 0.030730, 0, 0, 10667, -5330, 43.351709
0.623567, -0.640678, -0.533001, 9.449256, -0.109804, 0.042157, 0.245035, -0.161280, -0.027020, 0.030730, 0, 0, 10667, -5330, 43.351709
0.639229, -0.666401, -0.477966, 9.431908, -0.039804, 0.085907, 0.192535, -0.165760, -0.033740, 0.016870, 0, 0, 10667, -5330, 43.351709
0.654862, -0.644866, -0.538385, 9.452247, -0.144804, 0.190907, 0.096285, -0.165760, -0.033740, 0.017850, 0, 0, 10667, -5330, 43.351709
0.670469, -0.632902, -0.515055, 9.430712, -0.083554, 0.077157, -0.131215, -0.162680, -0.022820, 0.017850, 0, 0, 10667, -5330, 43.351709
0.686206, -0.637089, -0.525225, 9.474381, 0.073946, 0.243407, 0.140035, -0.163520, -0.022540, 0.017850, 0, 0, 10667, -5330, 43.351709
0.701699, -0.635294, -0.490529, 9.370892, 0.117696, 0.103407, 0.122535, -0.163520, -0.022540, 0.017850, 0, 0, 10667, -5330, 43.351709
0.717345, -0.638285, -0.521037, 9.459426, 0.143946, -0.027843, 0.236285, -0.167160, -0.026740, 0.017430, 0, 0, 10667, -5330, 43.351709
0.732976, -0.643669, -0.521635, 9.352347, -0.039804, 0.400907, 0.140035, -0.167440, -0.027860, 0.024290, 0, 0, 10667, -5330, 43.351709
0.748994, -0.661017, -0.528216, 9.390034, -0.354804, 0.155907, -0.218715, -0.167440, -0.027860, 0.024290, 0, 0, 10667, -5330, 43.351709
0.764210, -0.635893, -0.515055, 9.442078, -0.144804, -0.097843, 0.043785, -0.170520, -0.024780, 0.020930, 0, 0, 10667, -5330, 43.351709
0.779829, -0.658026, -0.540180, 9.395418, 0.126446, 0.120907, 0.078785, -0.170520, -0.024780, 0.020930, 0, 0, 10667, -5330, 43.351709
0.795455, -0.639482, -0.530608, 9.460024, 0.065196, -0.150343, -0.043715, -0.159600, -0.020300, 0.019670, 0, 0, 10667, -5330, 43.351709
0.811087, -0.645464, -0.505484, 9.461221, 0.100196, 0.164657, 0.052535, -0.166040, -0.027580, 0.027090, 0, 0, 10667, -5330, 43.351709
0.826714, -0.631705, -0.505484, 9.354142, -0.013554, -0.010343, -0.192465, -0.166040, -0.027580, 0.027090, 0, 0, 10667, -5330, 43.351709
0.842385, -0.632902, -0.496511, 9.371490, 0.021446, -0.150343, 0.061285, -0.168000, -0.025900, 0.021210, 0, 0, 10667, -5330, 43.351709
0.857949, -0.636491, -0.507278, 9.364311, 0.056446, 0.024657, -0.052465, -0.158480, -0.030100, 0.031570, 0, 0, 10667, -5330, 43.351709
0.873562, -0.500100, -0.507278, 9.457631, -0.214804, 0.077157, 0.008785, -0.158480, -0.030100, 0.031570, 0, 0, 10667, -5330, 43.351709
0.889227, -0.487538, -0.525225, 9.357133, -0.127304, 0.042157, 0.078785, -0.164640, -0.022260, 0.017570, 0, 0, 10667, -5330, 43.351709
0.904851, -0.648455, -0.496511, 9.437891, -0.057304, -0.080343, -0.096215, -0.164640, -0.022260, 0.017570, 0, 0, 10667, -5330, 43.351709
0.920466, -0.613161, -0.530608, 9.434900, -0.136054, -0.089093, 0.052535, -0.161280, -0.023100, 0.012390, 0, 0, 10667, -5330, 43.351709
0.936094, -0.652044, -0.510868, 9.486345, -0.136054, 0.024657, -0.139965, -0.159040, -0.021420, 0.029190, 0, 0, 10667, -5330, 43.351709
0.951676, -0.637687, -0.506680, 9.446864, -0.171054, -0.019093, 0.157535, -0.159040, -0.021420, 0.029190, 0, 0, 10667, -5330, 43.351709
0.967332, -0.625723, -0.534796, 9.418748, 0.021446, 0.015907, 0.087535, -0.164080, -0.023660, 0.020650, 0, 0, 10667, -5330, 43.351709
0.982973, -0.470788, -0.526421, 9.461819, 0.327696, 0.120907, -0.078715, -0.164080, -0.025060, 0.031570, 0, 0, 10667, -5330, 43.351709
0.998578, -0.630509, -0.522234, 9.433703, 0.047696, 0.077157, -0.244965, -0.159040, -0.025060, 0.031570, 0, 0, 10667, -5330, 43.351709
1.014212, -0.614955, -0.538385, 9.423534, -0.031054, -0.202843, 0.070035, -0.165760, -0.022540, 0.033250, 0, 0, 10667, -5330, 43.351709
1.029818, -0.655633, -0.511466, 9.437292, -0.241054, -0.097843, 0.017535, -0.165760, -0.022540, 0.033250, 0, 0, 10667, -5330, 43.351709
1.045430, -0.646062, -0.504886, 9.350553, -0.179804, -0.089093, 0.026285, -0.170520, -0.022260, 0.025970, 0, 0, 10667, -5330, 43.351709
1.061074, -0.464806, -0.517448, 9.427721, -0.074804, 0.094657, -0.043715, -0.168000, -0.027580, 0.021490, 0, 0, 10667, -5330, 43.351709
1.076710, -0.638285, -0.512662, 9.403195, -0.031054, 0.085907, 0.087535, -0.168000, -0.027580, 0.021490, 0, 0, 10667, -5330, 43.351709
1.092328, -0.653839, -0.489930, 9.421739, -0.004804, -0.010343, 0.052535, -0.164080, -0.028420, 0.025690, 0, 0, 10667, -5330, 43.351709
1.107964, -0.642473, -0.512662, 9.411569, 0.108946, 0.208407, 0.131285, -0.164080, -0.028420, 0.028630, 0, 0, 10667, -5330, 43.351709
1.123554, -0.640080, -0.535992, 9.401400, -0.101054, 0.042157, 0.096285, -0.162120, -0.026460, 0.028630, 0, 0, 10667, -5330, 43.351709
1.139212, -0.637089, -0.511466, 9.408578, -0.048554, 0.427157, -0.087465, -0.161560, -0.025340, 0.015890, 0, 0, 10667, -5330, 43.351709
1.154908, -0.619143, -0.541376, 9.358927, -0.022304, -0.132843, -0.017465, -0.161560, -0.025340, 0.015890, 0, 0, 10667, -5330, 43.351709
1.170439, -0.614955, -0.503091, 9.483354, 0.152696, -0.159093, 0.096285, -0.162960, -0.025340, 0.016730, 0, 0, 10667, -5330, 43.351709
1.186084, -0.634098, -0.527617, 9.451649, -0.171054, -0.150343, 0.000035, -0.156240, -0.026740, 0.027230, 0, 0, 10667, -5330, 43.351709
1.201678, -0.640678, -0.527019, 9.457631, -0.153554, 0.077157, 0.017535, -0.156240, -0.026740, 0.027230, 0, 0, 10667, -5330, 43.351709
1.217308, -0.630509, -0.530010, 9.470194, 0.222696, 0.042157, 0.017535, -0.160440, -0.028140, 0.009870, 0, 0, 10667, -5330, 43.351709
1.232955, -0.643669, -0.507877, 9.427721, 0.108946, -0.036593, 0.000035, -0.160440, -0.028140, 0.009870, 0, 0, 10667, -5330, 43.351709
1.248691, -0.622732, -0.522234, 9.342776, 0.178946, -0.115343, -0.087465, -0.161560, -0.030380, 0.016170, 0, 0, 10667, -5330, 43.351709
1.264209, -0.624527, -0.527617, 9.370293, -0.319804, -0.045343, -0.078715, -0.165200, -0.020860, 0.015750, 0, 0, 10667, -5330, 43.351709
1.279810, -0.487538, -0.506680, 9.414561, -0.022304, -0.211593, -0.069965, -0.165200, -0.020860, 0.015750, 0, 0, 10667, -5330, 43.351709
1.295419, -0.630509, -0.495314, 9.446265, -0.197304, -0.010343, -0.061215, -0.158480, -0.020300, 0.015890, 0, 0, 10667, -5330, 43.351709
1.311064, -0.621536, -0.496511, 9.481560, -0.031054, -0.062843, 0.061285, -0.158480, -0.022820, 0.026670, 0, 0, 10667, -5330, 43.351709
1.326696, -0.632303, -0.518644, 9.396614, -0.144804, 0.199657, 0.096285, -0.159040, -0.022820, 0.026670, 0, 0, 10667, -5330, 43.351709
1.342318, -0.642473, -0.514457, 9.418150, -0.153554, -0.071593, 0.000035, -0.169960, -0.029260, 0.020510, 0, 0, 10667, -5330, 43.351709
1.357941, -0.646660, -0.525225, 9.439685, -0.057304, -0.001593, -0.113715, -0.169960, -0.029260, 0.020510, 0, 0, 10667, -5330, 43.351709
1.373556, -0.615554, -0.522234, 9.346963, -0.267304, -0.027843, -0.043715, -0.165760, -0.025900, 0.011130, 0, 0, 10667, -5330, 43.351709
1.389298, -0.480957, -0.509073, 9.393025, -0.109804, 0.042157, 0.035035, -0.161840, -0.032060, 0.021490, 0, 0, 10667, -5330, 43.351709
1.404823, -0.664606, -0.531805, 9.489934, -0.057304, 0.077157, 0.157535, -0.161840, -0.032060, 0.021490, 0, 0, 10667, -5330, 43.351709
1.420429, -0.637687, -0.522234, 9.442676, 0.100196, -0.115343, -0.113715, -0.162120, -0.026180, 0.020650, 0, 0, 10667, -5330, 43.351709
1.436066, -0.653241, -0.513260, 9.440882, 0.047696, 0.103407, 0.175035, -0.162120, -0.026180, 0.024150, 0, 0, 10667, -5330, 43.351709
1.451679, -0.650250, -0.511466, 9.416953, -0.223554, -0.264093, 0.096285, -0.161560, -0.023660, 0.024150, 0, 0, 10667, -5330, 43.351709
1.467306, -0.604188, -0.506082, 9.403793, -0.101054, 0.085907, -0.034965, -0.155960, -0.023660, 0.015330, 0, 0, 10667, -5330, 43.351709
1.482926, -0.628714, -0.501895, 9.401400, -0.039804, 0.007157, 0.201285, -0.155960, -0.023660, 0.015330, 0, 0, 10667, -5330, 43.351709
1.498558, -0.637687, -0.512064, 9.443274, -0.118554, 0.042157, 0.035035, -0.164080, -0.027580, 0.020230, 0, 0, 10667, -5330, 43.351709
1.514187, -0.654437, -0.530608, 9.397811, 0.187696, -0.054093, -0.069965, -0.162400, -0.024780, 0.019950, 0, 0, 10667, -5330, 43.351709
1.529802, -0.487538, -0.500698, 9.400802, -0.337304, 0.007157, 0.043785, -0.162400, -0.024780, 0.019950, 0, 0, 10667, -5330, 43.351709
1.545431, -0.629312, -0.521635, 9.443873, 0.021446, 0.112157, 0.052535, -0.166880, -0.017500, 0.020090, 0, 0, 10667, -5330, 43.351709
1.561054, -0.625125, -0.520439, 9.383454, -0.031054, 0.208407, 0.043785, -0.166880, -0.017500, 0.020090, 0, 0, 10667, -5330, 43.351709
1.576679, -0.616152, -0.526421, 9.550951, -0.101054, -0.080343, 0.105035, -0.158480, -0.021420, 0.027370, 0, 0, 10667, -5330, 43.351709
1.592297, -0.643071, -0.524626, 9.461221, -0.039804, 0.287157, -0.008715, -0.159040, -0.018900, 0.024850, 0, 0, 10667, -5330, 43.351709
1.607932, -0.619741, -0.509073, 9.483952, -0.066054, -0.036593, 0.087535, -0.159040, -0.018900, 0.024850, 0, 0, 10667, -5330, 43.351709
1.623542, -0.628116, -0.541376, 9.468997, 0.082696, -0.080343, 0.148785, -0.165480, -0.030380, 0.033110, 0, 0, 10667, -5330, 43.351709
1.639188, -0.640678, -0.545564, 9.488738, -0.153554, 0.033407, -0.087465, -0.165480, -0.018900, 0.032690, 0, 0, 10667, -5330, 43.351709
1.654821, -0.651446, -0.533001, 9.445069, -0.048554, 0.094657, -0.052465, -0.160720, -0.018900, 0.032690, 0, 0, 10667, -5330, 43.351709
1.670438, -0.647259, -0.510868, 9.566505, 0.082696, 0.024657, 0.087535, -0.164080, -0.020300, 0.015610, 0, 0, 10667, -5330, 43.351709
1.686056, -0.657428, -0.516251, 9.439087, 0.257696, -0.062843, 0.166285, -0.164080, -0.020300, 0.015610, 0, 0, 10667, -5330, 43.351709
1.701663, -0.626321, -0.496511, 9.442078, 0.003946, -0.141593, 0.087535, -0.168280, -0.022540, 0.017990, 0, 0, 10667, -5330, 43.351709
1.717303, -0.631705, -0.521037, 9.468997, -0.101054, -0.150343, -0.122465, -0.165200, -0.028420, 0.020230, 0, 0, 10667, -5330, 43.351709
1.732924, -0.614357, -0.525225, 9.412168, 0.003946, -0.001593, -0.034965, -0.165200, -0.028420, 0.020230, 0, 0, 10667, -5330, 43.351709
1.748539, -0.643071, -0.547358, 9.421141, -0.057304, -0.010343, 0.043785, -0.162400, -0.025900, 0.026530, 0, 0, 10667, -5330, 43.351709
