Time Stamp, Total Distance Traveled, Distance to Desired Point, Current Angle, Desired Heading, Left Wheel Encoders, Right Wheel Encoders, Left Wheel Speed, Right Wheel Speed, Y-Position, X-position, Bumper Byte, Light Bumper Byte
0.00001, 0.000, 2061.553, 17.752, 14.036, 4136, -4061, 0, 0, 0.000, 0.000, 00000000, 00000000
0.06139, 0.000, 2061.553, 17.752, 14.036, 4136, -4061, 0, 0, 0.000, 0.000, 00000000, 00000000
0.06797, 0.000, 2061.553, 17.752, 14.036, 4136, -4061, 7, 36, 0.000, 0.000, 00000000, 00000000
0.07436, 0.000, 2061.553, 17.752, 14.036, 4136, -4061, 28, 57, 0.000, 0.000, 00000000, 00000000
0.08851, 0.000, 2061.553, 17.752, 14.036, 4136, -4061, 43, 78, 0.000, 0.000, 00000000, 00000000
0.10442, 0.222, 2061.331, 17.860, 14.036, 4137, -4061, 64, 92, 0.068, 0.212, 00000000, 00000000
0.12020, 0.445, 2061.109, 17.752, 14.035, 4137, -4060, 85, 114, 0.136, 0.423, 00000000, 00000000
0.13577, 1.334, 2060.222, 17.752, 14.034, 4139, -4058, 85, 114, 0.407, 1.270, 00000000, 00000000
0.15139, 2.445, 2059.113, 17.643, 14.032, 4141, -4055, 85, 114, 0.744, 2.329, 00000000, 00000000
0.16701, 3.557, 2058.003, 17.535, 14.030, 4143, -4052, 85, 114, 1.079, 3.389, 00000000, 00000000
0.18263, 5.557, 2056.006, 17.426, 14.027, 4147, -4047, 85, 114, 1.678, 5.298, 00000000, 00000000
0.19826, 7.558, 2054.009, 17.318, 14.023, 4151, -4042, 85, 114, 2.273, 7.208, 00000000, 00000000
0.21393, 9.336, 2052.234, 17.318, 14.021, 4155, -4038, 85, 114, 2.803, 8.905, 00000000, 00000000
0.22947, 11.336, 2050.236, 17.210, 14.018, 4159, -4033, 85, 114, 3.395, 10.816, 00000000, 00000000
0.24517, 13.337, 2048.239, 17.101, 14.015, 4163, -4028, 85, 114, 3.983, 12.728, 00000000, 00000000
0.26072, 15.115, 2046.463, 17.101, 14.012, 4167, -4024, 85, 114, 4.506, 14.428, 00000000, 00000000
0.27659, 16.671, 2044.909, 16.993, 14.010, 4170, -4020, 85, 114, 4.961, 15.916, 00000000, 00000000
0.29205, 18.227, 2043.355, 16.884, 14.007, 4173, -4016, 85, 114, 5.412, 17.405, 00000000, 00000000
0.30763, 20.005, 2041.579, 16.884, 14.005, 4177, -4012, 85, 114, 5.929, 19.106, 00000000, 00000000
0.32329, 21.561, 2040.025, 16.776, 14.003, 4180, -4008, 85, 114, 6.378, 20.596, 00000000, 00000000
0.33903, 23.117, 2038.471, 16.668, 14.001, 4183, -4004, 85, 114, 6.824, 22.087, 00000000, 00000000
0.35466, 24.673, 2036.917, 16.776, 13.999, 4187, -4001, 85, 114, 7.273, 23.577, 00000000, 00000000
0.37031, 26.229, 2035.362, 16.668, 13.997, 4190, -3997, 85, 114, 7.720, 25.067, 00000000, 00000000
0.38592, 27.785, 2033.808, 16.559, 13.995, 4193, -3993, 85, 114, 8.163, 26.559, 00000000, 00000000
0.40134, 29.786, 2031.809, 16.451, 13.992, 4197, -3988, 85, 114, 8.730, 28.477, 00000000, 00000000
0.41711, 31.342, 2030.254, 16.343, 13.990, 4200, -3984, 85, 114, 9.168, 29.970, 00000000, 00000000
0.43273, 32.898, 2028.700, 16.234, 13.989, 4203, -3980, 85, 114, 9.603, 31.464, 00000000, 00000000
0.44819, 34.454, 2027.145, 16.126, 13.987, 4206, -3976, 85, 114, 10.035, 32.959, 00000000, 00000000
0.46397, 36.454, 2025.146, 16.017, 13.985, 4210, -3971, 85, 114, 10.587, 34.882, 00000000, 00000000
0.47942, 38.010, 2023.590, 15.909, 13.984, 4213, -3967, 85, 114, 11.013, 36.378, 00000000, 00000000
0.49505, 39.566, 2022.035, 15.801, 13.982, 4216, -3963, 85, 114, 11.437, 37.876, 00000000, 00000000
0.51081, 40.900, 2020.702, 15.801, 13.981, 4219, -3960, 85, 114, 11.800, 39.159, 00000000, 00000000
0.52625, 42.678, 2018.925, 15.801, 13.979, 4223, -3956, 85, 114, 12.284, 40.870, 00000000, 00000000
0.54188, 44.456, 2017.147, 15.584, 13.978, 4226, -3951, 85, 114, 12.762, 42.583, 00000000, 00000000
0.55766, 46.012, 2015.592, 15.475, 13.977, 4229, -3947, 85, 114, 13.177, 44.082, 00000000, 00000000
0.57330, 48.013, 2013.592, 15.367, 13.975, 4233, -3942, 85, 114, 13.707, 46.011, 00000000, 00000000
0.58889, 49.569, 2012.036, 15.259, 13.974, 4236, -3938, 85, 114, 14.117, 47.512, 00000000, 00000000
0.60450, 51.125, 2010.481, 15.150, 13.973, 4239, -3934, 85, 114, 14.523, 49.014, 00000000, 00000000
0.62016, 53.126, 2008.480, 15.042, 13.972, 4243, -3929, 85, 114, 15.043, 50.946, 00000000, 00000000
0.63574, 54.681, 2006.925, 14.933, 13.972, 4246, -3925, 85, 114, 15.444, 52.450, 00000000, 00000000
0.65135, 56.237, 2005.369, 14.825, 13.971, 4249, -3921, 85, 114, 15.842, 53.954, 00000000, 00000000
0.66708, 57.793, 2003.813, 14.717, 13.970, 4252, -3917, 85, 114, 16.237, 55.459, 00000000, 00000000
0.68270, 59.794, 2001.813, 14.608, 13.970, 4256, -3912, 85, 114, 16.742, 57.395, 00000000, 00000000
0.69829, 61.350, 2000.257, 14.500, 13.969, 4259, -3908, 85, 114, 17.131, 58.901, 00000000, 00000000
0.71390, 62.906, 1998.701, 14.391, 13.969, 4262, -3904, 85, 114, 17.518, 60.408, 00000000, 00000000
0.72952, 64.684, 1996.923, 14.391, 13.969, 4266, -3900, 100, 100, 17.960, 62.131, 00000000, 00000000
0.74516, 66.240, 1995.367, 14.283, 13.968, 4269, -3896, 100, 100, 18.344, 63.639, 00000000, 00000000
0.76091, 68.018, 1993.588, 14.066, 13.968, 4272, -3891, 100, 100, 18.776, 65.364, 00000000, 00000000
0.77652, 69.574, 1992.032, 14.175, 13.968, 4276, -3888, 100, 100, 19.157, 66.872, 00000000, 00000000
0.79212, 71.575, 1990.032, 14.066, 13.968, 4280, -3883, 100, 100, 19.643, 68.813, 00000000, 00000000
0.80774, 73.353, 1988.254, 14.066, 13.968, 4284, -3879, 100, 100, 20.075, 70.538, 00000000, 00000000
0.82321, 75.354, 1986.253, 13.958, 13.968, 4288, -3874, 100, 100, 20.558, 72.479, 00000000, 00000000
0.83884, 76.910, 1984.697, 14.066, 13.968, 4292, -3871, 100, 100, 20.936, 73.989, 00000000, 00000000
0.85460, 78.910, 1982.697, 13.958, 13.968, 4296, -3866, 100, 100, 21.419, 75.930, 00000000, 00000000
0.87026, 80.911, 1980.696, 14.066, 13.968, 4301, -3862, 100, 100, 21.905, 77.871, 00000000, 00000000
0.88570, 82.911, 1978.695, 13.958, 13.968, 4305, -3857, 100, 100, 22.387, 79.812, 00000000, 00000000
0.90144, 84.467, 1977.139, 13.850, 13.968, 4308, -3853, 100, 100, 22.760, 81.323, 00000000, 00000000
0.91691, 86.246, 1975.361, 13.850, 13.968, 4312, -3849, 100, 100, 23.186, 83.049, 00000000, 00000000
0.93253, 88.024, 1973.583, 13.850, 13.968, 4316, -3845, 100, 100, 23.611, 84.776, 00000000, 00000000
0.94813, 90.024, 1971.582, 13.958, 13.968, 4321, -3841, 100, 100, 24.094, 86.717, 00000000, 00000000
0.96376, 91.580, 1970.026, 13.850, 13.968, 4324, -3837, 100, 100, 24.466, 88.228, 00000000, 00000000
0.97939, 93.359, 1968.248, 13.850, 13.968, 4328, -3833, 100, 100, 24.892, 89.955, 00000000, 00000000
0.99513, 95.137, 1966.470, 13.850, 13.968, 4332, -3829, 100, 100, 25.318, 91.681, 00000000, 00000000
1.01060, 96.915, 1964.692, 13.850, 13.969, 4336, -3825, 100, 100, 25.743, 93.408, 00000000, 00000000
1.02636, 98.693, 1962.913, 13.850, 13.969, 4340, -3821, 100, 100, 26.169, 95.134, 00000000, 00000000
1.04198, 100.472, 1961.135, 13.850, 13.969, 4344, -3817, 100, 100, 26.595, 96.861, 00000000, 00000000
1.05760, 102.472, 1959.135, 13.958, 13.969, 4349, -3813, 100, 100, 27.077, 98.802, 00000000, 00000000
1.07325, 104.250, 1957.356, 13.958, 13.969, 4353, -3809, 100, 100, 27.506, 100.528, 00000000, 00000000
1.08891, 106.029, 1955.578, 13.958, 13.969, 4357, -3805, 100, 100, 27.935, 102.254, 00000000, 00000000
1.10444, 108.029, 1953.578, 13.850, 13.969, 4361, -3800, 100, 100, 28.414, 104.196, 00000000, 00000000
1.12031, 109.808, 1951.799, 13.850, 13.969, 4365, -3796, 100, 100, 28.840, 105.923, 00000000, 00000000
1.13567, 111.808, 1949.799, 13.958, 13.969, 4370, -3792, 100, 100, 29.322, 107.864, 00000000, 00000000
1.15155, 113.586, 1948.020, 13.958, 13.969, 4374, -3788, 100, 100, 29.751, 109.590, 00000000, 00000000
1.16691, 115.587, 1946.020, 13.850, 13.969, 4378, -3783, 100, 100, 30.230, 111.532, 00000000, 00000000
1.18286, 117.365, 1944.242, 13.850, 13.969, 4382, -3779, 100, 100, 30.656, 113.259, 00000000, 00000000
1.19838, 119.143, 1942.463, 13.850, 13.969, 4386, -3775, 100, 100, 31.081, 114.986, 00000000, 00000000
1.21400, 121.144, 1940.463, 13.741, 13.970, 4390, -3770, 100, 100, 31.556, 116.929, 00000000, 00000000
1.22945, 123.145, 1938.462, 13.850, 13.970, 4395, -3766, 100, 100, 32.035, 118.871, 00000000, 00000000
1.24509, 124.923, 1936.684, 13.850, 13.970, 4399, -3762, 100, 100, 32.461, 120.598, 00000000, 00000000
1.26088, 126.923, 1934.684, 13.741, 13.970, 4403, -3757, 100, 100, 32.936, 122.541, 00000000, 00000000
1.27635, 128.702, 1932.905, 13.741, 13.970, 4407, -3753, 100, 100, 33.359, 124.268, 00000000, 00000000
1.29208, 130.702, 1930.905, 13.850, 13.970, 4412, -3749, 100, 100, 33.837, 126.211, 00000000, 00000000
1.30745, 132.480, 1929.127, 13.850, 13.971, 4416, -3745, 100, 100, 34.263, 127.937, 00000000, 00000000
1.32331, 134.036, 1927.571, 13.958, 13.971, 4420, -3742, 100, 100, 34.638, 129.447, 00000000, 00000000
1.33894, 135.815, 1925.792, 13.958, 13.971, 4424, -3738, 100, 100, 35.067, 131.173, 00000000, 00000000
1.35456, 137.815, 1923.792, 14.066, 13.971, 4429, -3734, 100, 100, 35.554, 133.114, 00000000, 00000000
1.36993, 139.593, 1922.014, 14.066, 13.970, 4433, -3730, 100, 100, 35.986, 134.839, 00000000, 00000000
1.38577, 141.372, 1920.235, 14.066, 13.970, 4437, -3726, 100, 100, 36.418, 136.564, 00000000, 00000000
1.40139, 143.150, 1918.457, 14.066, 13.970, 4441, -3722, 100, 100, 36.850, 138.289, 00000000, 00000000
1.41701, 144.928, 1916.679, 14.066, 13.970, 4445, -3718, 100, 100, 37.282, 140.013, 00000000, 00000000
1.43264, 146.706, 1914.900, 14.066, 13.970, 4449, -3714, 100, 100, 37.715, 141.738, 00000000, 00000000
1.44824, 148.485, 1913.122, 14.066, 13.970, 4453, -3710, 100, 100, 38.147, 143.463, 00000000, 00000000
1.46387, 150.263, 1911.344, 14.066, 13.970, 4457, -3706, 100, 100, 38.579, 145.188, 00000000, 00000000
1.47946, 151.819, 1909.788, 13.958, 13.970, 4460, -3702, 100, 100, 38.954, 146.698, 00000000, 00000000
1.49509, 153.597, 1908.010, 13.958, 13.970, 4464, -3698, 100, 100, 39.383, 148.424, 00000000, 00000000
1.51070, 155.375, 1906.231, 13.958, 13.970, 4468, -3694, 100, 100, 39.812, 150.150, 00000000, 00000000
1.52640, 157.154, 1904.453, 13.958, 13.970, 4472, -3690, 100, 100, 40.241, 151.876, 00000000, 00000000
1.54204, 158.932, 1902.675, 13.958, 13.970, 4476, -3686, 100, 100, 40.670, 153.601, 00000000, 00000000
1.55766, 160.933, 1900.674, 14.066, 13.970, 4481, -3682, 100, 100, 41.156, 155.542, 00000000, 00000000
1.57325, 162.711, 1898.896, 14.066, 13.970, 4485, -3678, 100, 100, 41.588, 157.267, 00000000, 00000000
1.58902, 164.711, 1896.896, 13.958, 13.970, 4489, -3673, 100, 100, 42.071, 159.208, 00000000, 00000000
1.60448, 166.490, 1895.117, 13.958, 13.970, 4493, -3669, 100, 100, 42.500, 160.934, 00000000, 00000000
1.62027, 168.490, 1893.117, 14.066, 13.970, 4498, -3665, 100, 100, 42.986, 162.875, 00000000, 00000000
1.63572, 170.046, 1891.561, 14.175, 13.969, 4502, -3662, 100, 100, 43.367, 164.383, 00000000, 00000000
1.65136, 171.824, 1889.783, 14.175, 13.969, 4506, -3658, 100, 100, 43.803, 166.107, 00000000, 00000000
1.66711, 173.603, 1888.004, 14.175, 13.969, 4510, -3654, 100, 100, 44.238, 167.831, 00000000, 00000000
1.68258, 175.381, 1886.226, 14.175, 13.969, 4514, -3650, 100, 100, 44.674, 169.556, 00000000, 00000000
1.69833, 177.159, 1884.448, 14.175, 13.969, 4518, -3646, 100, 100, 45.109, 171.280, 00000000, 00000000
1.71395, 179.160, 1882.447, 14.283, 13.968, 4523, -3642, 100, 100, 45.603, 173.218, 00000000, 00000000
1.72956, 180.938, 1880.669, 14.283, 13.968, 4527, -3638, 100, 100, 46.041, 174.942, 00000000, 00000000
1.74522, 182.716, 1878.891, 14.283, 13.968, 4531, -3634, 100, 100, 46.480, 176.665, 00000000, 00000000
1.76068, 184.494, 1877.113, 14.283, 13.967, 4535, -3630, 100, 100, 46.919, 178.388, 00000000, 00000000
1.77626, 186.495, 1875.112, 14.391, 13.967, 4540, -3626, 100, 100, 47.416, 180.326, 00000000, 00000000
1.79203, 188.273, 1873.334, 14.391, 13.967, 4544, -3622, 100, 100, 47.858, 182.049, 00000000, 00000000
1.80765, 190.274, 1871.333, 14.500, 13.966, 4549, -3618, 100, 100, 48.359, 183.985, 00000000, 00000000
1.82330, 192.052, 1869.555, 14.500, 13.966, 4553, -3614, 85, 114, 48.804, 185.707, 00000000, 00000000
1.83889, 194.275, 1867.333, 14.500, 13.965, 4558, -3609, 85, 114, 49.361, 187.859, 00000000, 00000000
1.85451, 196.053, 1865.554, 14.500, 13.964, 4562, -3605, 85, 114, 49.806, 189.581, 00000000, 00000000
1.87014, 197.609, 1863.998, 14.391, 13.964, 4565, -3601, 85, 114, 50.193, 191.088, 00000000, 00000000
1.88572, 199.387, 1862.220, 14.391, 13.964, 4569, -3597, 100, 100, 50.635, 192.810, 00000000, 00000000
1.90134, 200.943, 1860.664, 14.283, 13.963, 4572, -3593, 100, 100, 51.018, 194.318, 00000000, 00000000
1.91696, 202.499, 1859.108, 14.175, 13.963, 4575, -3589, 100, 100, 51.399, 195.827, 00000000, 00000000
1.93258, 204.278, 1857.330, 14.175, 13.963, 4579, -3585, 100, 100, 51.835, 197.551, 00000000, 00000000
1.94819, 205.834, 1855.774, 14.283, 13.963, 4583, -3582, 100, 100, 52.219, 199.059, 00000000, 00000000
1.96389, 207.612, 1853.996, 14.283, 13.962, 4587, -3578, 100, 100, 52.657, 200.782, 00000000, 00000000
1.97950, 209.390, 1852.218, 14.283, 13.962, 4591, -3574, 100, 100, 53.096, 202.505, 00000000, 00000000
1.99512, 210.946, 1850.662, 14.175, 13.962, 4594, -3570, 100, 100, 53.477, 204.014, 00000000, 00000000
2.01099, 212.502, 1849.106, 14.283, 13.962, 4598, -3567, 100, 100, 53.861, 205.522, 00000000, 00000000
2.02627, 214.503, 1847.105, 14.175, 13.961, 4602, -3562, 100, 100, 54.351, 207.461, 00000000, 00000000
2.04224, 216.281, 1845.327, 14.175, 13.961, 4606, -3558, 100, 100, 54.786, 209.186, 00000000, 00000000
2.05753, 218.281, 1843.326, 14.283, 13.961, 4611, -3554, 100, 100, 55.280, 211.124, 00000000, 00000000
2.07345, 220.060, 1841.548, 14.283, 13.961, 4615, -3550, 100, 100, 55.719, 212.847, 00000000, 00000000
2.08873, 221.838, 1839.770, 14.283, 13.960, 4619, -3546, 100, 100, 56.157, 214.571, 00000000, 00000000
2.10468, 223.838, 1837.770, 14.391, 13.960, 4624, -3542, 100, 100, 56.655, 216.509, 00000000, 00000000
2.11996, 225.839, 1835.769, 14.283, 13.959, 4628, -3537, 100, 100, 57.148, 218.447, 00000000, 00000000
2.13585, 227.617, 1833.991, 14.283, 13.959, 4632, -3533, 100, 100, 57.587, 220.171, 00000000, 00000000
2.15121, 229.396, 1832.213, 14.283, 13.959, 4636, -3529, 100, 100, 58.026, 221.894, 00000000, 00000000
2.16715, 231.396, 1830.212, 14.391, 13.958, 4641, -3525, 100, 100, 58.523, 223.832, 00000000, 00000000
2.18243, 233.174, 1828.434, 14.391, 13.958, 4645, -3521, 100, 100, 58.965, 225.554, 00000000, 00000000
2.19838, 235.175, 1826.433, 14.283, 13.958, 4649, -3516, 100, 100, 59.458, 227.493, 00000000, 00000000
2.21366, 236.953, 1824.655, 14.283, 13.957, 4653, -3512, 100, 100, 59.897, 229.216, 00000000, 00000000
2.22954, 238.954, 1822.655, 14.391, 13.957, 4658, -3508, 100, 100, 60.394, 231.154, 00000000, 00000000
2.24490, 240.732, 1820.876, 14.391, 13.956, 4662, -3504, 100, 100, 60.836, 232.876, 00000000, 00000000
2.26085, 242.510, 1819.098, 14.391, 13.956, 4666, -3500, 100, 100, 61.278, 234.599, 00000000, 00000000
2.27621, 244.066, 1817.542, 14.500, 13.955, 4670, -3497, 100, 100, 61.668, 236.105, 00000000, 00000000
2.29207, 246.067, 1815.542, 14.608, 13.955, 4675, -3493, 85, 114, 62.172, 238.041, 00000000, 00000000
2.30745, 247.845, 1813.764, 14.608, 13.954, 4679, -3489, 85, 114, 62.621, 239.762, 00000000, 00000000
2.32331, 249.846, 1811.763, 14.500, 13.953, 4683, -3484, 85, 114, 63.122, 241.699, 00000000, 00000000
2.33868, 251.624, 1809.985, 14.500, 13.953, 4687, -3480, 85, 114, 63.567, 243.420, 00000000, 00000000
2.35470, 253.180, 1808.429, 14.391, 13.953, 4690, -3476, 85, 114, 63.954, 244.927, 00000000, 00000000
2.37019, 254.958, 1806.651, 14.391, 13.952, 4694, -3472, 100, 100, 64.396, 246.650, 00000000, 00000000
2.38577, 256.959, 1804.650, 14.283, 13.952, 4698, -3467, 100, 100, 64.889, 248.589, 00000000, 00000000
2.40139, 258.515, 1803.094, 14.175, 13.952, 4701, -3463, 100, 100, 65.270, 250.097, 00000000, 00000000
2.41700, 260.515, 1801.094, 14.283, 13.951, 4706, -3459, 100, 100, 65.764, 252.036, 00000000, 00000000
2.43281, 262.293, 1799.316, 14.283, 13.951, 4710, -3455, 100, 100, 66.203, 253.759, 00000000, 00000000
2.44839, 264.294, 1797.315, 14.391, 13.950, 4715, -3451, 100, 100, 66.700, 255.697, 00000000, 00000000
2.46401, 265.850, 1795.759, 14.283, 13.950, 4718, -3447, 100, 100, 67.084, 257.205, 00000000, 00000000
2.47962, 267.850, 1793.759, 14.391, 13.950, 4723, -3443, 100, 100, 67.581, 259.143, 00000000, 00000000
2.49524, 269.629, 1791.981, 14.391, 13.949, 4727, -3439, 100, 100, 68.023, 260.865, 00000000, 00000000
2.51070, 271.851, 1789.758, 14.391, 13.949, 4732, -3434, 100, 100, 68.575, 263.018, 00000000, 00000000
2.52634, 273.630, 1787.980, 14.391, 13.948, 4736, -3430, 100, 100, 69.017, 264.741, 00000000, 00000000
2.54209, 275.408, 1786.201, 14.391, 13.948, 4740, -3426, 100, 100, 69.459, 266.463, 00000000, 00000000
2.55755, 276.964, 1784.646, 14.283, 13.947, 4743, -3422, 100, 100, 69.843, 267.971, 00000000, 00000000
2.57316, 278.965, 1782.645, 14.175, 13.947, 4747, -3417, 100, 100, 70.333, 269.911, 00000000, 00000000
2.58879, 280.521, 1781.089, 14.283, 13.947, 4751, -3414, 100, 100, 70.717, 271.418, 00000000, 00000000
2.60456, 282.299, 1779.311, 14.283, 13.947, 4755, -3410, 100, 100, 71.156, 273.142, 00000000, 00000000
2.62023, 284.077, 1777.533, 14.283, 13.946, 4759, -3406, 100, 100, 71.595, 274.865, 00000000, 00000000
2.63564, 285.855, 1775.754, 14.283, 13.946, 4763, -3402, 100, 100, 72.033, 276.588, 00000000, 00000000
2.65125, 287.634, 1773.976, 14.283, 13.946, 4767, -3398, 100, 100, 72.472, 278.312, 00000000, 00000000
2.66685, 289.412, 1772.198, 14.283, 13.945, 4771, -3394, 100, 100, 72.911, 280.035, 00000000, 00000000
2.68247, 291.190, 1770.420, 14.283, 13.945, 4775, -3390, 100, 100, 73.349, 281.758, 00000000, 00000000
2.69809, 292.968, 1768.641, 14.283, 13.945, 4779, -3386, 100, 100, 73.788, 283.481, 00000000, 00000000
2.71388, 294.747, 1766.863, 14.283, 13.944, 4783, -3382, 100, 100, 74.227, 285.205, 00000000, 00000000
2.72949, 296.525, 1765.085, 14.283, 13.944, 4787, -3378, 100, 100, 74.666, 286.928, 00000000, 00000000
2.74510, 298.303, 1763.307, 14.283, 13.944, 4791, -3374, 100, 100, 75.104, 288.651, 00000000, 00000000
2.76071, 300.526, 1761.084, 14.283, 13.943, 4796, -3369, 100, 100, 75.653, 290.805, 00000000, 00000000
2.77641, 302.526, 1759.083, 14.391, 13.943, 4801, -3365, 100, 100, 76.150, 292.743, 00000000, 00000000
2.79203, 304.305, 1757.305, 14.391, 13.942, 4805, -3361, 100, 100, 76.592, 294.466, 00000000, 00000000
2.80766, 306.083, 1755.527, 14.391, 13.942, 4809, -3357, 100, 100, 77.034, 296.188, 00000000, 00000000
2.82328, 307.861, 1753.749, 14.391, 13.941, 4813, -3353, 100, 100, 77.476, 297.911, 00000000, 00000000
2.83888, 309.862, 1751.748, 14.283, 13.941, 4817, -3348, 100, 100, 77.969, 299.849, 00000000, 00000000
2.85449, 311.640, 1749.970, 14.283, 13.940, 4821, -3344, 100, 100, 78.408, 301.573, 00000000, 00000000
2.87013, 313.418, 1748.192, 14.283, 13.940, 4825, -3340, 100, 100, 78.847, 303.296, 00000000, 00000000
2.88589, 315.197, 1746.414, 14.066, 13.940, 4828, -3335, 100, 100, 79.279, 305.021, 00000000, 00000000
2.90136, 316.975, 1744.635, 14.066, 13.940, 4832, -3331, 100, 100, 79.711, 306.746, 00000000, 00000000
2.91714, 318.753, 1742.857, 14.066, 13.940, 4836, -3327, 100, 100, 80.143, 308.471, 00000000, 00000000
2.93273, 320.531, 1741.079, 14.066, 13.940, 4840, -3323, 100, 100, 80.576, 310.196, 00000000, 00000000
2.94835, 322.310, 1739.301, 14.066, 13.939, 4844, -3319, 100, 100, 81.008, 311.921, 00000000, 00000000
2.96382, 324.310, 1737.300, 13.958, 13.939, 4848, -3314, 100, 100, 81.490, 313.862, 00000000, 00000000
2.97943, 326.311, 1735.300, 14.066, 13.939, 4853, -3310, 100, 100, 81.977, 315.803, 00000000, 00000000
2.99521, 328.089, 1733.521, 14.066, 13.939, 4857, -3306, 100, 100, 82.409, 317.528, 00000000, 00000000
3.01085, 329.867, 1731.743, 14.066, 13.939, 4861, -3302, 100, 100, 82.841, 319.252, 00000000, 00000000
3.02643, 331.645, 1729.965, 14.066, 13.939, 4865, -3298, 100, 100, 83.273, 320.977, 00000000, 00000000
3.04205, 333.424, 1728.187, 14.066, 13.939, 4869, -3294, 100, 100, 83.705, 322.702, 00000000, 00000000
3.05750, 335.424, 1726.186, 13.958, 13.939, 4873, -3289, 100, 100, 84.188, 324.644, 00000000, 00000000
3.07328, 337.203, 1724.408, 13.958, 13.939, 4877, -3285, 100, 100, 84.617, 326.370, 00000000, 00000000
3.08873, 338.981, 1722.629, 13.958, 13.939, 4881, -3281, 100, 100, 85.046, 328.095, 00000000, 00000000
3.10436, 340.759, 1720.851, 13.958, 13.939, 4885, -3277, 100, 100, 85.475, 329.821, 00000000, 00000000
3.12020, 342.537, 1719.073, 13.958, 13.939, 4889, -3273, 100, 100, 85.904, 331.547, 00000000, 00000000
3.13575, 344.316, 1717.295, 13.741, 13.939, 4892, -3268, 100, 100, 86.326, 333.274, 00000000, 00000000
3.15136, 346.094, 1715.516, 13.741, 13.939, 4896, -3264, 100, 100, 86.748, 335.002, 00000000, 00000000
3.16707, 347.872, 1713.738, 13.741, 13.939, 4900, -3260, 100, 100, 87.171, 336.729, 00000000, 00000000
3.18259, 349.650, 1711.960, 13.741, 13.940, 4904, -3256, 100, 100, 87.593, 338.456, 00000000, 00000000
3.19822, 351.429, 1710.182, 13.741, 13.940, 4908, -3252, 100, 100, 88.016, 340.184, 00000000, 00000000
3.21391, 353.207, 1708.403, 13.741, 13.940, 4912, -3248, 100, 100, 88.438, 341.911, 00000000, 00000000
3.22944, 355.207, 1706.403, 13.633, 13.940, 4916, -3243, 100, 100, 88.910, 343.855, 00000000, 00000000
3.24514, 357.208, 1704.402, 13.741, 13.941, 4921, -3239, 100, 100, 89.385, 345.798, 00000000, 00000000
3.26076, 358.986, 1702.624, 13.741, 13.941, 4925, -3235, 100, 100, 89.807, 347.526, 00000000, 00000000
3.27654, 360.987, 1700.624, 13.850, 13.941, 4930, -3231, 100, 100, 90.286, 349.468, 00000000, 00000000
3.29219, 362.765, 1698.845, 13.850, 13.941, 4934, -3227, 100, 100, 90.712, 351.195, 00000000, 00000000
3.30777, 364.543, 1697.067, 13.850, 13.941, 4938, -3223, 100, 100, 91.137, 352.921, 00000000, 00000000
3.32341, 366.544, 1695.067, 13.741, 13.941, 4942, -3218, 100, 100, 91.613, 354.865, 00000000, 00000000
3.33884, 368.322, 1693.288, 13.741, 13.941, 4946, -3214, 100, 100, 92.035, 356.592, 00000000, 00000000
3.35447, 370.100, 1691.510, 13.741, 13.942, 4950, -3210, 100, 100, 92.457, 358.319, 00000000, 00000000
3.37007, 371.879, 1689.732, 13.741, 13.942, 4954, -3206, 100, 100, 92.880, 360.047, 00000000, 00000000
3.38569, 373.879, 1687.731, 13.633, 13.942, 4958, -3201, 100, 100, 93.351, 361.991, 00000000, 00000000
3.40146, 375.657, 1685.953, 13.633, 13.943, 4962, -3197, 100, 100, 93.770, 363.719, 00000000, 00000000
3.41707, 377.213, 1684.397, 13.524, 13.943, 4965, -3193, 100, 100, 94.134, 365.232, 00000000, 00000000
3.43269, 379.214, 1682.397, 13.416, 13.944, 4969, -3188, 100, 100, 94.598, 367.178, 00000000, 00000000
3.44816, 380.992, 1680.618, 13.416, 13.944, 4973, -3184, 114, 85, 95.011, 368.908, 00000000, 00000000
3.46376, 382.770, 1678.840, 13.416, 13.945, 4977, -3180, 114, 85, 95.424, 370.637, 00000000, 00000000
3.47939, 384.549, 1677.062, 13.416, 13.945, 4981, -3176, 114, 85, 95.836, 372.367, 00000000, 00000000
3.49500, 386.327, 1675.284, 13.416, 13.946, 4985, -3172, 114, 85, 96.249, 374.097, 00000000, 00000000
3.51064, 387.883, 1673.728, 13.524, 13.946, 4989, -3169, 114, 85, 96.613, 375.610, 00000000, 00000000
3.52637, 389.439, 1672.172, 13.633, 13.947, 4993, -3166, 100, 100, 96.979, 377.122, 00000000, 00000000
3.54201, 391.217, 1670.394, 13.633, 13.947, 4997, -3162, 100, 100, 97.399, 378.850, 00000000, 00000000
3.55761, 392.773, 1668.838, 13.741, 13.947, 5001, -3159, 100, 100, 97.768, 380.361, 00000000, 00000000
3.57324, 394.551, 1667.060, 13.741, 13.947, 5005, -3155, 100, 100, 98.191, 382.089, 00000000, 00000000
3.58896, 396.330, 1665.281, 13.741, 13.947, 5009, -3151, 100, 100, 98.613, 383.816, 00000000, 00000000
3.60448, 397.886, 1663.725, 13.633, 13.948, 5012, -3147, 100, 100, 98.980, 385.328, 00000000, 00000000
3.62010, 399.664, 1661.947, 13.633, 13.948, 5016, -3143, 100, 100, 99.399, 387.056, 00000000, 00000000
