IMU TESTING
magX
1.091, 1.092, 1.094, 1.092, 1.091, 1.091, 1.094, 1.091, 1.093, 1.096, 1.092, 1.091, 1.090, 1.091, 1.092, 1.093, 1.093, 1.092, 1.091, 1.091, 1.093, 1.089, 1.094, 1.094, 1.093, 1.094, 1.095, 1.093, 1.092, 1.091, 1.091, 1.089, 1.094, 1.090, 1.093, 1.094, 1.094, 1.089, 1.092, 1.095, 1.096, 1.094, 1.090, 1.094, 1.095, 1.090, 1.097, 1.097, 1.096, 1.092, 1.093, 1.095, 1.093, 1.093, 1.092, 1.096, 1.096, 1.097, 1.094, 1.093, 1.096, 1.093, 1.097, 1.089, 1.095, 1.093, 1.095, 1.094, 1.093, 1.095, 1.092, 1.092, 1.093, 1.093, 1.093, 1.095, 1.092, 1.089, 1.093, 1.090, 1.092, 1.093, 1.092, 1.094, 1.095, 1.092, 1.095, 1.092, 1.092, 1.095, 1.095, 1.099, 1.096, 1.098, 1.098, 1.095, 1.093, 1.096, 1.093, 1.094, 1.090, 1.090, 1.090, 1.093, 1.098, 1.098, 1.093, 1.092, 1.093, 1.094, 1.096, 1.097, 1.095, 1.093, 1.095, 1.092, 1.094, 1.091, 1.089, 1.095, 1.093, 1.088, 1.096, 1.093, 1.092, 1.092, 1.096, 1.092, 1.091, 1.092, 1.093, 1.091, 1.094, 1.090, 1.096, 1.094, 1.091, 1.093, 1.094, 1.093, 1.094, 1.093, 1.098, 1.093, 1.092, 1.093, 1.093, 1.090, 1.091, 1.090, 1.092, 1.092, 1.091, 1.093, 1.093, 1.092, 1.095, 1.090, 1.093, 1.093, 1.094, 1.091, 1.096, 1.096, 1.090, 1.091, 1.092, 1.094, 1.093, 1.098, 1.094, 1.090, 1.092, 1.094, 1.089, 1.091, 1.086, 1.091, 1.089, 1.095, 1.094, 1.095, 1.092, 1.094, 1.095, 1.094, 1.092, 1.095, 1.090, 1.094, 1.096, 1.096, 1.095, 1.091, 1.095, 1.092, 1.095, 1.095, 1.092, 1.093, 1.095, 1.093, 1.090, 1.091, 1.090, 1.092, 1.087, 1.087, 1.096, 1.097, 1.094, 1.089, 1.094, 1.091, 1.096, 1.092, 1.093, 1.093, 1.093, 1.089, 1.091, 1.089, 1.089, 1.087, 1.089, 1.086, 1.092, 1.090, 1.086, 1.091, 1.091, 1.089, 1.087, 1.092, 1.089, 1.089, 1.090, 1.088, 1.089, 1.091, 1.087, 1.091, 1.088, 1.086, 1.090, 1.089, 1.090, 1.091, 1.093, 1.089, 1.090, 1.091, 1.093, 1.088, 1.087, 1.088, 1.091, 1.090, 1.089, 1.088, 1.090, 1.092, 1.091, 1.093, 1.096, 1.094, 1.097, 1.092, 1.092, 1.091, 1.091, 1.086, 1.095, 1.096, 1.091, 1.093, 1.093, 1.091, 1.090, 1.093, 1.092, 1.089, 1.090, 1.093, 1.091, 1.091, 1.096, 1.094, 1.092, 1.097, 1.091, 1.091, 1.091, 1.093, 1.094, 1.094, 1.095, 1.099, 1.094, 1.095, 1.094, 1.090, 1.091, 1.094, 1.094, 1.094, 1.094, 1.094, 1.090, 1.090, 1.092, 1.090, 1.089, 1.093, 1.093, 1.094, 1.093, 1.094, 1.097, 1.093, 1.094, 1.090, 1.093, 1.089, 1.093, 1.092, 1.091, 1.089, 1.093, 1.086, 1.089, 1.090, 1.090, 1.089, 1.087, 1.092, 1.091, 1.092, 1.088, 1.089, 1.091, 1.088, 1.089, 1.089, 1.094, 1.091, 1.093, 1.094, 1.092, 1.089, 1.090, 1.089, 1.092, 1.090, 1.091, 1.089, 1.090, 1.090, 1.089, 1.093, 1.091, 1.092, 1.091, 1.093, 1.092, 1.093, 1.095, 1.092, 1.092, 1.094, 1.091, 1.088, 1.091, 1.094, 1.090, 1.088, 1.090, 1.091, 1.094, 1.095, 1.094, 1.093, 1.091, 1.093, 1.093, 1.090, 1.092, 1.090, 1.087, 1.089, 1.090, 1.088, 1.087, 1.089, 1.088, 1.084, 1.091, 1.084, 1.092, 1.092, 1.092, 1.087, 1.087, 1.088, 1.090, 1.092, 1.093, 1.091, 1.089, 1.087, 1.089, 1.085, 1.083, 1.087, 1.085, 1.089, 1.090, 1.089, 1.085, 1.088, 1.085, 1.086, 1.085, 1.090, 1.089, 1.086, 1.091, 1.088, 1.089, 1.085, 1.091, 1.090, 1.093, 1.091, 1.090, 1.088, 1.090, 1.093, 1.090, 1.089, 1.088, 1.093, 1.091, 1.090, 1.090, 1.093, 1.093, 1.090, 1.088, 1.094, 1.093, 1.091, 1.090, 1.092, 1.091, 1.090, 1.089, 1.092, 1.090, 1.090, 1.095, 1.092, 1.094, 1.093, 1.096, 1.098, 1.095, 1.096, 1.092, 1.094, 1.091, 1.093, 1.091, 1.090, 1.090, 1.090, 1.087, 1.093, 1.093, 1.091, 1.093, 1.095, 1.092, 1.094, 1.094, 1.095, 1.095, 1.091, 1.091, 1.089, 1.092, 1.090, 1.093, 1.094, 1.094, 1.093, 1.094, 1.090, 1.088, 1.091, 
magY
-0.259, -0.261, -0.257, -0.257, -0.253, -0.255, -0.257, -0.256, -0.253, -0.258, -0.255, -0.260, -0.257, -0.257, -0.256, -0.257, -0.256, -0.256, -0.256, -0.257, -0.254, -0.254, -0.256, -0.257, -0.258, -0.255, -0.252, -0.257, -0.254, -0.255, -0.256, -0.253, -0.256, -0.255, -0.251, -0.257, -0.255, -0.252, -0.251, -0.255, -0.252, -0.259, -0.256, -0.254, -0.255, -0.254, -0.254, -0.254, -0.251, -0.252, -0.255, -0.252, -0.252, -0.254, -0.252, -0.249, -0.254, -0.252, -0.256, -0.250, -0.255, -0.253, -0.251, -0.255, -0.255, -0.251, -0.255, -0.254, -0.256, -0.258, -0.253, -0.256, -0.251, -0.256, -0.255, -0.248, -0.250, -0.249, -0.255, -0.256, -0.251, -0.250, -0.251, -0.253, -0.254, -0.252, -0.251, -0.251, -0.254, -0.253, -0.251, -0.253, -0.257, -0.258, -0.258, -0.255, -0.259, -0.256, -0.256, -0.255, -0.261, -0.260, -0.257, -0.255, -0.258, -0.260, -0.259, -0.261, -0.261, -0.259, -0.258, -0.259, -0.261, -0.260, -0.264, -0.260, -0.260, -0.261, -0.258, -0.259, -0.260, -0.257, -0.261, -0.258, -0.255, -0.260, -0.258, -0.259, -0.262, -0.261, -0.255, -0.257, -0.257, -0.258, -0.257, -0.257, -0.259, -0.256, -0.256, -0.258, -0.256, -0.255, -0.254, -0.253, -0.258, -0.258, -0.258, -0.257, -0.255, -0.255, -0.255, -0.254, -0.252, -0.257, -0.256, -0.259, -0.257, -0.253, -0.255, -0.257, -0.259, -0.258, -0.256, -0.251, -0.252, -0.256, -0.250, -0.253, -0.252, -0.256, -0.257, -0.259, -0.255, -0.258, -0.255, -0.257, -0.259, -0.261, -0.258, -0.259, -0.259, -0.255, -0.258, -0.258, -0.258, -0.256, -0.256, -0.255, -0.255, -0.256, -0.256, -0.260, -0.255, -0.255, -0.256, -0.256, -0.256, -0.256, -0.254, -0.250, -0.253, -0.255, -0.253, -0.256, -0.253, -0.252, -0.256, -0.254, -0.252, -0.257, -0.250, -0.254, -0.256, -0.251, -0.252, -0.252, -0.253, -0.248, -0.248, -0.255, -0.252, -0.256, -0.254, -0.254, -0.255, -0.253, -0.253, -0.252, -0.254, -0.256, -0.251, -0.255, -0.252, -0.252, -0.253, -0.254, -0.260, -0.252, -0.257, -0.258, -0.258, -0.256, -0.256, -0.258, -0.258, -0.258, -0.257, -0.258, -0.253, -0.253, -0.250, -0.253, -0.254, -0.253, -0.252, -0.252, -0.252, -0.251, -0.251, -0.251, -0.250, -0.253, -0.253, -0.257, -0.254, -0.253, -0.256, -0.257, -0.254, -0.252, -0.254, -0.256, -0.255, -0.250, -0.252, -0.253, -0.245, -0.256, -0.253, -0.255, -0.253, -0.250, -0.253, -0.253, -0.252, -0.253, -0.256, -0.252, -0.254, -0.254, -0.252, -0.255, -0.249, -0.252, -0.253, -0.253, -0.252, -0.250, -0.252, -0.255, -0.253, -0.253, -0.254, -0.253, -0.254, -0.251, -0.256, -0.254, -0.253, -0.254, -0.253, -0.252, -0.252, -0.251, -0.249, -0.249, -0.253, -0.248, -0.250, -0.250, -0.250, -0.255, -0.256, -0.256, -0.254, -0.253, -0.256, -0.257, -0.257, -0.254, -0.258, -0.255, -0.256, -0.249, -0.254, -0.256, -0.255, -0.251, -0.253, -0.254, -0.251, -0.260, -0.258, -0.257, -0.258, -0.250, -0.255, -0.255, -0.256, -0.258, -0.252, -0.255, -0.254, -0.252, -0.251, -0.252, -0.255, -0.256, -0.250, -0.251, -0.254, -0.257, -0.251, -0.253, -0.247, -0.251, -0.253, -0.250, -0.249, -0.251, -0.254, -0.254, -0.251, -0.250, -0.252, -0.251, -0.253, -0.249, -0.254, -0.254, -0.253, -0.256, -0.253, -0.252, -0.251, -0.254, -0.252, -0.256, -0.256, -0.255, -0.251, -0.252, -0.252, -0.253, -0.255, -0.251, -0.252, -0.254, -0.255, -0.252, -0.253, -0.252, -0.252, -0.249, -0.247, -0.249, -0.251, -0.248, -0.252, -0.253, -0.253, -0.252, -0.252, -0.249, -0.252, -0.250, -0.254, -0.253, -0.252, -0.252, -0.251, -0.252, -0.251, -0.254, -0.254, -0.251, -0.254, -0.255, -0.254, -0.251, -0.250, -0.252, -0.248, -0.248, -0.249, -0.253, -0.251, -0.249, -0.249, -0.250, -0.246, -0.248, -0.246, -0.251, -0.249, -0.251, -0.254, -0.253, -0.251, -0.253, -0.250, -0.247, -0.247, -0.251, -0.250, -0.248, -0.249, -0.249, -0.248, -0.253, -0.249, -0.249, -0.249, -0.251, -0.251, -0.253, -0.251, -0.249, -0.251, -0.249, -0.248, -0.249, -0.250, -0.247, -0.253, -0.252, -0.251, -0.253, -0.254, -0.254, -0.255, -0.251, -0.246, -0.253, -0.252, -0.251, -0.252, -0.255, -0.254, -0.255, -0.253, -0.252, -0.250, -0.251, -0.250, -0.250, -0.251, -0.253, -0.252, -0.252, 
magZ
0.574, 0.576, 0.569, 0.574, 0.573, 0.578, 0.576, 0.575, 0.572, 0.575, 0.577, 0.575, 0.576, 0.579, 0.576, 0.585, 0.583, 0.582, 0.579, 0.573, 0.578, 0.577, 0.572, 0.577, 0.570, 0.575, 0.579, 0.573, 0.577, 0.573, 0.579, 0.580, 0.576, 0.577, 0.579, 0.582, 0.577, 0.582, 0.576, 0.577, 0.576, 0.579, 0.576, 0.575, 0.576, 0.578, 0.577, 0.575, 0.571, 0.576, 0.572, 0.575, 0.573, 0.575, 0.572, 0.575, 0.581, 0.573, 0.569, 0.577, 0.576, 0.577, 0.580, 0.580, 0.573, 0.576, 0.577, 0.580, 0.578, 0.578, 0.583, 0.584, 0.574, 0.575, 0.576, 0.577, 0.571, 0.579, 0.583, 0.577, 0.578, 0.577, 0.576, 0.576, 0.572, 0.578, 0.575, 0.576, 0.576, 0.577, 0.574, 0.576, 0.573, 0.580, 0.575, 0.576, 0.575, 0.572, 0.572, 0.577, 0.576, 0.578, 0.575, 0.577, 0.579, 0.581, 0.577, 0.572, 0.576, 0.571, 0.572, 0.575, 0.573, 0.577, 0.577, 0.575, 0.575, 0.576, 0.570, 0.577, 0.578, 0.576, 0.576, 0.577, 0.574, 0.574, 0.576, 0.580, 0.576, 0.578, 0.577, 0.574, 0.572, 0.574, 0.573, 0.577, 0.579, 0.575, 0.576, 0.574, 0.575, 0.574, 0.572, 0.580, 0.574, 0.576, 0.574, 0.576, 0.580, 0.576, 0.579, 0.569, 0.575, 0.576, 0.579, 0.576, 0.572, 0.570, 0.577, 0.577, 0.580, 0.582, 0.582, 0.580, 0.580, 0.572, 0.575, 0.574, 0.577, 0.577, 0.579, 0.572, 0.575, 0.581, 0.580, 0.571, 0.578, 0.577, 0.580, 0.577, 0.575, 0.578, 0.575, 0.575, 0.577, 0.574, 0.571, 0.572, 0.568, 0.575, 0.574, 0.574, 0.577, 0.573, 0.572, 0.568, 0.570, 0.578, 0.580, 0.576, 0.573, 0.571, 0.570, 0.576, 0.573, 0.576, 0.575, 0.574, 0.581, 0.577, 0.577, 0.575, 0.576, 0.574, 0.578, 0.572, 0.576, 0.577, 0.574, 0.577, 0.577, 0.581, 0.580, 0.582, 0.576, 0.578, 0.577, 0.575, 0.578, 0.578, 0.577, 0.579, 0.575, 0.577, 0.575, 0.580, 0.579, 0.578, 0.577, 0.575, 0.576, 0.583, 0.584, 0.584, 0.575, 0.582, 0.586, 0.576, 0.580, 0.578, 0.585, 0.585, 0.580, 0.582, 0.576, 0.582, 0.584, 0.582, 0.576, 0.578, 0.578, 0.579, 0.578, 0.578, 0.581, 0.582, 0.576, 0.579, 0.580, 0.581, 0.583, 0.581, 0.576, 0.580, 0.581, 0.577, 0.579, 0.576, 0.579, 0.577, 0.579, 0.583, 0.582, 0.579, 0.580, 0.576, 0.574, 0.572, 0.576, 0.585, 0.576, 0.578, 0.583, 0.580, 0.581, 0.580, 0.585, 0.579, 0.582, 0.582, 0.578, 0.577, 0.573, 0.580, 0.577, 0.578, 0.580, 0.577, 0.578, 0.578, 0.582, 0.581, 0.579, 0.583, 0.580, 0.574, 0.576, 0.582, 0.579, 0.578, 0.578, 0.577, 0.576, 0.579, 0.574, 0.577, 0.571, 0.570, 0.574, 0.578, 0.580, 0.575, 0.580, 0.576, 0.577, 0.575, 0.581, 0.581, 0.575, 0.577, 0.579, 0.576, 0.575, 0.577, 0.576, 0.577, 0.576, 0.572, 0.573, 0.578, 0.573, 0.577, 0.570, 0.570, 0.576, 0.575, 0.573, 0.577, 0.575, 0.577, 0.573, 0.572, 0.572, 0.575, 0.576, 0.572, 0.578, 0.581, 0.580, 0.574, 0.578, 0.579, 0.581, 0.579, 0.576, 0.576, 0.576, 0.578, 0.581, 0.581, 0.577, 0.582, 0.576, 0.584, 0.579, 0.576, 0.584, 0.585, 0.577, 0.582, 0.576, 0.578, 0.585, 0.581, 0.581, 0.578, 0.571, 0.577, 0.575, 0.581, 0.576, 0.576, 0.574, 0.576, 0.575, 0.571, 0.575, 0.579, 0.576, 0.580, 0.576, 0.574, 0.574, 0.581, 0.575, 0.579, 0.583, 0.576, 0.577, 0.576, 0.585, 0.583, 0.582, 0.582, 0.577, 0.582, 0.575, 0.579, 0.580, 0.580, 0.580, 0.580, 0.579, 0.584, 0.576, 0.579, 0.581, 0.581, 0.580, 0.581, 0.580, 0.580, 0.573, 0.577, 0.572, 0.575, 0.581, 0.571, 0.577, 0.573, 0.573, 0.573, 0.575, 0.578, 0.577, 0.579, 0.572, 0.577, 0.579, 0.577, 0.583, 0.576, 0.574, 0.573, 0.576, 0.571, 0.575, 0.580, 0.582, 0.575, 0.582, 0.579, 0.580, 0.578, 0.581, 0.573, 0.580, 0.574, 0.573, 0.577, 0.571, 0.576, 0.577, 0.577, 0.579, 0.576, 0.580, 0.580, 0.578, 0.580, 0.579, 0.575, 0.574, 0.578, 0.576, 0.576, 0.586, 0.581, 0.578, 0.582, 
accelX
-0.053, -0.054, -0.052, -0.054, -0.055, -0.057, -0.054, -0.051, -0.056, -0.052, -0.054, -0.053, -0.055, -0.052, -0.056, -0.057, -0.050, -0.055, -0.053, -0.055, -0.051, -0.057, -0.054, -0.056, -0.053, -0.055, -0.055, -0.060, -0.056, -0.056, -0.057, -0.052, -0.056, -0.054, -0.056, -0.055, -0.057, -0.054, -0.058, -0.055, -0.050, -0.058, -0.052, -0.052, -0.055, -0.054, -0.054, -0.053, -0.053, -0.058, -0.055, -0.056, -0.050, -0.056, -0.054, -0.054, -0.056, -0.057, -0.056, -0.054, -0.055, -0.056, -0.055, -0.053, -0.053, -0.054, -0.057, -0.055, -0.058, -0.055, -0.050, -0.051, -0.057, -0.054, -0.052, -0.055, -0.051, -0.053, -0.054, -0.056, -0.058, -0.054, -0.054, -0.055, -0.055, -0.053, -0.055, -0.054, -0.050, -0.051, -0.051, -0.053, -0.055, -0.050, -0.053, -0.054, -0.055, -0.055, -0.054, -0.057, -0.052, -0.052, -0.055, -0.056, -0.057, -0.059, -0.054, -0.051, -0.050, -0.052, -0.057, -0.055, -0.054, -0.057, -0.050, -0.050, -0.055, -0.055, -0.060, -0.060, -0.058, -0.057, -0.056, -0.056, -0.057, -0.056, -0.054, -0.053, -0.054, -0.052, -0.051, -0.055, -0.055, -0.056, -0.054, -0.054, -0.061, -0.051, -0.056, -0.056, -0.053, -0.055, -0.060, -0.054, -0.053, -0.053, -0.053, -0.055, -0.052, -0.056, -0.054, -0.053, -0.051, -0.055, -0.053, -0.052, -0.055, -0.056, -0.058, -0.053, -0.056, -0.054, -0.052, -0.053, -0.054, -0.059, -0.053, -0.054, -0.057, -0.052, -0.054, -0.053, -0.058, -0.054, -0.054, -0.056, -0.056, -0.053, -0.056, -0.056, -0.057, -0.055, -0.053, -0.057, -0.056, -0.054, -0.055, -0.052, -0.057, -0.053, -0.052, -0.056, -0.059, -0.050, -0.057, -0.051, -0.053, -0.056, -0.055, -0.053, -0.055, -0.058, -0.053, -0.056, -0.054, -0.058, -0.051, -0.054, -0.055, -0.052, -0.054, -0.053, -0.054, -0.054, -0.053, -0.054, -0.055, -0.056, -0.051, -0.052, -0.053, -0.053, -0.056, -0.049, -0.054, -0.056, -0.052, -0.053, -0.055, -0.051, -0.055, -0.054, -0.055, -0.055, -0.055, -0.050, -0.057, -0.054, -0.053, -0.055, -0.052, -0.052, -0.050, -0.056, -0.054, -0.054, -0.054, -0.053, -0.055, -0.054, -0.053, -0.055, -0.056, -0.056, -0.052, -0.053, -0.049, -0.056, -0.056, -0.054, -0.052, -0.056, -0.055, -0.056, -0.060, -0.056, -0.047, -0.054, -0.050, -0.051, -0.055, -0.056, -0.056, -0.054, -0.055, -0.053, -0.055, -0.053, -0.054, -0.054, -0.054, -0.055, -0.052, -0.051, -0.057, -0.055, -0.057, -0.056, -0.056, -0.054, -0.050, -0.053, -0.059, -0.051, -0.051, -0.055, -0.052, -0.053, -0.053, -0.056, -0.056, -0.055, -0.053, -0.057, -0.056, -0.056, -0.058, -0.056, -0.053, -0.056, -0.056, -0.056, -0.054, -0.055, -0.055, -0.054, -0.053, -0.053, -0.054, -0.056, -0.056, -0.055, -0.053, -0.054, -0.056, -0.054, -0.053, -0.057, -0.056, -0.054, -0.055, -0.056, -0.053, -0.054, -0.054, -0.056, -0.054, -0.052, -0.055, -0.052, -0.052, -0.052, -0.054, -0.052, -0.053, -0.055, -0.048, -0.054, -0.056, -0.053, -0.053, -0.057, -0.055, -0.051, -0.055, -0.054, -0.056, -0.050, -0.056, -0.052, -0.054, -0.055, -0.054, -0.053, -0.054, -0.055, -0.058, -0.055, -0.050, -0.052, -0.054, -0.050, -0.056, -0.059, -0.055, -0.053, -0.053, -0.052, -0.055, -0.053, -0.057, -0.053, -0.058, -0.059, -0.053, -0.053, -0.054, -0.053, -0.055, -0.052, -0.051, -0.052, -0.054, -0.053, -0.055, -0.055, -0.052, -0.053, -0.052, -0.052, -0.054, -0.055, -0.054, -0.056, -0.057, -0.052, -0.057, -0.053, -0.057, -0.057, -0.053, -0.058, -0.055, -0.058, -0.052, -0.059, -0.053, -0.052, -0.055, -0.052, -0.055, -0.052, -0.056, -0.051, -0.049, -0.054, -0.055, -0.053, -0.054, -0.054, -0.056, -0.055, -0.060, -0.055, -0.054, -0.055, -0.055, -0.055, -0.057, -0.049, -0.050, -0.052, -0.053, -0.054, -0.053, -0.054, -0.054, -0.052, -0.052, -0.052, -0.053, -0.051, -0.053, -0.057, -0.049, -0.055, -0.054, -0.053, -0.053, -0.056, -0.053, -0.054, -0.054, -0.051, -0.050, -0.054, -0.056, -0.054, -0.052, -0.051, -0.053, -0.056, -0.057, -0.053, -0.055, -0.051, -0.054, -0.053, -0.054, -0.051, -0.054, -0.053, -0.055, -0.053, -0.053, -0.054, -0.054, -0.057, -0.051, -0.053, -0.052, -0.051, -0.055, -0.053, -0.056, -0.054, -0.053, -0.053, -0.056, -0.053, 
accelY
-0.040, -0.039, -0.032, -0.036, -0.044, -0.047, -0.040, -0.038, -0.042, -0.044, -0.043, -0.045, -0.042, -0.042, -0.042, -0.041, -0.041, -0.042, -0.045, -0.043, -0.041, -0.043, -0.042, -0.043, -0.041, -0.041, -0.040, -0.045, -0.041, -0.043, -0.040, -0.042, -0.043, -0.039, -0.045, -0.042, -0.042, -0.041, -0.044, -0.042, -0.042, -0.043, -0.042, -0.041, -0.039, -0.046, -0.050, -0.051, -0.034, -0.044, -0.040, -0.041, -0.039, -0.044, -0.039, -0.042, -0.040, -0.042, -0.040, -0.042, -0.039, -0.044, -0.040, -0.045, -0.043, -0.044, -0.043, -0.038, -0.040, -0.041, -0.042, -0.037, -0.048, -0.039, -0.042, -0.038, -0.041, -0.056, -0.041, -0.041, -0.035, -0.038, -0.050, -0.036, -0.044, -0.041, -0.042, -0.042, -0.042, -0.040, -0.043, -0.040, -0.045, -0.040, -0.042, -0.044, -0.042, -0.045, -0.041, -0.045, -0.039, -0.040, -0.043, -0.041, -0.046, -0.048, -0.037, -0.039, -0.043, -0.040, -0.041, -0.040, -0.036, -0.045, -0.039, -0.044, -0.051, -0.041, -0.038, -0.046, -0.048, -0.043, -0.039, -0.037, -0.036, -0.044, -0.045, -0.043, -0.040, -0.042, -0.041, -0.043, -0.043, -0.042, -0.041, -0.041, -0.040, -0.043, -0.043, -0.042, -0.043, -0.043, -0.042, -0.041, -0.045, -0.043, -0.042, -0.044, -0.044, -0.039, -0.043, -0.042, -0.041, -0.044, -0.042, -0.044, -0.041, -0.044, -0.042, -0.039, -0.040, -0.040, -0.043, -0.044, -0.042, -0.042, -0.037, -0.045, -0.042, -0.043, -0.042, -0.044, -0.043, -0.041, -0.042, -0.043, -0.041, -0.042, -0.044, -0.044, -0.043, -0.042, -0.042, -0.043, -0.041, -0.043, -0.042, -0.041, -0.042, -0.041, -0.041, -0.043, -0.042, -0.039, -0.042, -0.042, -0.041, -0.044, -0.041, -0.041, -0.041, -0.042, -0.041, -0.041, -0.042, -0.045, -0.039, -0.044, -0.041, -0.041, -0.043, -0.043, -0.042, -0.041, -0.044, -0.042, -0.040, -0.041, -0.043, -0.042, -0.043, -0.042, -0.041, -0.043, -0.040, -0.042, -0.042, -0.043, -0.046, -0.042, -0.042, -0.045, -0.043, -0.042, -0.042, -0.044, -0.042, -0.043, -0.042, -0.041, -0.042, -0.041, -0.041, -0.039, -0.042, -0.043, -0.040, -0.043, -0.043, -0.043, -0.043, -0.043, -0.040, -0.042, -0.040, -0.040, -0.044, -0.042, -0.040, -0.040, -0.045, -0.044, -0.042, -0.042, -0.041, -0.043, -0.041, -0.040, -0.040, -0.040, -0.042, -0.042, -0.041, -0.040, -0.041, -0.042, -0.041, -0.045, -0.044, -0.042, -0.042, -0.041, -0.041, -0.042, -0.041, -0.046, -0.042, -0.042, -0.042, -0.040, -0.041, -0.042, -0.040, -0.041, -0.043, -0.041, -0.042, -0.042, -0.042, -0.041, -0.043, -0.041, -0.041, -0.041, -0.043, -0.042, -0.041, -0.044, -0.043, -0.042, -0.043, -0.042, -0.042, -0.040, -0.042, -0.042, -0.046, -0.043, -0.038, -0.043, -0.040, -0.046, -0.038, -0.042, -0.045, -0.042, -0.038, -0.041, -0.043, -0.044, -0.044, -0.043, -0.043, -0.045, -0.046, -0.039, -0.046, -0.041, -0.040, -0.044, -0.041, -0.045, -0.041, -0.046, -0.048, -0.039, -0.044, -0.044, -0.046, -0.044, -0.039, -0.043, -0.041, -0.039, -0.041, -0.045, -0.045, -0.040, -0.039, -0.045, -0.040, -0.044, -0.045, -0.043, -0.041, -0.041, -0.040, -0.041, -0.044, -0.042, -0.041, -0.039, -0.041, -0.043, -0.042, -0.042, -0.042, -0.042, -0.041, -0.042, -0.041, -0.042, -0.042, -0.043, -0.043, -0.041, -0.045, -0.042, -0.040, -0.043, -0.044, -0.043, -0.043, -0.042, -0.041, -0.043, -0.042, -0.045, -0.040, -0.040, -0.042, -0.040, -0.045, -0.041, -0.044, -0.046, -0.045, -0.043, -0.041, -0.043, -0.045, -0.042, -0.044, -0.042, -0.043, -0.042, -0.042, -0.042, -0.041, -0.040, -0.042, -0.040, -0.044, -0.041, -0.042, -0.042, -0.041, -0.041, -0.041, -0.039, -0.042, -0.042, -0.042, -0.042, -0.045, -0.042, -0.043, -0.043, -0.042, -0.042, -0.041, -0.041, -0.044, -0.045, -0.044, -0.042, -0.043, -0.041, -0.042, -0.042, -0.047, -0.040, -0.045, -0.038, -0.043, -0.043, -0.044, -0.040, -0.042, -0.043, -0.043, -0.041, -0.040, -0.041, -0.040, -0.042, -0.043, -0.040, -0.044, -0.045, -0.043, -0.042, -0.041, -0.044, -0.042, -0.043, -0.041, -0.042, -0.043, -0.043, -0.042, -0.041, -0.043, -0.043, -0.046, -0.042, -0.043, -0.042, -0.042, -0.044, -0.042, -0.041, -0.042, -0.040, -0.042, -0.043, -0.041, -0.043, -0.041, -0.042, 
accelZ
