0 0.020246 190.000000 1.124288 3723 -4264 00000000 190.000000 190.000000
1 0.051461 190.000000 2.249150 3723 -4264 00000000 190.000000 190.000000
2 0.082738 190.000000 3.375009 3723 -4264 00000000 190.000000 190.000000
3 0.113952 190.000000 4.500549 3723 -4264 00000000 190.000000 190.000000
4 0.145218 190.000000 5.625772 3723 -4264 00000000 190.000000 190.000000
5 0.176458 190.000000 6.749296 3723 -4264 00000000 190.000000 190.000000
6 0.207727 190.000000 7.874296 3723 -4264 00000000 190.000000 190.000000
7 0.239074 190.000000 8.999468 3723 -4264 00000000 190.000000 190.000000
8 0.270335 190.000000 10.125515 3723 -4264 00000000 190.000000 190.000000
9 0.301591 190.000000 11.250893 3723 -4264 00000000 190.000000 190.000000
10 0.332800 190.000000 12.375747 3723 -4264 00000000 190.000000 190.000000
11 0.364058 190.000000 13.499854 3723 -4264 00000000 190.000000 190.000000
12 0.395310 190.000000 14.624279 3723 -4264 00000000 190.000000 190.000000
13 0.426529 190.000000 15.749159 3723 -4264 00000000 190.000000 190.000000
14 0.457776 190.000000 16.874923 3723 -4264 00000000 190.000000 190.000000
15 0.488963 190.000000 17.999828 3723 -4264 00000000 190.000000 190.000000
16 0.520211 190.000000 19.125996 3723 -4264 00000000 190.000000 190.000000
17 0.551450 190.000000 20.251013 3723 -4264 00000000 190.000000 190.000000
18 0.582736 190.000000 21.374408 3723 -4264 00000000 190.000000 190.000000
19 0.613987 190.000000 22.499700 3723 -4264 00000000 190.000000 190.000000
20 0.645226 190.000000 23.626047 3723 -4264 00000000 190.000000 190.000000
21 0.676610 190.000000 24.749657 3723 -4264 00000000 190.000000 190.000000
22 0.707865 190.000000 25.875893 3723 -4264 00000000 190.000000 190.000000
23 0.739110 190.000000 26.999528 3723 -4264 00000000 190.000000 190.000000
24 0.770336 190.000000 28.124571 3723 -4264 00000000 190.000000 190.000000
25 0.801552 190.000000 29.249820 3723 -4264 00000000 190.000000 190.000000
26 0.832767 190.000000 30.375240 3723 -4264 00000000 190.000000 190.000000
27 0.864050 190.000000 31.499193 3723 -4264 00000000 190.000000 190.000000
28 0.895263 190.000000 32.624871 3723 -4264 00000000 190.000000 190.000000
29 0.926509 190.000000 33.750189 3723 -4264 00000000 190.000000 190.000000
30 0.957714 190.000000 34.875129 3723 -4264 00000000 190.000000 190.000000
31 0.988960 190.000000 36.000326 3723 -4264 00000000 190.000000 190.000000
32 1.020225 190.000000 37.125137 3723 -4264 00000000 190.000000 190.000000
33 1.051474 190.000000 38.249459 3723 -4264 00000000 190.000000 190.000000
