Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
631, 19.748286, 16.242, -9.000, 26629, -5864, 00000000, 17.751504045453494
632, 19.779510, 16.675, -7.875, 26631, -5866, 00000000, 17.751504045453494
633, 19.810786, 17.217, -6.750, 26633, -5869, 00000000, 17.751504045453494
634, 19.842016, 17.651, -5.624, 26636, -5870, 00000000, 17.751504045453494
635, 19.873238, 17.976, -4.500, 26637, -5872, 00000000, 17.751504045453494
636, 19.904535, 18.193, -3.375, 26638, -5873, 00000000, 17.751504045453494
637, 19.935747, 18.410, -2.250, 26639, -5874, 00000000, 17.751504045453494
638, 19.967010, 18.301, -1.125, 26639, -5873, 00000000, 17.751504045453494
639, 19.998250, 18.301, 0.000, 26639, -5873, 00000000, 17.751504045453494
640, 20.029496, 18.193, 1.125, 26638, -5873, 00000000, 17.751504045453494
641, 20.060720, 18.084, 2.250, 26638, -5872, 00000000, 17.751504045453494
642, 20.091973, 18.084, 3.376, 26638, -5872, 00000000, 17.751504045453494
643, 20.123227, 17.976, 4.501, 26637, -5872, 00000000, 17.751504045453494
644, 20.154463, 17.976, 5.624, 26637, -5872, 00000000, 17.751504045453494
645, 20.185732, 17.976, 6.750, 26637, -5872, 00000000, 17.751504045453494
646, 20.216957, 17.976, 7.875, 26637, -5872, 00000000, 17.751504045453494
647, 20.248249, 17.976, 9.000, 26637, -5872, 00000000, 17.751504045453494
648, 20.279454, 17.976, 10.125, 26637, -5872, 00000000, 17.751504045453494
649, 20.310737, 17.976, 11.250, 26637, -5872, 00000000, 17.751504045453494
650, 20.341972, 17.976, 12.376, 26637, -5872, 00000000, 17.751504045453494
651, 20.373219, 17.976, 13.500, 26637, -5872, 00000000, 17.751504045453494
652, 20.404469, 17.976, 14.625, 26637, -5872, 00000000, 17.751504045453494
653, 20.435684, 17.976, 15.749, 26637, -5872, 00000000, 17.751504045453494
654, 20.466973, 17.976, 16.875, 26637, -5872, 00000000, 17.751504045453494
655, 20.498245, 17.976, 18.000, 26637, -5872, 00000000, 17.751504045453494
656, 20.529437, 17.976, 19.126, 26637, -5872, 00000000, 17.751504045453494
657, 20.560724, 17.976, 20.251, 26637, -5872, 00000000, 17.751504045453494
658, 20.591941, 17.976, 21.375, 26637, -5872, 00000000, 17.751504045453494
659, 20.623208, 17.976, 22.501, 26637, -5872, 00000000, 17.751504045453494
660, 20.654479, 17.976, 23.625, 26637, -5872, 00000000, 17.751504045453494
661, 20.685687, 17.976, 24.751, 26637, -5872, 00000000, 17.751504045453494
662, 20.716961, 17.976, 25.875, 26637, -5872, 00000000, 17.751504045453494
663, 20.748239, 17.976, 27.000, 26637, -5872, 00000000, 17.751504045453494
664, 20.779428, 17.976, 28.126, 26637, -5872, 00000000, 17.751504045453494
665, 20.810686, 17.976, 29.250, 26637, -5872, 00000000, 17.751504045453494
666, 20.841980, 17.976, 30.375, 26637, -5872, 00000000, 17.751504045453494
667, 20.873186, 17.976, 31.500, 26637, -5872, 00000000, 17.751504045453494
668, 20.904481, 17.976, 32.625, 26637, -5872, 00000000, 17.751504045453494
669, 20.935669, 17.976, 33.751, 26637, -5872, 00000000, 17.751504045453494
670, 20.966985, 17.976, 34.875, 26637, -5872, 00000000, 17.751504045453494
671, 20.998215, 17.976, 36.000, 26637, -5872, 00000000, 17.751504045453494
672, 21.029409, 17.976, 37.125, 26637, -5872, 00000000, 17.751504045453494
673, 21.060678, 17.976, 38.251, 26637, -5872, 00000000, 17.751504045453494
674, 21.091931, 17.976, 39.375, 26637, -5872, 00000000, 17.751504045453494
675, 21.123203, 17.976, 40.501, 26637, -5872, 00000000, 17.751504045453494
676, 21.154462, 17.976, 41.626, 26637, -5872, 00000000, 17.751504045453494
677, 21.185679, 17.976, 42.750, 26637, -5872, 00000000, 17.751504045453494
678, 21.216938, 17.976, 43.876, 26637, -5872, 00000000, 17.751504045453494
679, 21.248201, 17.976, 45.001, 26637, -5872, 00000000, 17.751504045453494
680, 21.279410, 17.976, 46.125, 26637, -5872, 00000000, 17.751504045453494
681, 21.310712, 17.976, 47.251, 26637, -5872, 00000000, 17.751504045453494
682, 21.341963, 17.976, 48.374, 26637, -5872, 00000000, 17.751504045453494
683, 21.373212, 17.976, 49.500, 26637, -5872, 00000000, 17.751504045453494
684, 21.404437, 17.976, 50.626, 26637, -5872, 00000000, 17.751504045453494
685, 21.435674, 17.976, 51.750, 26637, -5872, 00000000, 17.751504045453494
686, 21.466919, 17.976, 52.876, 26637, -5872, 00000000, 17.751504045453494
687, 21.498177, 17.976, 54.000, 26637, -5872, 00000000, 17.751504045453494
688, 21.529421, 17.976, 55.125, 26637, -5872, 00000000, 17.751504045453494
689, 21.560673, 17.976, 56.250, 26637, -5872, 00000000, 17.751504045453494
690, 21.591923, 17.976, 57.376, 26637, -5872, 00000000, 17.751504045453494
691, 21.623204, 17.976, 58.500, 26637, -5872, 00000000, 17.751504045453494
692, 21.654436, 17.976, 59.625, 26637, -5872, 00000000, 17.751504045453494
693, 21.685676, 17.976, 60.750, 26637, -5872, 00000000, 17.751504045453494
694, 21.716936, 17.976, 61.875, 26637, -5872, 00000000, 17.751504045453494
695, 21.748185, 17.976, 63.001, 26637, -5872, 00000000, 17.751504045453494
696, 21.779408, 17.976, 64.125, 26637, -5872, 00000000, 17.751504045453494
697, 21.810680, 17.976, 65.250, 26637, -5872, 00000000, 17.751504045453494
698, 21.841930, 17.976, 66.376, 26637, -5872, 00000000, 17.751504045453494
699, 21.873163, 17.976, 67.500, 26637, -5872, 00000000, 17.751504045453494
700, 21.904438, 17.976, 68.625, 26637, -5872, 00000000, 17.751504045453494
701, 21.935650, 17.976, 69.749, 26637, -5872, 00000000, 17.751504045453494
702, 21.966894, 17.976, 70.875, 26637, -5872, 00000000, 17.751504045453494
703, 21.998180, 17.976, 72.000, 26637, -5872, 00000000, 17.751504045453494
704, 22.029373, 17.976, 73.126, 26637, -5872, 00000000, 17.751504045453494
705, 22.060634, 17.976, 74.250, 26637, -5872, 00000000, 17.751504045453494
706, 22.091910, 17.976, 75.376, 26637, -5872, 00000000, 17.751504045453494
707, 22.123210, 17.976, 76.500, 26637, -5872, 00000000, 17.751504045453494
708, 22.154430, 17.976, 77.624, 26637, -5872, 00000000, 17.751504045453494
709, 22.185638, 17.976, 78.751, 26637, -5872, 00000000, 17.751504045453494
710, 22.216892, 17.976, 79.875, 26637, -5872, 00000000, 17.751504045453494
711, 22.248136, 17.976, 80.999, 26637, -5872, 00000000, 17.751504045453494
712, 22.279405, 17.976, 82.126, 26637, -5872, 00000000, 17.751504045453494
713, 22.310659, 17.976, 83.250, 26637, -5872, 00000000, 17.751504045453494
714, 22.341861, 17.976, 84.375, 26637, -5872, 00000000, 17.751504045453494
715, 22.373156, 17.976, 85.500, 26637, -5872, 00000000, 17.751504045453494
716, 22.404370, 17.976, 86.625, 26637, -5872, 00000000, 17.751504045453494
717, 22.435636, 17.976, 87.751, 26637, -5872, 00000000, 17.751504045453494
718, 22.466914, 17.976, 88.876, 26637, -5872, 00000000, 17.751504045453494
719, 22.498153, 17.976, 90.001, 26637, -5872, 00000000, 17.751504045453494
720, 22.529371, 17.976, 91.125, 26637, -5872, 00000000, 17.751504045453494
721, 22.560628, 17.976, 92.251, 26637, -5872, 00000000, 17.751504045453494
722, 22.591853, 17.976, 93.376, 26637, -5872, 00000000, 17.751504045453494
723, 22.623154, 17.976, 94.501, 26637, -5872, 00000000, 17.751504045453494
724, 22.654371, 17.976, 95.626, 26637, -5872, 00000000, 17.751504045453494
725, 22.685618, 17.976, 96.750, 26637, -5872, 00000000, 17.751504045453494
726, 22.716890, 17.976, 97.876, 26637, -5872, 00000000, 17.751504045453494
727, 22.748134, 17.976, 99.001, 26637, -5872, 00000000, 17.751504045453494
728, 22.779340, 17.976, 100.125, 26637, -5872, 00000000, 17.751504045453494
729, 22.810608, 17.976, 101.249, 26637, -5872, 00000000, 17.751504045453494
730, 22.841868, 17.976, 102.376, 26637, -5872, 00000000, 17.751504045453494
731, 22.873164, 17.976, 103.501, 26637, -5872, 00000000, 17.751504045453494
732, 22.904402, 17.976, 104.626, 26637, -5872, 00000000, 17.751504045453494
733, 22.935648, 17.976, 105.750, 26637, -5872, 00000000, 17.751504045453494
734, 22.966855, 17.976, 106.875, 26637, -5872, 00000000, 17.751504045453494
735, 22.998134, 17.976, 108.000, 26637, -5872, 00000000, 17.751504045453494
736, 23.029340, 17.976, 109.125, 26637, -5872, 00000000, 17.751504045453494
737, 23.060635, 17.976, 110.251, 26637, -5872, 00000000, 17.751504045453494
738, 23.091882, 17.976, 111.375, 26637, -5872, 00000000, 17.751504045453494
739, 23.123141, 17.976, 112.499, 26637, -5872, 00000000, 17.751504045453494
740, 23.154388, 17.976, 113.625, 26637, -5872, 00000000, 17.751504045453494
741, 23.185599, 17.976, 114.750, 26637, -5872, 00000000, 17.751504045453494
742, 23.216870, 17.976, 115.875, 26637, -5872, 00000000, 17.751504045453494
743, 23.248100, 17.976, 117.000, 26637, -5872, 00000000, 17.751504045453494
744, 23.279318, 17.976, 118.126, 26637, -5872, 00000000, 17.751504045453494
745, 23.310629, 17.976, 119.250, 26637, -5872, 00000000, 17.751504045453494
746, 23.341813, 17.976, 120.375, 26637, -5872, 00000000, 17.751504045453494
747, 23.373142, 17.976, 121.500, 26637, -5872, 00000000, 17.751504045453494
748, 23.404344, 17.976, 122.625, 26637, -5872, 00000000, 17.751504045453494
749, 23.435602, 17.976, 123.751, 26637, -5872, 00000000, 17.751504045453494
750, 23.466860, 17.976, 124.875, 26637, -5872, 00000000, 17.751504045453494
751, 23.498099, 17.976, 126.000, 26637, -5872, 00000000, 17.751504045453494
752, 23.529342, 17.976, 127.124, 26637, -5872, 00000000, 17.751504045453494
753, 23.560604, 17.976, 128.250, 26637, -5872, 00000000, 17.751504045453494
754, 23.591842, 17.976, 129.374, 26637, -5872, 00000000, 17.751504045453494
755, 23.623117, 17.976, 130.500, 26637, -5872, 00000000, 17.751504045453494
756, 23.654337, 17.976, 131.625, 26637, -5872, 00000000, 17.751504045453494
757, 23.685572, 17.976, 132.751, 26637, -5872, 00000000, 17.751504045453494
758, 23.716819, 17.976, 133.876, 26637, -5872, 00000000, 17.751504045453494
759, 23.748095, 17.976, 134.999, 26637, -5872, 00000000, 17.751504045453494
760, 23.779329, 17.976, 136.126, 26637, -5872, 00000000, 17.751504045453494
761, 23.810600, 17.976, 137.249, 26637, -5872, 00000000, 17.751504045453494
762, 23.841849, 17.976, 138.374, 26637, -5872, 00000000, 17.751504045453494
763, 23.873067, 17.976, 139.501, 26637, -5872, 00000000, 17.751504045453494
764, 23.904328, 17.976, 140.626, 26637, -5872, 00000000, 17.751504045453494
765, 23.935562, 17.976, 141.750, 26637, -5872, 00000000, 17.751504045453494
766, 23.966851, 17.976, 142.876, 26637, -5872, 00000000, 17.751504045453494
767, 23.998099, 17.976, 144.001, 26637, -5872, 00000000, 17.751504045453494
768, 24.029301, 17.976, 145.126, 26637, -5872, 00000000, 17.751504045453494
769, 24.060566, 17.976, 146.251, 26637, -5872, 00000000, 17.751504045453494
770, 24.091798, 17.976, 147.376, 26637, -5872, 00000000, 17.751504045453494
771, 24.123076, 17.976, 148.501, 26637, -5872, 00000000, 17.751504045453494
772, 24.154356, 17.976, 149.624, 26637, -5872, 00000000, 17.751504045453494
773, 24.185566, 17.976, 150.750, 26637, -5872, 00000000, 17.751504045453494
774, 24.216835, 17.976, 151.876, 26637, -5872, 00000000, 17.751504045453494
775, 24.248066, 17.976, 153.001, 26637, -5872, 00000000, 17.751504045453494
776, 24.279341, 17.976, 154.126, 26637, -5872, 00000000, 17.751504045453494
777, 24.310549, 17.976, 155.250, 26637, -5872, 00000000, 17.751504045453494
778, 24.341792, 17.976, 156.375, 26637, -5872, 00000000, 17.751504045453494
779, 24.373096, 17.976, 157.500, 26637, -5872, 00000000, 17.751504045453494
780, 24.404336, 17.976, 158.626, 26637, -5872, 00000000, 17.751504045453494
781, 24.435563, 17.976, 159.749, 26637, -5872, 00000000, 17.751504045453494
782, 24.466795, 17.976, 160.876, 26637, -5872, 00000000, 17.751504045453494
783, 24.498080, 17.976, 162.000, 26637, -5872, 00000000, 17.751504045453494
784, 24.529281, 17.976, 163.125, 26637, -5872, 00000000, 17.751504045453494
785, 24.560577, 17.976, 164.250, 26637, -5872, 00000000, 17.751504045453494
786, 24.591811, 17.976, 165.376, 26637, -5872, 00000000, 17.751504045453494
787, 24.623075, 17.976, 166.500, 26637, -5872, 00000000, 17.751504045453494
788, 24.654302, 17.976, 167.625, 26637, -5872, 00000000, 17.751504045453494
789, 24.685522, 17.976, 168.749, 26637, -5872, 00000000, 17.751504045453494
790, 24.716826, 17.976, 169.875, 26637, -5872, 00000000, 17.751504045453494
791, 24.748067, 17.976, 171.000, 26637, -5872, 00000000, 17.751504045453494
792, 24.779279, 17.976, 172.125, 26637, -5872, 00000000, 17.751504045453494
793, 24.810581, 17.976, 173.250, 26637, -5872, 00000000, 17.751504045453494
794, 24.841791, 17.976, 174.375, 26637, -5872, 00000000, 17.751504045453494
795, 24.873074, 17.976, 175.500, 26637, -5872, 00000000, 17.751504045453494
796, 24.904319, 17.976, 176.625, 26637, -5872, 00000000, 17.751504045453494
797, 24.935549, 17.976, 177.751, 26637, -5872, 00000000, 17.751504045453494
798, 24.966787, 17.976, 178.875, 26637, -5872, 00000000, 17.751504045453494
799, 24.998067, 17.976, 179.999, 26637, -5872, 00000000, 17.751504045453494
800, 25.029293, 17.976, 181.126, 26637, -5872, 00000000, 17.751504045453494
801, 25.060559, 17.976, 182.251, 26637, -5872, 00000000, 17.751504045453494
802, 25.091772, 17.976, 183.374, 26637, -5872, 00000000, 17.751504045453494
803, 25.123028, 17.976, 184.501, 26637, -5872, 00000000, 17.751504045453494
804, 25.154281, 17.976, 185.625, 26637, -5872, 00000000, 17.751504045453494
805, 25.185500, 17.976, 186.751, 26637, -5872, 00000000, 17.751504045453494
806, 25.216797, 17.976, 187.876, 26637, -5872, 00000000, 17.751504045453494
807, 25.248009, 17.976, 189.001, 26637, -5872, 00000000, 17.751504045453494
808, 25.279281, 17.976, 190.126, 26637, -5872, 00000000, 17.751504045453494
809, 25.310513, 17.976, 191.251, 26637, -5872, 00000000, 17.751504045453494
810, 25.341773, 17.976, 192.374, 26637, -5872, 00000000, 17.751504045453494
811, 25.373029, 17.976, 193.499, 26637, -5872, 00000000, 17.751504045453494
812, 25.404253, 17.976, 194.626, 26637, -5872, 00000000, 17.751504045453494
813, 25.435519, 17.976, 195.750, 26637, -5872, 00000000, 17.751504045453494
814, 25.466791, 17.976, 196.876, 26637, -5872, 00000000, 17.751504045453494
815, 25.498033, 17.976, 198.001, 26637, -5872, 00000000, 17.751504045453494
816, 25.529272, 17.976, 199.125, 26637, -5872, 00000000, 17.751504045453494
817, 25.560515, 17.976, 200.250, 26637, -5872, 00000000, 17.751504045453494
818, 25.591730, 17.976, 201.376, 26637, -5872, 00000000, 17.751504045453494
819, 25.623043, 17.976, 202.501, 26637, -5872, 00000000, 17.751504045453494
820, 25.654271, 17.976, 203.626, 26637, -5872, 00000000, 17.751504045453494
821, 25.685481, 17.976, 204.750, 26637, -5872, 00000000, 17.751504045453494
822, 25.716763, 17.976, 205.875, 26637, -5872, 00000000, 17.751504045453494
823, 25.748040, 17.976, 207.000, 26637, -5872, 00000000, 17.751504045453494
824, 25.779255, 17.976, 208.125, 26637, -5872, 00000000, 17.751504045453494
825, 25.810506, 17.976, 209.251, 26637, -5872, 00000000, 17.751504045453494
826, 25.841714, 17.976, 210.375, 26637, -5872, 00000000, 17.751504045453494
827, 25.873018, 17.976, 211.500, 26637, -5872, 00000000, 17.751504045453494
828, 25.904261, 17.976, 212.626, 26637, -5872, 00000000, 17.751504045453494
829, 25.935482, 17.976, 213.751, 26637, -5872, 00000000, 17.751504045453494
830, 25.966732, 17.976, 214.875, 26637, -5872, 00000000, 17.751504045453494
831, 25.998000, 17.976, 216.000, 26637, -5872, 00000000, 17.751504045453494
832, 26.029270, 17.976, 217.126, 26637, -5872, 00000000, 17.751504045453494
833, 26.060512, 17.976, 218.250, 26637, -5872, 00000000, 17.751504045453494
834, 26.091714, 17.976, 219.375, 26637, -5872, 00000000, 17.751504045453494
835, 26.123028, 17.976, 220.500, 26637, -5872, 00000000, 17.751504045453494
836, 26.154249, 17.976, 221.625, 26637, -5872, 00000000, 17.751504045453494
837, 26.185491, 17.976, 222.751, 26637, -5872, 00000000, 17.751504045453494
838, 26.216733, 17.976, 223.875, 26637, -5872, 00000000, 17.751504045453494
839, 26.247985, 17.976, 225.000, 26637, -5872, 00000000, 17.751504045453494
840, 26.279267, 17.976, 226.125, 26637, -5872, 00000000, 17.751504045453494
841, 26.310484, 17.976, 227.250, 26637, -5872, 00000000, 17.751504045453494
842, 26.341740, 17.976, 228.375, 26637, -5872, 00000000, 17.751504045453494
843, 26.372979, 17.976, 229.500, 26637, -5872, 00000000, 17.751504045453494
844, 26.404246, 17.976, 230.625, 26637, -5872, 00000000, 17.751504045453494
845, 26.435445, 17.976, 231.751, 26637, -5872, 00000000, 17.751504045453494
846, 26.466738, 17.976, 232.875, 26637, -5872, 00000000, 17.751504045453494
847, 26.497981, 17.976, 234.000, 26637, -5872, 00000000, 17.751504045453494
848, 26.529250, 17.976, 235.126, 26637, -5872, 00000000, 17.751504045453494
849, 26.560478, 17.976, 236.251, 26637, -5872, 00000000, 17.751504045453494
850, 26.591735, 17.976, 237.374, 26637, -5872, 00000000, 17.751504045453494
851, 26.622975, 17.976, 238.501, 26637, -5872, 00000000, 17.751504045453494
852, 26.654227, 17.976, 239.625, 26637, -5872, 00000000, 17.751504045453494
853, 26.685453, 17.976, 240.751, 26637, -5872, 00000000, 17.751504045453494
854, 26.716742, 17.976, 241.876, 26637, -5872, 00000000, 17.751504045453494
855, 26.747984, 17.976, 243.000, 26637, -5872, 00000000, 17.751504045453494
856, 26.779230, 17.976, 244.126, 26637, -5872, 00000000, 17.751504045453494
857, 26.810455, 17.976, 245.251, 26637, -5872, 00000000, 17.751504045453494
858, 26.841725, 17.976, 246.375, 26637, -5872, 00000000, 17.751504045453494
859, 26.872994, 17.976, 247.501, 26637, -5872, 00000000, 17.751504045453494
860, 26.904196, 17.976, 248.626, 26637, -5872, 00000000, 17.751504045453494
861, 26.935444, 17.976, 249.750, 26637, -5872, 00000000, 17.751504045453494
862, 26.966744, 17.976, 250.874, 26637, -5872, 00000000, 17.751504045453494
863, 26.997953, 17.976, 252.001, 26637, -5872, 00000000, 17.751504045453494
864, 27.029204, 17.976, 253.125, 26637, -5872, 00000000, 17.751504045453494
865, 27.060477, 17.976, 254.251, 26637, -5872, 00000000, 17.751504045453494
866, 27.091674, 17.976, 255.376, 26637, -5872, 00000000, 17.751504045453494
867, 27.122964, 17.976, 256.501, 26637, -5872, 00000000, 17.751504045453494
868, 27.154231, 17.976, 257.625, 26637, -5872, 00000000, 17.751504045453494
869, 27.185467, 17.976, 258.751, 26637, -5872, 00000000, 17.751504045453494
870, 27.216734, 17.976, 259.876, 26637, -5872, 00000000, 17.751504045453494
871, 27.247984, 17.976, 261.001, 26637, -5872, 00000000, 17.751504045453494
872, 27.279180, 17.976, 262.125, 26637, -5872, 00000000, 17.751504045453494
873, 27.310466, 17.976, 263.250, 26637, -5872, 00000000, 17.751504045453494
874, 27.341695, 17.976, 264.375, 26637, -5872, 00000000, 17.751504045453494
875, 27.372928, 17.976, 265.500, 26637, -5872, 00000000, 17.751504045453494
876, 27.404200, 17.976, 266.625, 26637, -5872, 00000000, 17.751504045453494
877, 27.435443, 17.976, 267.751, 26637, -5872, 00000000, 17.751504045453494
878, 27.466676, 17.976, 268.876, 26637, -5872, 00000000, 17.751504045453494
879, 27.497933, 17.976, 270.000, 26637, -5872, 00000000, 17.751504045453494
880, 27.529174, 17.976, 271.125, 26637, -5872, 00000000, 17.751504045453494
881, 27.560443, 17.976, 272.251, 26637, -5872, 00000000, 17.751504045453494
882, 27.591669, 17.976, 273.375, 26637, -5872, 00000000, 17.751504045453494
883, 27.622961, 17.976, 274.500, 26637, -5872, 00000000, 17.751504045453494
884, 27.654204, 17.976, 275.626, 26637, -5872, 00000000, 17.751504045453494
885, 27.685432, 17.976, 276.751, 26637, -5872, 00000000, 17.751504045453494
886, 27.716692, 17.976, 277.876, 26637, -5872, 00000000, 17.751504045453494
887, 27.747916, 17.976, 279.000, 26637, -5872, 00000000, 17.751504045453494
888, 27.779198, 17.976, 280.125, 26637, -5872, 00000000, 17.751504045453494
889, 27.810441, 17.976, 281.250, 26637, -5872, 00000000, 17.751504045453494
890, 27.841689, 17.976, 282.375, 26637, -5872, 00000000, 17.751504045453494
891, 27.872959, 17.976, 283.500, 26637, -5872, 00000000, 17.751504045453494
892, 27.904176, 17.976, 284.625, 26637, -5872, 00000000, 17.751504045453494
893, 27.935405, 17.976, 285.751, 26637, -5872, 00000000, 17.751504045453494
894, 27.966656, 17.976, 286.876, 26637, -5872, 00000000, 17.751504045453494
895, 27.997915, 17.976, 288.000, 26637, -5872, 00000000, 17.751504045453494
896, 28.029193, 17.976, 289.126, 26637, -5872, 00000000, 17.751504045453494
897, 28.060407, 17.976, 290.249, 26637, -5872, 00000000, 17.751504045453494
898, 28.091674, 17.976, 291.374, 26637, -5872, 00000000, 17.751504045453494
899, 28.122923, 17.976, 292.499, 26637, -5872, 00000000, 17.751504045453494
900, 28.154154, 17.976, 293.626, 26637, -5872, 00000000, 17.751504045453494
901, 28.185402, 17.976, 294.751, 26637, -5872, 00000000, 17.751504045453494
902, 28.216666, 17.976, 295.876, 26637, -5872, 00000000, 17.751504045453494
903, 28.247893, 17.976, 297.001, 26637, -5872, 00000000, 17.751504045453494
904, 28.279184, 17.976, 298.126, 26637, -5872, 00000000, 17.751504045453494
905, 28.310401, 17.976, 299.251, 26637, -5872, 00000000, 17.751504045453494
906, 28.341637, 17.976, 300.376, 26637, -5872, 00000000, 17.751504045453494
907, 28.372937, 17.976, 301.500, 26637, -5872, 00000000, 17.751504045453494
908, 28.404157, 17.976, 302.624, 26637, -5872, 00000000, 17.751504045453494
909, 28.435372, 17.976, 303.750, 26637, -5872, 00000000, 17.751504045453494
910, 28.466664, 17.976, 304.876, 26637, -5872, 00000000, 17.751504045453494
911, 28.497887, 17.976, 306.000, 26637, -5872, 00000000, 17.751504045453494
912, 28.529172, 17.976, 307.126, 26637, -5872, 00000000, 17.751504045453494
913, 28.560384, 17.976, 308.251, 26637, -5872, 00000000, 17.751504045453494
914, 28.591617, 17.976, 309.375, 26637, -5872, 00000000, 17.751504045453494
915, 28.622907, 17.976, 310.500, 26637, -5872, 00000000, 17.751504045453494
916, 28.654177, 17.976, 311.625, 26637, -5872, 00000000, 17.751504045453494
917, 28.685369, 17.976, 312.750, 26637, -5872, 00000000, 17.751504045453494
918, 28.716679, 17.976, 313.875, 26637, -5872, 00000000, 17.751504045453494
919, 28.747883, 17.976, 315.000, 26637, -5872, 00000000, 17.751504045453494
920, 28.779174, 17.976, 316.125, 26637, -5872, 00000000, 17.751504045453494
921, 28.810386, 17.976, 317.250, 26637, -5872, 00000000, 17.751504045453494
922, 28.841631, 17.976, 318.375, 26637, -5872, 00000000, 17.751504045453494
923, 28.872890, 17.976, 319.500, 26637, -5872, 00000000, 17.751504045453494
924, 28.904172, 17.976, 320.626, 26637, -5872, 00000000, 17.751504045453494
925, 28.935388, 17.976, 321.751, 26637, -5872, 00000000, 17.751504045453494
926, 28.966667, 17.976, 322.875, 26637, -5872, 00000000, 17.751504045453494
927, 28.997906, 17.976, 324.000, 26637, -5872, 00000000, 17.751504045453494
928, 29.029152, 17.976, 325.125, 26637, -5872, 00000000, 17.751504045453494
929, 29.060370, 17.976, 326.250, 26637, -5872, 00000000, 17.751504045453494
930, 29.091592, 17.976, 327.375, 26637, -5872, 00000000, 17.751504045453494
931, 29.122905, 17.976, 328.500, 26637, -5872, 00000000, 17.751504045453494
932, 29.154152, 17.976, 329.626, 26637, -5872, 00000000, 17.751504045453494
933, 29.185347, 17.976, 330.751, 26637, -5872, 00000000, 17.751504045453494
934, 29.216640, 17.976, 331.875, 26637, -5872, 00000000, 17.751504045453494
935, 29.247866, 17.976, 333.000, 26637, -5872, 00000000, 17.751504045453494
936, 29.279119, 17.976, 334.124, 26637, -5872, 00000000, 17.751504045453494
937, 29.310391, 17.976, 335.251, 26637, -5872, 00000000, 17.751504045453494
938, 29.341618, 17.976, 336.376, 26637, -5872, 00000000, 17.751504045453494
939, 29.372858, 17.976, 337.499, 26637, -5872, 00000000, 17.751504045453494
940, 29.404115, 17.976, 338.626, 26637, -5872, 00000000, 17.751504045453494
941, 29.435367, 17.976, 339.751, 26637, -5872, 00000000, 17.751504045453494
942, 29.466624, 17.976, 340.876, 26637, -5872, 00000000, 17.751504045453494
943, 29.497845, 17.976, 342.001, 26637, -5872, 00000000, 17.751504045453494
944, 29.529141, 17.976, -16.874, 26637, -5872, 00000000, 17.751504045453494
945, 29.560356, 17.976, -15.749, 26637, -5872, 00000000, 17.751504045453494
946, 29.591565, 17.976, -14.624, 26637, -5872, 00000000, 15.90499661661159
947, 29.622974, 17.976, -13.499, 26637, -5872, 00000000, 15.90499661661159
948, 29.654102, 17.976, -12.375, 26637, -5872, 00000000, 15.90499661661159
949, 29.685325, 17.976, -11.249, 26637, -5872, 00000000, 15.90499661661159
950, 29.716603, 17.976, -10.124, 26637, -5872, 00000000, 15.90499661661159
951, 29.747874, 17.651, -9.000, 26636, -5870, 00000000, 15.90499661661159
952, 29.779097, 17.326, -7.874, 26634, -5869, 00000000, 15.90499661661159
953, 29.810337, 16.892, -6.750, 26632, -5867, 00000000, 15.90499661661159
954, 29.841591, 16.459, -5.625, 26630, -5865, 00000000, 15.90499661661159
955, 29.872871, 15.917, -4.500, 26628, -5862, 00000000, 15.90499661661159
956, 29.904126, 15.591, -3.375, 26626, -5861, 00000000, 15.90499661661159
957, 29.935368, 15.375, -2.250, 26625, -5860, 00000000, 15.90499661661159
958, 29.966607, 15.266, -1.124, 26624, -5860, 00000000, 15.90499661661159
959, 29.997876, 15.266, -0.000, 26624, -5860, 00000000, 15.90499661661159
960, 30.029116, 15.266, 1.124, 26624, -5860, 00000000, 15.90499661661159
961, 30.060335, 15.266, 2.251, 26624, -5860, 00000000, 15.90499661661159
962, 30.091600, 15.700, 3.375, 26626, -5862, 00000000, 15.90499661661159
963, 30.122833, 15.917, 4.500, 26627, -5863, 00000000, 15.90499661661159
964, 30.154101, 15.917, 5.625, 26627, -5863, 00000000, 15.90499661661159
965, 30.185299, 15.917, 6.750, 26627, -5863, 00000000, 15.90499661661159
966, 30.216604, 15.917, 7.875, 26627, -5863, 00000000, 15.90499661661159
967, 30.247836, 15.917, 9.001, 26627, -5863, 00000000, 15.90499661661159
968, 30.279101, 15.917, 10.125, 26627, -5863, 00000000, 15.90499661661159
969, 30.310353, 15.917, 11.250, 26627, -5863, 00000000, 15.90499661661159
970, 30.341551, 15.917, 12.376, 26627, -5863, 00000000, 15.90499661661159
971, 30.372804, 15.917, 13.500, 26627, -5863, 00000000, 15.90499661661159
972, 30.404079, 15.917, 14.626, 26627, -5863, 00000000, 15.90499661661159
973, 30.435334, 15.917, 15.751, 26627, -5863, 00000000, 15.90499661661159
974, 30.466598, 15.917, 16.875, 26627, -5863, 00000000, 15.90499661661159
975, 30.497837, 15.917, 18.000, 26627, -5863, 00000000, 15.90499661661159
976, 30.529095, 15.917, 19.126, 26627, -5863, 00000000, 15.90499661661159
977, 30.560326, 15.917, 20.250, 26627, -5863, 00000000, 15.90499661661159
978, 30.591541, 15.917, 21.375, 26627, -5863, 00000000, 15.90499661661159
