Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
0 0.029276 30.000000 1.140733 4301 -3528 00000000 30.000000
1 0.060524 30.000000 2.260720 4301 -3528 00000000 30.000000
2 0.091872 30.000000 3.390656 4301 -3528 00000000 30.000000
3 0.123222 30.000000 4.518273 4301 -3528 00000000 30.000000
4 0.154493 30.000000 5.645033 4301 -3528 00000000 30.000000
5 0.185667 30.000000 6.766582 4301 -3528 00000000 30.000000
6 0.216949 30.000000 7.892887 4301 -3528 00000000 30.000000
7 0.248101 30.000000 9.015063 4301 -3528 00000000 30.000000
8 0.279351 30.000000 10.138184 4301 -3528 00000000 30.000000
9 0.310672 30.000000 11.264995 4301 -3528 00000000 30.000000
10 0.341912 30.000000 12.391093 4301 -3528 00000000 30.000000
11 0.373120 30.000000 13.515467 4301 -3528 00000000 30.000000
12 0.404292 30.000000 14.639153 4301 -3528 00000000 30.000000
13 0.435553 30.000000 15.769698 4301 -3528 00000000 30.000000
14 0.466767 30.000000 16.885780 4301 -3528 00000000 30.000000
15 0.498259 30.000000 18.023681 4301 -3528 00000000 30.000000
16 0.529376 30.000000 19.139583 4301 -3528 00000000 30.000000
17 0.560630 30.000000 20.264445 4301 -3528 00000000 30.000000
18 0.591945 30.000000 21.392303 4301 -3528 00000000 30.000000
19 0.623191 30.000000 22.516231 4301 -3528 00000000 30.000000
20 0.654333 30.000000 23.638656 4301 -3528 00000000 30.000000
21 0.685544 30.000000 24.762669 4301 -3528 00000000 30.000000
22 0.716792 30.000000 25.886518 4301 -3528 00000000 30.000000
23 0.748060 30.000000 27.012866 4301 -3528 00000000 30.000000
24 0.779361 30.000000 28.138209 4301 -3528 00000000 30.000000
25 0.810572 30.000000 29.263098 4301 -3528 00000000 30.000000
26 0.841802 30.000000 30.386802 4301 -3528 00000000 30.000000
27 0.873072 30.000000 31.512591 4301 -3528 00000000 30.000000
28 0.904313 30.000000 32.640038 4301 -3528 00000000 30.000000
29 0.935687 30.000000 33.766256 4301 -3528 00000000 30.000000
30 0.966878 30.000000 34.888441 4301 -3528 00000000 30.000000
31 0.998124 30.000000 36.016926 4301 -3528 00000000 30.000000
32 1.029363 30.000000 37.140510 4301 -3528 00000000 30.000000
33 1.060625 30.000000 38.266007 4301 -3528 00000000 30.000000
34 1.091897 30.000000 39.391909 4301 -3528 00000000 30.000000
35 1.123041 30.000000 40.510755 4301 -3528 00000000 30.000000
36 1.154334 30.000000 41.645041 4301 -3528 00000000 30.000000
37 1.185512 30.000000 42.762033 4301 -3528 00000000 30.000000
38 1.216814 30.000000 43.886862 4301 -3528 00000000 30.000000
39 1.248050 30.000000 45.011235 4301 -3528 00000000 30.000000
40 1.279214 30.000000 46.133360 4301 -3528 00000000 30.000000
41 1.310549 30.000000 47.263106 4301 -3528 00000000 30.000000
42 1.341772 30.000000 48.385686 4301 -3528 00000000 30.000000
43 1.373166 30.000000 49.515192 4301 -3528 00000000 30.000000
44 1.404368 30.000000 50.641625 4301 -3528 00000000 30.000000
45 1.435703 30.000000 51.768445 4301 -3528 00000000 30.000000
46 1.466911 30.000000 52.890578 4301 -3528 00000000 30.000000
47 1.498054 30.000000 54.013115 4301 -3528 00000000 30.000000
48 1.529362 30.000000 55.139325 4301 -3528 00000000 30.000000
49 1.560510 30.000000 56.260317 4301 -3528 00000000 30.000000
50 1.591828 30.000000 57.386527 4301 -3528 00000000 30.000000
51 1.623017 30.000000 58.510523 4301 -3528 00000000 30.000000
52 1.654279 30.000000 59.639420 4301 -3528 00000000 30.000000
53 1.685503 30.000000 60.762669 4301 -3528 00000000 30.000000
54 1.716721 30.000000 61.883377 4301 -3528 00000000 30.000000
55 1.748092 30.000000 63.012265 4301 -3528 00000000 30.000000
56 1.779225 30.000000 64.135351 4301 -3528 00000000 30.000000
57 1.810648 30.000000 65.264523 4301 -3528 00000000 30.000000
58 1.841926 30.000000 66.390819 4301 -3528 00000000 30.000000
59 1.873069 30.000000 67.511999 4301 -3528 00000000 30.000000
60 1.904350 30.000000 68.640578 4301 -3528 00000000 30.000000
61 1.935564 30.000000 69.763252 4301 -3528 00000000 30.000000
62 1.966811 30.000000 70.887360 4301 -3528 00000000 30.000000
63 1.998009 30.000000 72.010411 4301 -3528 00000000 30.000000
64 2.029309 30.000000 73.136536 4301 -3528 00000000 30.000000
65 2.060539 30.000000 74.260154 4301 -3528 00000000 30.000000
66 2.091779 30.000000 75.386553 4301 -3528 00000000 30.000000
67 2.122993 30.000000 76.511098 4301 -3528 00000000 30.000000
68 2.154206 30.000000 77.636467 4301 -3528 00000000 30.000000
69 2.185478 30.000000 78.761278 4301 -3528 00000000 30.000000
70 2.216715 30.000000 79.883128 4301 -3528 00000000 30.000000
71 2.247972 30.000000 81.008712 4301 -3528 00000000 30.000000
72 2.279378 30.000000 82.140587 4301 -3528 00000000 30.000000
73 2.310548 30.000000 83.263681 4301 -3528 00000000 30.000000
74 2.341883 30.000000 84.390467 4301 -3528 00000000 30.000000
75 2.373027 30.000000 85.510102 4301 -3528 00000000 30.000000
76 2.404394 30.000000 86.640673 4301 -3528 00000000 30.000000
77 2.435538 30.000000 87.762257 4301 -3528 00000000 30.000000
78 2.466742 30.000000 88.885265 4301 -3528 00000000 30.000000
79 2.497999 30.000000 90.010403 4301 -3528 00000000 30.000000
80 2.529271 30.000000 91.135737 4301 -3528 00000000 30.000000
81 2.560553 30.000000 92.260892 4301 -3528 00000000 30.000000
82 2.591737 30.000000 93.384725 4301 -3528 00000000 30.000000
