0.027411, 4326, -4471, 282.6300, 00000000, 00000000, 0, 3, 0, 0, 0, 1;
0.043004, 4326, -4471, 282.6300, 00000000, 00000000, 3, 0, 1, 0, 2, 0;
0.058650, 4326, -4471, 283.9869, 00000000, 00000000, 3, 0, 2, 0, 4, 1;
0.074258, 4326, -4471, 284.9661, 00000000, 00000000, 3, 0, 0, 0, 2, 4;
0.089875, 4326, -4471, 284.9661, 00000000, 00000000, 2, 1, 0, 0, 2, 0;
0.105456, 4326, -4471, 282.4088, 00000000, 00000000, 6, 0, 1, 0, 4, 0;
0.121094, 4326, -4471, 282.4088, 00000000, 00000000, 2, 0, 1, 0, 1, 0;
0.136692, 4326, -4471, 284.2240, 00000000, 00000000, 1, 0, 1, 0, 2, 0;
0.152312, 4326, -4471, 286.3858, 00000000, 00000000, 0, 0, 0, 0, 1, 2;
0.167933, 4326, -4471, 286.3858, 00000000, 00000000, 2, 3, 0, 1, 0, 1;
0.183528, 4326, -4471, 284.0205, 00000000, 00000000, 4, 3, 1, 0, 0, 3;
0.199150, 4326, -4471, 284.0205, 00000000, 00000000, 2, 4, 0, 0, 0, 3;
0.214765, 4326, -4471, 282.7600, 00000000, 00000000, 4, 2, 0, 0, 1, 3;
0.230371, 4326, -4471, 287.1910, 00000000, 00000000, 0, 1, 2, 0, 1, 1;
0.246022, 4326, -4471, 287.1910, 00000000, 00000000, 1, 0, 1, 0, 0, 0;
0.261647, 4326, -4471, 281.6583, 00000000, 00000000, 0, 0, 1, 0, 3, 0;
0.277271, 4326, -4471, 285.3089, 00000000, 00000000, 2, 3, 0, 0, 4, 1;
0.292860, 4326, -4471, 285.3089, 00000000, 00000000, 3, 2, 0, 0, 0, 1;
0.308500, 4326, -4471, 284.5808, 00000000, 00000000, 0, 0, 0, 0, 1, 0;
0.324122, 4326, -4471, 284.5808, 00000000, 00000000, 3, 0, 0, 0, 1, 0;
0.339757, 4326, -4471, 283.8831, 00000000, 00000000, 5, 0, 0, 1, 3, 0;
0.355345, 4326, -4471, 283.3510, 00000000, 00000000, 1, 0, 0, 0, 0, 0;
0.371080, 4326, -4471, 283.3510, 00000000, 00000000, 2, 0, 1, 0, 4, 0;
0.386783, 4326, -4471, 280.2549, 00000000, 00000000, 0, 0, 0, 0, 2, 0;
0.402209, 4326, -4471, 280.2549, 00000000, 00000000, 0, 0, 1, 0, 3, 0;
0.418067, 4326, -4471, 280.5576, 00000000, 00000000, 7, 0, 2, 0, 2, 0;
0.433444, 4326, -4471, 283.2950, 00000000, 00000000, 0, 4, 1, 0, 1, 4;
0.449296, 4326, -4471, 283.2950, 00000000, 00000000, 1, 3, 0, 0, 2, 2;
0.464652, 4326, -4471, 281.7477, 00000000, 00000000, 3, 3, 0, 1, 4, 3;
0.480525, 4326, -4471, 281.8962, 00000000, 00000000, 3, 0, 0, 0, 1, 0;
0.496130, 4326, -4471, 282.6077, 00000000, 00000000, 0, 0, 0, 0, 1, 0;
0.511709, 4326, -4471, 283.4271, 00000000, 00000000, 1, 0, 1, 0, 0, 1;
0.527321, 4326, -4471, 283.4271, 00000000, 00000000, 2, 0, 2, 0, 2, 0;
0.542985, 4326, -4471, 285.3885, 00000000, 00000000, 2, 1, 1, 0, 6, 0;
0.558605, 4326, -4471, 280.9900, 00000000, 00000000, 6, 4, 3, 0, 1, 2;
0.574261, 4326, -4471, 280.9900, 00000000, 00000000, 0, 1, 1, 0, 3, 0;
0.590015, 4326, -4471, 281.4110, 00000000, 00000000, 2, 0, 0, 0, 2, 0;
0.605406, 4326, -4471, 281.4110, 00000000, 00000000, 2, 0, 0, 0, 2, 0;
0.621007, 4326, -4471, 282.4992, 00000000, 00000000, 0, 2, 1, 0, 1, 2;
0.636641, 4326, -4471, 284.8854, 00000000, 00000000, 3, 0, 0, 0, 4, 2;
0.652258, 4326, -4471, 284.8854, 00000000, 00000000, 7, 1, 0, 1, 3, 0;
0.667856, 4326, -4471, 285.6120, 00000000, 00000000, 4, 0, 1, 0, 0, 0;
0.683493, 4326, -4471, 285.6120, 00000000, 00000000, 1, 0, 0, 0, 0, 0;
0.699131, 4326, -4471, 284.6437, 00000000, 00000000, 2, 0, 0, 0, 1, 0;
0.714738, 4326, -4471, 283.9854, 00000000, 00000000, 0, 3, 0, 0, 5, 4;
0.730360, 4326, -4471, 283.9854, 00000000, 00000000, 1, 0, 0, 0, 1, 0;
0.745971, 4326, -4471, 283.9192, 00000000, 00000000, 2, 0, 1, 0, 0, 0;
0.761621, 4326, -4471, 284.1895, 00000000, 00000000, 0, 1, 1, 0, 0, 3;
0.777222, 4326, -4471, 283.3696, 00000000, 00000000, 3, 1, 1, 0, 1, 6;
0.792845, 4326, -4471, 282.4698, 00000000, 00000000, 2, 1, 0, 0, 0, 0;
0.808461, 4326, -4471, 282.4698, 00000000, 00000000, 1, 2, 1, 0, 0, 0;
0.824085, 4326, -4471, 283.4290, 00000000, 00000000, 0, 0, 2, 0, 1, 0;
0.839742, 4326, -4471, 284.1528, 00000000, 00000000, 3, 4, 0, 0, 2, 6;
0.855331, 4326, -4471, 284.1528, 00000000, 00000000, 2, 0, 0, 0, 3, 0;
0.871075, 4326, -4471, 287.6353, 00000000, 00000000, 2, 0, 0, 0, 0, 0;
0.886721, 4326, -4471, 287.6353, 00000000, 00000000, 0, 3, 1, 0, 0, 5;
0.902350, 4326, -4471, 283.2324, 00000000, 00000000, 5, 4, 2, 0, 1, 6;
0.917953, 4326, -4471, 280.5042, 00000000, 00000000, 5, 0, 2, 1, 3, 0;
0.933589, 4326, -4471, 280.5042, 00000000, 00000000, 4, 0, 0, 0, 0, 0;
0.949190, 4326, -4471, 287.3813, 00000000, 00000000, 0, 4, 1, 0, 0, 3;
0.964808, 4326, -4471, 287.3813, 00000000, 00000000, 1, 0, 0, 0, 0, 0;
0.980464, 4326, -4471, 284.5014, 00000000, 00000000, 1, 0, 1, 0, 1, 0;
0.996082, 4326, -4471, 287.5050, 00000000, 00000000, 2, 3, 3, 0, 3, 3;
1.011696, 4326, -4471, 287.5050, 00000000, 00000000, 1, 3, 1, 0, 1, 1;
1.027290, 4326, -4471, 282.0028, 00000000, 00000000, 4, 0, 0, 0, 1, 0;
1.042925, 4326, -4471, 281.5855, 00000000, 00000000, 0, 1, 0, 0, 1, 0;
1.058567, 4326, -4471, 282.8898, 00000000, 00000000, 0, 0, 0, 0, 0, 0;
1.074153, 4328, -4473, 283.3300, 00000000, 00000000, 0, 0, 0, 0, 0, 0;
1.089761, 4329, -4474, 283.3300, 00000000, 00000000, 1, 1, 2, 0, 2, 1;
1.105371, 4331, -4477, 284.7892, 00000000, 00000000, 7, 0, 3, 0, 4, 1;
1.121026, 4333, -4480, 284.0529, 00000000, 00000000, 3, 5, 1, 0, 0, 7;
1.136618, 4335, -4484, 284.0529, 00000000, 00000000, 0, 0, 0, 0, 2, 1;
1.152228, 4338, -4487, 287.6104, 00000000, 00000000, 4, 0, 1, 0, 0, 2;
1.167876, 4341, -4490, 287.6104, 00000000, 00000000, 6, 5, 0, 0, 7, 10;
1.183501, 4344, -4494, 284.2811, 00000000, 00000000, 1, 0, 0, 0, 0, 0;
1.199112, 4346, -4497, 285.1139, 00000000, 00000000, 1, 0, 0, 0, 0, 0;
1.214864, 4348, -4500, 285.1139, 00000000, 00000000, 0, 0, 0, 0, 0, 0;
1.230509, 4351, -4503, 287.0563, 00000000, 00000000, 5, 6, 1, 0, 4, 2;
1.246111, 4354, -4505, 287.0563, 00000000, 00000000, 5, 3, 0, 2, 4, 1;
1.261754, 4356, -4508, 285.8742, 00000000, 00000000, 0, 0, 0, 0, 0, 0;
1.277346, 4359, -4510, 288.3339, 00000000, 00000000, 1, 0, 2, 0, 3, 5;
1.292971, 4361, -4512, 288.3339, 00000000, 00000000, 2, 0, 0, 0, 0, 0;
1.308621, 4363, -4514, 293.3983, 00000000, 00000000, 7, 0, 1, 2, 1, 0;
1.324276, 4365, -4517, 294.1563, 00000000, 00000000, 5, 0, 0, 0, 4, 1;
1.339878, 4368, -4520, 293.9070, 00000000, 00000000, 0, 4, 0, 0, 0, 0;
1.355465, 4370, -4522, 291.0716, 00000000, 00000000, 1, 0, 1, 0, 2, 0;
