0.016330, 13979, -15321, 82.1332, 00000000, 00000111, 408, 536, 171, 113, 20, 2;
0.031968, 13979, -15321, 79.3120, 00000000, 00000111, 404, 536, 168, 112, 22, 1;
0.047528, 13979, -15321, 79.3120, 00000000, 00000111, 407, 538, 170, 112, 23, 1;
0.062984, 13979, -15321, 83.1144, 00000000, 00000111, 404, 533, 170, 112, 20, 1;
0.078564, 13979, -15321, 79.1145, 00000000, 00000111, 405, 533, 169, 112, 19, 0;
0.094356, 13979, -15321, 79.1145, 00000000, 00000111, 404, 536, 169, 112, 18, 0;
0.109954, 13979, -15321, 81.4520, 00000000, 00000111, 407, 535, 168, 112, 20, 0;
0.125618, 13979, -15321, 81.4520, 00000000, 00000111, 399, 539, 171, 111, 22, 0;
0.141039, 13979, -15321, 78.6790, 00000000, 00000111, 404, 534, 168, 117, 18, 4;
0.156664, 13979, -15321, 81.8618, 00000000, 00000111, 406, 536, 170, 109, 20, 1;
0.172434, 13979, -15321, 81.8618, 00000000, 00000111, 405, 534, 172, 114, 20, 0;
0.188038, 13979, -15321, 83.1853, 00000000, 00000111, 404, 534, 169, 113, 20, 2;
0.203672, 13979, -15321, 83.1853, 00000000, 00000111, 400, 533, 164, 114, 18, 1;
0.219098, 13979, -15321, 79.9001, 00000000, 00000111, 405, 535, 166, 114, 19, 3;
0.234720, 13979, -15321, 81.4001, 00000000, 00000111, 403, 536, 169, 111, 17, 0;
0.250497, 13979, -15321, 81.4001, 00000000, 00000111, 402, 535, 167, 116, 20, 3;
0.266101, 13979, -15321, 81.7659, 00000000, 00000111, 406, 536, 168, 111, 18, 0;
0.281736, 13979, -15321, 81.7659, 00000000, 00000111, 408, 533, 170, 113, 23, 2;
0.297365, 13979, -15321, 81.6374, 00000000, 00000111, 403, 533, 168, 114, 20, 2;
0.312784, 13979, -15321, 77.8163, 00000000, 00000111, 403, 535, 169, 113, 20, 0;
0.328588, 13979, -15321, 77.8163, 00000000, 00000111, 404, 534, 169, 108, 22, 1;
0.344214, 13979, -15321, 80.1367, 00000000, 00000111, 405, 533, 169, 112, 21, 1;
0.359811, 13979, -15321, 80.2546, 00000000, 00000111, 404, 532, 169, 111, 20, 0;
0.375416, 13979, -15321, 83.5640, 00000000, 00000111, 407, 538, 170, 109, 20, 0;
0.390880, 13979, -15321, 82.1525, 00000000, 00000111, 404, 535, 171, 114, 19, 0;
0.406642, 13979, -15321, 82.1525, 00000000, 00000111, 406, 537, 171, 112, 21, 0;
0.422315, 13979, -15321, 80.7057, 00000000, 00000111, 407, 539, 172, 109, 23, 0;
0.437901, 13979, -15321, 80.0378, 00000000, 00000111, 405, 535, 171, 108, 21, 0;
0.453509, 13979, -15321, 80.0378, 00000000, 00000111, 405, 537, 169, 113, 20, 0;
0.468958, 13979, -15321, 80.0286, 00000000, 00000111, 401, 534, 169, 115, 19, 0;
0.484574, 13979, -15321, 80.0286, 00000000, 00000111, 407, 532, 169, 110, 18, 1;
0.500362, 13979, -15321, 82.6784, 00000000, 00000111, 408, 537, 170, 113, 21, 1;
0.515966, 13979, -15321, 79.5194, 00000000, 00000111, 407, 536, 173, 113, 20, 0;
0.531587, 13979, -15321, 79.5194, 00000000, 00000111, 403, 537, 168, 113, 21, 2;
0.547056, 13979, -15321, 80.7577, 00000000, 00000111, 404, 539, 168, 108, 23, 0;
0.562643, 13979, -15321, 80.7577, 00000000, 00000111, 405, 535, 169, 113, 18, 2;
0.578417, 13979, -15321, 81.6930, 00000000, 00000111, 404, 535, 169, 115, 19, 2;
0.594066, 13979, -15321, 81.1369, 00000000, 00000111, 404, 536, 168, 111, 22, 0;
0.609669, 13979, -15321, 81.1369, 00000000, 00000111, 403, 536, 170, 114, 18, 0;
0.635690, 13979, -15321, 77.9216, 00000000, 00000111, 408, 536, 169, 110, 20, 2;
0.640764, 13979, -15321, 77.9216, 00000000, 00000111, 406, 535, 172, 114, 20, 1;
0.656522, 13979, -15321, 83.6533, 00000000, 00000111, 404, 533, 169, 116, 20, 2;
0.672142, 13979, -15321, 80.5184, 00000000, 00000111, 406, 537, 171, 112, 19, 0;
0.687760, 13979, -15321, 80.5184, 00000000, 00000111, 404, 536, 167, 112, 18, 0;
0.703385, 13979, -15321, 82.3087, 00000000, 00000111, 401, 534, 168, 114, 20, 3;
0.718992, 13979, -15321, 81.5577, 00000000, 00000111, 406, 533, 171, 113, 21, 2;
0.734597, 13979, -15321, 81.5577, 00000000, 00000111, 405, 535, 170, 112, 22, 0;
0.750241, 13979, -15321, 81.4634, 00000000, 00000111, 404, 536, 169, 112, 23, 1;
0.765826, 13979, -15321, 81.4634, 00000000, 00000111, 403, 536, 167, 114, 21, 0;
0.781443, 13979, -15321, 78.4551, 00000000, 00000111, 405, 538, 172, 110, 20, 0;
0.796903, 13979, -15321, 80.8432, 00000000, 00000111, 404, 535, 170, 114, 22, 1;
0.812518, 13979, -15321, 80.8432, 00000000, 00000111, 405, 532, 170, 109, 19, 0;
0.828308, 13979, -15321, 80.8897, 00000000, 00000111, 407, 538, 171, 111, 23, 0;
0.843919, 13979, -15321, 80.8897, 00000000, 00000111, 407, 537, 171, 108, 19, 0;
0.859534, 13979, -15321, 81.9742, 00000000, 00000111, 404, 536, 169, 111, 19, 0;
0.874955, 13979, -15321, 79.3009, 00000000, 00000111, 403, 535, 168, 114, 20, 1;
0.890590, 13979, -15321, 79.3009, 00000000, 00000111, 405, 535, 170, 111, 20, 1;
0.906367, 13979, -15321, 80.4237, 00000000, 00000111, 407, 535, 170, 115, 20, 0;
0.921978, 13979, -15321, 80.4237, 00000000, 00000111, 404, 533, 169, 112, 18, 0;
0.937579, 13979, -15321, 82.0866, 00000000, 00000111, 401, 534, 168, 112, 19, 0;
0.953153, 13979, -15321, 80.9528, 00000000, 00000111, 401, 534, 169, 115, 19, 0;
0.968657, 13979, -15321, 80.9528, 00000000, 00000111, 404, 535, 168, 113, 20, 0;
0.984475, 13979, -15321, 79.6683, 00000000, 00000111, 405, 532, 169, 115, 22, 2;
1.000081, 13979, -15321, 79.7112, 00000000, 00000111, 407, 538, 170, 111, 22, 0;
1.015684, 13979, -15321, 81.3681, 00000000, 00000111, 403, 535, 166, 112, 21, 1;
1.031292, 13979, -15321, 82.1793, 00000000, 00000111, 406, 537, 170, 111, 21, 0;
1.046895, 13979, -15321, 82.1793, 00000000, 00000111, 406, 533, 169, 114, 17, 2;
1.062559, 13980, -15320, 85.2076, 00000000, 00000111, 407, 535, 169, 115, 19, 3;
1.078187, 13980, -15321, 79.8587, 00000000, 00000111, 407, 533, 172, 114, 21, 0;
1.093826, 13982, -15323, 79.8587, 00000000, 00000111, 409, 537, 166, 113, 19, 2;
1.109431, 13983, -15324, 82.4168, 00000000, 00000111, 414, 535, 163, 114, 22, 0;
1.125004, 13985, -15326, 82.4168, 00000000, 00000111, 420, 532, 158, 111, 20, 0;
1.140657, 13987, -15329, 81.8942, 00000000, 00000111, 414, 526, 149, 112, 21, 2;
1.156271, 13989, -15332, 86.8531, 00000000, 00000111, 405, 531, 145, 103, 24, 0;
1.171876, 13991, -15335, 86.8531, 00000000, 00000111, 401, 519, 138, 103, 23, 0;
1.187539, 13993, -15337, 86.5093, 00000000, 00000111, 405, 511, 134, 106, 20, 0;
1.203055, 13995, -15339, 86.5093, 00000000, 00000111, 406, 502, 129, 109, 20, 0;
1.218556, 13998, -15342, 89.8260, 00000000, 00000011, 414, 492, 120, 104, 21, 0;
1.234344, 14000, -15344, 92.0207, 00000000, 00000011, 407, 474, 115, 111, 17, 1;
1.249961, 14002, -15347, 92.0207, 00000000, 00000011, 403, 466, 112, 105, 18, 1;
1.265592, 14004, -15349, 89.2626, 00000000, 00000011, 394, 457, 107, 102, 17, 0;
1.281187, 14006, -15351, 89.2626, 00000000, 00000011, 390, 450, 103, 101, 18, 0;
1.296758, 14008, -15354, 91.5405, 00000000, 00000011, 389, 444, 98, 99, 17, 0;
1.312445, 14010, -15357, 93.2976, 00000000, 00000011, 395, 424, 91, 94, 13, 1;
1.328056, 14013, -15359, 93.2976, 00000000, 00000011, 394, 403, 86, 92, 16, 0;
1.343686, 14015, -15361, 92.9861, 00000000, 00000011, 383, 394, 82, 92, 14, 0;
1.359313, 14017, -15364, 93.9271, 00000000, 00000011, 375, 382, 77, 92, 15, 1;
1.374869, 14019, -15366, 93.9271, 00000000, 00000011, 372, 373, 72, 89, 12, 0;
1.390510, 14022, -15369, 96.1775, 00000000, 00000011, 372, 364, 69, 86, 10, 0;
1.406121, 14024, -15371, 96.1775, 00000000, 00000011, 371, 353, 64, 87, 8, 0;
1.421718, 14026, -15374, 94.4813, 00000000, 00000011, 369, 340, 56, 84, 8, 0;
1.437374, 14028, -15376, 94.4374, 00000000, 00000011, 367, 331, 51, 84, 7, 1;
1.452924, 14030, -15379, 94.4374, 00000000, 00000011, 362, 326, 49, 83, 7, 0;
1.468606, 14032, -15381, 98.7987, 00000000, 00000011, 355, 317, 47, 81, 6, 0;
1.484225, 14035, -15384, 98.7987, 00000000, 00000011, 351, 305, 43, 80, 7, 0;
1.499841, 14037, -15386, 96.5056, 00000000, 00000011, 348, 295, 43, 79, 3, 0;
1.515459, 14039, -15389, 97.9010, 00000000, 00000011, 341, 286, 37, 78, 4, 0;
1.530992, 14041, -15391, 97.9010, 00000000, 00000011, 338, 279, 34, 74, 3, 0;
1.546650, 14043, -15393, 99.7805, 00000000, 00000011, 334, 270, 35, 73, 5, 0;
1.562281, 14045, -15396, 99.7805, 00000000, 00000011, 332, 260, 34, 73, 4, 0;
1.577885, 14047, -15398, 101.1013, 00000000, 00000011, 326, 255, 31, 70, 4, 0;
1.593521, 14049, -15401, 100.6262, 00000000, 00000011, 323, 247, 31, 66, 2, 0;
1.609091, 14052, -15403, 100.6262, 00000000, 00000011, 317, 237, 29, 67, 5, 0;
1.624547, 14054, -15406, 103.9022, 00000000, 00000011, 315, 231, 30, 66, 3, 2;
1.640360, 14056, -15408, 103.8492, 00000000, 00000011, 308, 224, 29, 65, 3, 0;
1.655992, 14058, -15411, 99.4991, 00000000, 00000011, 303, 215, 26, 59, 2, 2;
1.671584, 14060, -15413, 106.7916, 00000000, 00000011, 298, 211, 29, 59, 4, 0;
1.687209, 14062, -15415, 106.7916, 00000000, 00000011, 292, 207, 28, 58, 4, 0;
1.702782, 14064, -15418, 100.5379, 00000000, 00000011, 291, 200, 28, 58, 4, 0;
1.718430, 14066, -15420, 108.1344, 00000000, 00000011, 286, 191, 27, 60, 3, 0;
