0.024547, 12428, -13485, 62.5277, 00000000, 00111111, 1988, 1832, 414, 296, 2083, 1156;
0.040279, 12428, -13485, 62.7078, 00000000, 00111111, 1988, 1832, 410, 296, 2085, 1156;
0.064590, 12428, -13485, 63.4700, 00000000, 00111111, 1987, 1828, 415, 294, 2084, 1153;
0.072698, 12428, -13485, 63.4700, 00000000, 00111111, 1988, 1832, 413, 296, 2085, 1156;
0.087132, 12428, -13485, 63.5575, 00000000, 00111111, 1987, 1831, 413, 295, 2085, 1155;
0.102746, 12428, -13485, 63.5575, 00000000, 00111111, 1982, 1832, 410, 298, 2079, 1156;
0.118295, 12428, -13485, 63.7000, 00000000, 00111111, 1987, 1833, 415, 297, 2082, 1156;
0.134032, 12428, -13485, 63.7000, 00000000, 00111111, 1988, 1832, 413, 296, 2083, 1156;
0.149598, 12428, -13485, 63.6265, 00000000, 00111111, 1990, 1832, 413, 295, 2087, 1156;
0.165164, 12428, -13485, 64.0909, 00000000, 00111111, 1988, 1829, 413, 294, 2084, 1154;
0.181011, 12428, -13485, 64.0909, 00000000, 00111111, 1988, 1834, 415, 296, 2085, 1156;
0.196395, 12428, -13485, 62.8156, 00000000, 00111111, 1984, 1833, 413, 293, 2084, 1156;
0.212122, 12428, -13485, 62.5956, 00000000, 00111111, 1988, 1835, 415, 296, 2085, 1156;
0.227629, 12428, -13485, 62.5956, 00000000, 00111111, 1984, 1832, 415, 295, 2085, 1155;
0.243278, 12428, -13485, 63.4349, 00000000, 00111111, 1988, 1830, 413, 294, 2083, 1156;
0.258894, 12428, -13485, 63.4349, 00000000, 00111111, 1988, 1833, 413, 296, 2085, 1156;
0.274629, 12428, -13485, 63.0481, 00000000, 00111111, 1989, 1832, 413, 296, 2085, 1156;
0.290243, 12428, -13485, 63.1379, 00000000, 00111111, 1988, 1832, 414, 296, 2085, 1156;
0.305738, 12428, -13485, 63.1379, 00000000, 00111111, 1988, 1830, 416, 294, 2086, 1154;
0.321380, 12428, -13485, 62.5880, 00000000, 00111111, 1988, 1833, 414, 295, 2086, 1156;
