0.000000, 0.000, 0.000, 0.0000, 0.000, 0.000, 0.000, 0.000;
0.031527, 0.000, 0.000, 0.0000, 500.000, 50.000, 500.000, 500.000
0.046806, 0.000, 0.000, 0.0000, 500.000, 50.000, 500.000, 500.000
0.062424, 0.000, 0.000, 0.0000, 500.000, 50.000, 500.000, 500.000
0.078141, 0.000, 0.000, 0.0000, 500.000, 50.000, 500.000, 500.000
0.093514, 0.445, 0.000, 0.0000, 500.000, 50.000, 500.000, 500.000
0.109138, 2.223, 0.000, 0.0000, 500.000, 50.000, 500.000, 500.000
0.124765, 4.001, 0.003, 0.0038, 500.000, 50.003, 500.000, 500.000
0.140372, 6.002, 0.017, 0.0095, 500.000, 50.017, 500.000, 500.000
0.156016, 8.224, 0.038, 0.0095, 500.000, 50.038, 500.000, 500.000
0.171635, 10.892, 0.063, 0.0095, 500.000, 50.063, 500.000, 500.000
0.187259, 13.559, 0.088, 0.0095, 500.000, 50.088, 500.000, 500.000
0.202895, 16.004, 0.114, 0.0114, 500.000, 50.114, 500.000, 500.000
0.218415, 18.671, 0.144, 0.0114, 500.000, 50.144, 500.000, 500.000
0.234138, 20.671, 0.168, 0.0132, 500.000, 50.168, 500.000, 500.000
0.249762, 23.116, 0.203, 0.0151, 500.000, 50.203, 500.000, 500.000
0.265388, 25.339, 0.237, 0.0151, 500.000, 50.237, 500.000, 500.000
0.281004, 27.784, 0.276, 0.0170, 500.000, 50.276, 500.000, 500.000
0.296537, 30.006, 0.314, 0.0170, 500.000, 50.314, 500.000, 500.000
0.312184, 32.451, 0.358, 0.0189, 500.000, 50.358, 500.000, 500.000
0.327882, 34.451, 0.398, 0.0208, 500.000, 50.398, 500.000, 500.000
0.343510, 36.673, 0.444, 0.0208, 500.000, 50.444, 500.000, 500.000
0.359135, 38.673, 0.487, 0.0227, 500.000, 50.487, 500.000, 500.000
0.374758, 40.896, 0.538, 0.0227, 500.000, 50.538, 500.000, 500.000
