1.046680, 88.647, 13.591, 0.3046, 121.075, 60.538, 1000.000, 500.000
1.062314, 90.130, 14.062, 0.3102, 122.450, 61.225, 1000.000, 500.000
1.077949, 91.399, 14.471, 0.3140, 123.629, 61.815, 1000.000, 500.000
1.093566, 92.878, 14.956, 0.3197, 125.006, 62.503, 1000.000, 500.000
1.109206, 94.354, 15.449, 0.3254, 126.384, 63.192, 1000.000, 500.000
1.124739, 95.826, 15.951, 0.3311, 127.763, 63.881, 1000.000, 500.000
1.140347, 97.087, 16.387, 0.3348, 128.946, 64.473, 1000.000, 500.000
1.156067, 98.555, 16.902, 0.3405, 130.326, 65.163, 1000.000, 500.000
1.171693, 99.811, 17.350, 0.3443, 131.510, 65.755, 1000.000, 500.000
1.187311, 101.274, 17.879, 0.3500, 132.893, 66.446, 1000.000, 500.000
1.202937, 102.944, 18.492, 0.3538, 134.473, 67.237, 1000.000, 500.000
1.218466, 104.194, 18.957, 0.3575, 135.659, 67.830, 1000.000, 500.000
1.234187, 105.442, 19.428, 0.3651, 136.846, 68.423, 1000.000, 500.000
1.249825, 106.893, 19.988, 0.3708, 138.231, 69.116, 1000.000, 500.000
1.265441, 108.343, 20.553, 0.3727, 139.617, 69.809, 1000.000, 500.000
1.281069, 109.791, 21.124, 0.3784, 141.003, 70.502, 1000.000, 500.000
1.296594, 111.029, 21.619, 0.3821, 142.192, 71.096, 1000.000, 500.000
1.312306, 112.471, 22.203, 0.3878, 143.579, 71.790, 1000.000, 500.000
1.327941, 113.910, 22.795, 0.3935, 144.967, 72.484, 1000.000, 500.000
1.343559, 115.345, 23.396, 0.3992, 146.356, 73.178, 1000.000, 500.000
1.359197, 116.777, 24.005, 0.4048, 147.745, 73.873, 1000.000, 500.000
1.374739, 117.798, 24.446, 0.4105, 148.738, 74.369, 1000.000, 500.000
1.390332, 119.222, 25.071, 0.4162, 150.128, 75.064, 1000.000, 500.000
1.406062, 120.441, 25.612, 0.4200, 151.319, 75.660, 1000.000, 500.000
1.421686, 121.860, 26.250, 0.4256, 152.710, 76.355, 1000.000, 500.000
1.437306, 123.276, 26.897, 0.4313, 154.101, 77.050, 1000.000, 500.000
1.452931, 124.687, 27.552, 0.4370, 155.492, 77.746, 1000.000, 500.000
1.468460, 125.894, 28.118, 0.4408, 156.684, 78.342, 1000.000, 500.000
1.484179, 127.300, 28.786, 0.4465, 158.076, 79.038, 1000.000, 500.000
1.499808, 128.502, 29.364, 0.4502, 159.268, 79.634, 1000.000, 500.000
1.515433, 129.901, 30.045, 0.4559, 160.660, 80.330, 1000.000, 500.000
1.531058, 131.296, 30.734, 0.4616, 162.052, 81.026, 1000.000, 500.000
1.546589, 132.289, 31.232, 0.4673, 163.046, 81.523, 1000.000, 500.000
1.562214, 133.677, 31.937, 0.4729, 164.437, 82.219, 1000.000, 500.000
1.577927, 135.258, 32.750, 0.4767, 166.028, 83.014, 1000.000, 500.000
1.593554, 136.639, 33.468, 0.4824, 167.419, 83.710, 1000.000, 500.000
1.609191, 138.015, 34.194, 0.4881, 168.811, 84.405, 1000.000, 500.000
1.624726, 139.584, 35.030, 0.4919, 170.401, 85.200, 1000.000, 500.000
1.640333, 140.758, 35.663, 0.4956, 171.593, 85.797, 1000.000, 500.000
1.656054, 142.125, 36.406, 0.5013, 172.984, 86.492, 1000.000, 500.000
1.671682, 143.292, 37.052, 0.5089, 174.176, 87.088, 1000.000, 500.000
1.687307, 144.842, 37.924, 0.5165, 175.764, 87.882, 1000.000, 500.000
1.702924, 146.193, 38.696, 0.5221, 177.154, 88.577, 1000.000, 500.000
1.718454, 147.539, 39.476, 0.5278, 178.543, 89.272, 1000.000, 500.000
1.734175, 149.074, 40.375, 0.5316, 180.130, 90.065, 1000.000, 500.000
1.749802, 150.222, 41.053, 0.5354, 181.320, 90.660, 1000.000, 500.000
1.765427, 151.367, 41.738, 0.5429, 182.510, 91.255, 1000.000, 500.000
1.781052, 152.697, 42.545, 0.5486, 183.897, 91.948, 1000.000, 500.000
1.796582, 154.022, 43.360, 0.5543, 185.283, 92.642, 1000.000, 500.000
1.812198, 155.343, 44.183, 0.5600, 186.669, 93.334, 1000.000, 500.000
1.827928, 156.471, 44.894, 0.5637, 187.856, 93.928, 1000.000, 500.000
1.843554, 157.784, 45.729, 0.5694, 189.240, 94.620, 1000.000, 500.000
1.859171, 159.466, 46.812, 0.5751, 191.019, 95.509, 1000.000, 500.000
1.874719, 161.329, 48.025, 0.5789, 192.994, 96.497, 1000.000, 500.000
1.890331, 163.000, 49.124, 0.5846, 194.771, 97.386, 1000.000, 500.000
1.906049, 164.666, 50.233, 0.5902, 196.547, 98.273, 1000.000, 500.000
